"109年09月03日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3481  ","群創            ","47,616,000","0","47,616,000",
" ","2603  ","長榮            ","5,030,000","7,000","5,023,000",
" ","2610  ","華航            ","4,715,000","0","4,715,000",
" ","2344  ","華邦電          ","4,504,000","0","4,504,000",
" ","1402  ","遠東新          ","3,571,000","3,000","3,568,000",
" ","2883  ","開發金          ","2,718,000","4,000","2,714,000",
" ","2890  ","永豐金          ","2,637,000","60,000","2,577,000",
" ","2409  ","友達            ","2,240,000","0","2,240,000",
" ","8046  ","南電            ","2,266,000","44,000","2,222,000",
" ","2006  ","東和鋼鐵        ","2,114,000","51,000","2,063,000",
" ","3037  ","欣興            ","2,319,000","360,000","1,959,000",
" ","1309  ","台達化          ","1,500,000","165,600","1,334,400",
" ","2337  ","旺宏            ","1,135,000","0","1,135,000",
" ","1216  ","統一            ","1,047,000","6,188","1,040,812",
" ","2421  ","建準            ","971,000","0","971,000",
" ","9958  ","世紀鋼          ","1,042,000","120,000","922,000",
" ","2379  ","瑞昱            ","923,000","6,599","916,401",
" ","2636  ","台驊投控        ","886,000","13,000","873,000",
" ","8215  ","明基材          ","823,000","3,000","820,000",
" ","3645  ","達邁            ","510,000","0","510,000",
" ","6285  ","啟碁            ","482,000","0","482,000",
" ","2439  ","美律            ","934,000","460,000","474,000",
" ","3708  ","上緯投控        ","461,000","0","461,000",
" ","1304  ","台聚            ","450,000","6,000","444,000",
" ","3017  ","奇鋐            ","521,000","97,000","424,000",
" ","2504  ","國產            ","406,000","0","406,000",
" ","2233  ","宇隆            ","397,000","0","397,000",
" ","5215  ","科嘉-KY         ","235,000","0","235,000",
" ","6278  ","台表科          ","277,000","52,000","225,000",
" ","2393  ","億光            ","212,000","0","212,000",
" ","1909  ","榮成            ","202,000","0","202,000",
" ","5871  ","中租-KY         ","185,000","5,701","179,299",
" ","2889  ","國票金          ","177,977","1,000","176,977",
" ","9910  ","豐泰            ","152,000","7,652","144,348",
" ","3413  ","京鼎            ","251,000","109,000","142,000",
" ","2345  ","智邦            ","155,000","19,000","136,000",
" ","3030  ","德律            ","138,000","2,000","136,000",
" ","3052  ","夆典            ","134,000","0","134,000",
" ","2408  ","南亞科          ","132,000","1,475","130,525",
" ","5515  ","建國            ","126,000","0","126,000",
" ","2324  ","仁寶            ","124,000","1,000","123,000",
" ","3034  ","聯詠            ","115,000","3,734","111,266",
" ","2023  ","燁輝            ","110,000","0","110,000",
" ","2357  ","華碩            ","109,000","1,000","108,000",
" ","2356  ","英業達          ","104,000","1,000","103,000",
" ","3665  ","貿聯-KY         ","100,000","1,000","99,000",
" ","2201  ","裕隆            ","97,000","0","97,000",
" ","6491  ","晶碩            ","90,000","0","90,000",
" ","2014  ","中鴻            ","82,000","0","82,000",
" ","2633  ","台灣高鐵        ","82,000","0","82,000",
" ","1731  ","美吾華          ","81,000","0","81,000",
" ","6120  ","達運            ","73,000","0","73,000",
" ","2392  ","正崴            ","130,000","59,000","71,000",
" ","4976  ","佳凌            ","70,000","1,000","69,000",
" ","8105  ","凌巨            ","68,000","0","68,000",
" ","1605  ","華新            ","62,000","0","62,000",
" ","3607  ","谷崧            ","62,000","0","62,000",
" ","8028  ","昇陽半導體      ","60,000","0","60,000",
" ","3023  ","信邦            ","236,000","177,000","59,000",
" ","1515  ","力山            ","185,000","127,000","58,000",
" ","2867  ","三商壽          ","52,000","0","52,000",
" ","2347  ","聯強            ","50,000","0","50,000",
" ","3060  ","銘異            ","48,000","0","48,000",
" ","8103  ","瀚荃            ","47,000","0","47,000",
" ","3533  ","嘉澤            ","53,000","8,000","45,000",
" ","1710  ","東聯            ","44,000","0","44,000",
" ","3596  ","智易            ","43,000","1,000","42,000",
" ","3661  ","世芯-KY         ","116,000","74,000","42,000",
" ","3005  ","神基            ","50,000","9,000","41,000",
" ","1589  ","永冠-KY         ","40,000","0","40,000",
" ","2002  ","中鋼            ","39,000","0","39,000",
" ","2498  ","宏達電          ","38,000","0","38,000",
" ","4104  ","佳醫            ","37,000","0","37,000",
" ","1720  ","生達            ","36,000","0","36,000",
" ","8271  ","宇瞻            ","36,000","0","36,000",
" ","2412  ","中華電          ","41,000","6,538","34,462",
" ","2027  ","大成鋼          ","34,000","0","34,000",
" ","6415  ","矽力-KY         ","34,000","1,000","33,000",
" ","6598  ","ABC-KY          ","33,000","0","33,000",
" ","1789  ","神隆            ","32,000","0","32,000",
" ","2493  ","揚博            ","32,000","0","32,000",
