"109年10月20日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2313  ","華通            ","3,030,000","352,000","2,678,000",
" ",="0056  ","元大高股息      ","2,620,000","0","2,620,000",
" ","3711  ","日月光投控      ","2,012,000","23,000","1,989,000",
" ","5215  ","科嘉-KY         ","1,153,000","110,031","1,042,969",
" ","3034  ","聯詠            ","855,000","24,000","831,000",
" ","4958  ","臻鼎-KY         ","1,288,000","503,000","785,000",
" ","3703  ","欣陸            ","739,000","0","739,000",
" ","1513  ","中興電          ","602,000","0","602,000",
" ","9914  ","美利達          ","562,000","26,000","536,000",
" ","2108  ","南帝            ","552,000","19,000","533,000",
" ","2408  ","南亞科          ","450,000","0","450,000",
" ","9802  ","鈺齊-KY         ","438,000","0","438,000",
" ","2383  ","台光電          ","466,000","123,000","343,000",
" ","3596  ","智易            ","334,000","0","334,000",
" ","6213  ","聯茂            ","341,000","8,000","333,000",
" ",="0052  ","富邦科技        ","324,000","0","324,000",
" ","1309  ","台達化          ","300,000","0","300,000",
" ","2603  ","長榮            ","300,000","0","300,000",
" ","2504  ","國產            ","1,033,000","741,990","291,010",
" ","2387  ","精元            ","266,000","0","266,000",
" ","2376  ","技嘉            ","265,000","714","264,286",
" ","3189  ","景碩            ","686,000","428,000","258,000",
" ","6582  ","申豐            ","226,000","0","226,000",
" ","3042  ","晶技            ","223,000","0","223,000",
" ","4935  ","茂林-KY         ","205,000","16,000","189,000",
" ","9921  ","巨大            ","154,000","437","153,563",
" ","6176  ","瑞儀            ","200,000","47,644","152,356",
" ","2615  ","萬海            ","143,000","0","143,000",
" ","1301  ","台塑            ","243,000","102,000","141,000",
" ","8046  ","南電            ","229,000","90,000","139,000",
" ","2233  ","宇隆            ","137,000","0","137,000",
" ","1477  ","聚陽            ","230,000","99,000","131,000",
" ","2231  ","為升            ","107,000","0","107,000",
" ","2456  ","奇力新          ","100,000","0","100,000",
" ","4977  ","眾達-KY         ","100,000","0","100,000",
" ","3044  ","健鼎            ","100,000","17,720","82,280",
" ","6414  ","樺漢            ","73,000","84","72,916",
" ","6269  ","台郡            ","111,000","40,000","71,000",
" ","6278  ","台表科          ","166,000","100,366","65,634",
" ","5269  ","祥碩            ","74,000","13,050","60,950",
" ","4190  ","佐登-KY         ","60,000","0","60,000",
" ","9910  ","豐泰            ","174,000","124,000","50,000",
" ","3037  ","欣興            ","250,000","204,776","45,224",
" ","4766  ","南寶            ","45,000","0","45,000",
" ","3376  ","新日興          ","40,000","0","40,000",
