"109年12月18日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2883  ","開發金          ","65,228,000","244,510","64,983,490",
" ","3481  ","群創            ","14,132,000","0","14,132,000",
" ","2542  ","興富發          ","7,885,000","49,000","7,836,000",
" ","2303  ","聯電            ","6,681,490","0","6,681,490",
" ","2603  ","長榮            ","7,044,000","554,000","6,490,000",
" ","2368  ","金像電          ","6,398,000","105,000","6,293,000",
" ","2352  ","佳世達          ","4,817,000","70,000","4,747,000",
" ","5522  ","遠雄            ","4,406,000","61,000","4,345,000",
" ","2609  ","陽明            ","4,279,000","0","4,279,000",
" ","2356  ","英業達          ","4,376,000","194,000","4,182,000",
" ","3231  ","緯創            ","3,808,000","196,000","3,612,000",
" ","2347  ","聯強            ","3,624,000","70,000","3,554,000",
" ","2409  ","友達            ","5,715,000","3,674,000","2,041,000",
" ","4938  ","和碩            ","2,023,000","38,370","1,984,630",
" ","2886  ","兆豐金          ","2,627,000","774,450","1,852,550",
" ","1216  ","統一            ","1,727,000","84,280","1,642,720",
" ","1101  ","台泥            ","1,894,000","493,470","1,400,530",
" ","1802  ","台玻            ","1,361,000","0","1,361,000",
" ","2887  ","台新金          ","1,282,000","182,080","1,099,920",
" ","3034  ","聯詠            ","3,068,147","1,969,282","1,098,865",
" ","2317  ","鴻海            ","1,285,000","210,170","1,074,830",
" ","6005  ","群益證          ","903,000","0","903,000",
" ","3702  ","大聯大          ","1,079,000","314,000","765,000",
" ","2891  ","中信金          ","1,055,000","321,420","733,580",
" ","2615  ","萬海            ","730,000","0","730,000",
" ","2890  ","永豐金          ","1,434,000","711,180","722,820",
" ","2888  ","新光金          ","652,000","0","652,000",
" ","2371  ","大同            ","651,000","0","651,000",
" ","2382  ","廣達            ","1,194,000","579,820","614,180",
" ","2408  ","南亞科          ","536,000","15,560","520,440",
" ","2324  ","仁寶            ","1,134,000","637,000","497,000",
" ","2884  ","玉山金          ","656,000","210,160","445,840",
" ","6213  ","聯茂            ","397,000","0","397,000",
" ","1513  ","中興電          ","385,000","0","385,000",
" ","2892  ","第一金          ","557,000","179,920","377,080",
" ","5880  ","合庫金          ","529,000","169,580","359,420",
" ","2880  ","華南金          ","527,000","168,550","358,450",
" ","2327  ","國巨            ","358,000","14,310","343,690",
" ","2606  ","裕民            ","331,000","0","331,000",
" ","8016  ","矽創            ","335,000","5,000","330,000",
" ","4958  ","臻鼎-KY         ","292,000","0","292,000",
" ","2834  ","臺企銀          ","272,000","0","272,000",
