"109年12月07日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3481  ","群創            ","28,612,000","120,000","28,492,000",
" ","2409  ","友達            ","16,859,000","692,000","16,167,000",
" ","2448  ","晶電            ","2,858,000","0","2,858,000",
" ","2027  ","大成鋼          ","2,571,000","112,000","2,459,000",
" ","2317  ","鴻海            ","2,365,000","0","2,365,000",
" ","3006  ","晶豪科          ","1,714,000","0","1,714,000",
" ","2455  ","全新            ","1,389,000","0","1,389,000",
" ","8150  ","南茂            ","1,778,000","500,000","1,278,000",
" ","2330  ","台積電          ","1,327,000","68,700","1,258,300",
" ","2408  ","南亞科          ","1,456,000","206,000","1,250,000",
" ","1605  ","華新            ","961,000","0","961,000",
" ","3231  ","緯創            ","797,000","0","797,000",
" ","2492  ","華新科          ","775,000","0","775,000",
" ","5285  ","界霖            ","760,000","0","760,000",
" ","6239  ","力成            ","750,000","1,000","749,000",
" ","1301  ","台塑            ","721,000","0","721,000",
" ","2504  ","國產            ","1,487,000","767,317","719,683",
" ","2356  ","英業達          ","630,000","0","630,000",
" ","3045  ","台灣大          ","429,000","0","429,000",
" ","2382  ","廣達            ","560,000","141,000","419,000",
" ","4938  ","和碩            ","416,000","0","416,000",
" ","2327  ","國巨            ","413,000","0","413,000",
" ","4904  ","遠傳            ","446,000","78,000","368,000",
" ","2606  ","裕民            ","360,000","0","360,000",
" ","2337  ","旺宏            ","519,000","169,000","350,000",
" ","3189  ","景碩            ","409,000","79,000","330,000",
" ","8028  ","昇陽半導體      ","326,000","0","326,000",
" ",="0056  ","元大高股息      ","320,000","0","320,000",
" ","2324  ","仁寶            ","855,000","536,000","319,000",
" ","2338  ","光罩            ","315,000","0","315,000",
" ","2368  ","金像電          ","328,000","23,000","305,000",
" ","4961  ","天鈺            ","274,000","0","274,000",
" ","2308  ","台達電          ","280,000","90,000","190,000",
" ","6706  ","惠特            ","183,000","0","183,000",
" ","3037  ","欣興            ","830,000","655,000","175,000",
" ","3702  ","大聯大          ","315,000","141,000","174,000",
" ","2891  ","中信金          ","128,000","0","128,000",
