"109年09月16日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2303  ","聯電            ","2,763,000","61,000","2,702,000",
" ","8046  ","南電            ","1,521,000","40,000","1,481,000",
" ","2458  ","義隆            ","1,391,000","2,000","1,389,000",
" ","1309  ","台達化          ","1,331,000","0","1,331,000",
" ","2615  ","萬海            ","1,020,000","2,000","1,018,000",
" ","4958  ","臻鼎-KY         ","808,000","1,000","807,000",
" ","3189  ","景碩            ","660,000","0","660,000",
" ","3037  ","欣興            ","641,000","8,000","633,000",
" ","3661  ","世芯-KY         ","615,000","0","615,000",
" ","2377  ","微星            ","624,000","25,000","599,000",
" ","2376  ","技嘉            ","550,000","35,000","515,000",
" ","2891  ","中信金          ","491,000","60,000","431,000",
" ","2340  ","光磊            ","420,000","0","420,000",
" ",="006205","富邦上証        ","397,000","0","397,000",
" ","6285  ","啟碁            ","385,000","0","385,000",
" ","2330  ","台積電          ","612,000","230,000","382,000",
" ","2883  ","開發金          ","375,000","34,000","341,000",
" ","2351  ","順德            ","315,000","0","315,000",
" ","2002  ","中鋼            ","334,000","30,000","304,000",
" ","3704  ","合勤控          ","300,000","0","300,000",
" ","2884  ","玉山金          ","323,000","29,000","294,000",
" ","2885  ","元大金          ","316,000","29,000","287,000",
" ","2317  ","鴻海            ","323,000","42,000","281,000",
" ","3034  ","聯詠            ","284,000","18,000","266,000",
" ",="0052  ","富邦科技        ","263,000","0","263,000",
" ","2890  ","永豐金          ","284,000","25,000","259,000",
" ","2887  ","台新金          ","280,000","25,000","255,000",
" ","1762  ","中化生          ","250,000","0","250,000",
" ","2892  ","第一金          ","274,000","25,000","249,000",
" ","8215  ","明基材          ","239,000","0","239,000",
" ","3515  ","華擎            ","237,000","0","237,000",
" ","5880  ","合庫金          ","261,000","24,000","237,000",
" ","2880  ","華南金          ","260,000","24,000","236,000",
" ","3406  ","玉晶光          ","200,000","0","200,000",
" ","6706  ","惠特            ","200,000","0","200,000",
" ","2882  ","國泰金          ","222,000","37,000","185,000",
" ","6670  ","復盛應用        ","204,000","28,000","176,000",
" ",="0050  ","元大台灣50      ","174,000","0","174,000",
" ","2801  ","彰銀            ","175,000","17,000","158,000",
" ","2881  ","富邦金          ","199,000","50,000","149,000",
" ","6213  ","聯茂            ","268,000","120,000","148,000",
" ","1216  ","統一            ","140,000","12,000","128,000",
" ","1303  ","南亞            ","152,000","27,000","125,000",
" ","2408  ","南亞科          ","131,000","6,000","125,000",
" ","2886  ","兆豐金          ","294,000","177,000","117,000",
" ","2308  ","台達電          ","124,000","11,000","113,000",
" ","5471  ","松翰            ","109,000","0","109,000",
" ","6669  ","緯穎            ","104,000","0","104,000",
" ","2301  ","光寶科          ","108,000","12,000","96,000",
" ","2412  ","中華電          ","104,000","9,000","95,000",
" ","2313  ","華通            ","833,000","740,000","93,000",
" ","5876  ","上海商銀        ","89,000","0","89,000",
" ","3711  ","日月光投控      ","106,000","19,000","87,000",
" ","2231  ","為升            ","80,000","0","80,000",
" ","3533  ","嘉澤            ","150,000","70,000","80,000",
" ","2105  ","正新            ","79,000","4,000","75,000",
" ","2823  ","中壽            ","77,000","8,000","69,000",
" ","4938  ","和碩            ","71,000","8,000","63,000",
" ","4551  ","智伸科          ","62,000","0","62,000",
" ","3563  ","牧德            ","53,000","0","53,000",
" ","2633  ","台灣高鐵        ","55,000","6,000","49,000",
" ","3653  ","健策            ","129,000","85,000","44,000",
" ","3045  ","台灣大          ","44,000","3,000","41,000",
" ","4904  ","遠傳            ","44,000","4,000","40,000",
" ","3042  ","晶技            ","50,000","12,000","38,000",
" ","1210  ","大成            ","39,000","3,000","36,000",
" ","2345  ","智邦            ","32,000","1,000","31,000",
" ",="0056  ","元大高股息      ","30,000","0","30,000",
" ","2357  ","華碩            ","34,000","6,000","28,000",
" ","5269  ","祥碩            ","30,000","6,000","24,000",
" ","6531  ","愛普            ","20,000","0","20,000",
" ","1101  ","台泥            ","466,000","447,000","19,000",
" ","6505  ","台塑化          ","38,000","21,000","17,000",
" ","9802  ","鈺齊-KY         ","75,000","60,000","15,000",
