"109年08月27日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2409  ","友達            ","6,909,000","0","6,909,000",
" ","3481  ","群創            ","3,313,000","0","3,313,000",
" ","2610  ","華航            ","3,050,000","0","3,050,000",
" ","2603  ","長榮            ","2,400,000","0","2,400,000",
" ","2448  ","晶電            ","2,196,000","0","2,196,000",
" ","4915  ","致伸            ","2,000,000","0","2,000,000",
" ","2408  ","南亞科          ","1,500,000","0","1,500,000",
" ","6285  ","啟碁            ","1,325,000","0","1,325,000",
" ","3005  ","神基            ","1,131,000","0","1,131,000",
" ","9938  ","百和            ","1,087,000","0","1,087,000",
" ","2231  ","為升            ","1,069,000","0","1,069,000",
" ","1909  ","榮成            ","1,068,000","0","1,068,000",
" ","3645  ","達邁            ","893,000","0","893,000",
" ","1101  ","台泥            ","883,000","0","883,000",
" ","6239  ","力成            ","580,000","0","580,000",
" ","4536  ","拓凱            ","450,000","0","450,000",
" ","1736  ","喬山            ","400,000","0","400,000",
" ","4551  ","智伸科          ","407,000","23,000","384,000",
" ","2548  ","華固            ","330,000","0","330,000",
" ","2520  ","冠德            ","320,000","0","320,000",
" ","3596  ","智易            ","318,000","0","318,000",
" ","4935  ","茂林-KY         ","306,000","0","306,000",
" ","2312  ","金寶            ","280,000","0","280,000",
" ",="0052  ","富邦科技        ","266,000","0","266,000",
" ","2412  ","中華電          ","250,000","0","250,000",
" ","9921  ","巨大            ","229,000","0","229,000",
" ","5469  ","瀚宇博          ","350,000","138,000","212,000",
" ","2233  ","宇隆            ","201,000","0","201,000",
" ","5534  ","長虹            ","200,000","0","200,000",
" ","3042  ","晶技            ","173,000","0","173,000",
" ","2330  ","台積電          ","383,000","227,000","156,000",
" ","3665  ","貿聯-KY         ","153,000","0","153,000",
" ","2504  ","國產            ","150,000","0","150,000",
" ","2456  ","奇力新          ","140,000","0","140,000",
" ","2383  ","台光電          ","160,000","24,000","136,000",
" ","3026  ","禾伸堂          ","130,000","0","130,000",
" ","9914  ","美利達          ","187,000","58,000","129,000",
" ","1760  ","寶齡富錦        ","119,000","0","119,000",
" ","3708  ","上緯投控        ","116,000","0","116,000",
" ","5288  ","豐祥-KY         ","102,000","0","102,000",
" ","3014  ","聯陽            ","100,000","0","100,000",
" ","2108  ","南帝            ","90,000","0","90,000",
" ","6670  ","復盛應用        ","84,000","0","84,000",
" ","6414  ","樺漢            ","101,000","22,000","79,000",
" ","6669  ","緯穎            ","86,000","10,000","76,000",
" ","2439  ","美律            ","67,000","0","67,000",
" ","8016  ","矽創            ","60,000","0","60,000",
" ","1589  ","永冠-KY         ","50,000","0","50,000",
" ","2912  ","統一超          ","50,000","0","50,000",
" ","6504  ","南六            ","50,000","0","50,000",
" ","5203  ","訊連            ","46,000","0","46,000",
" ","6715  ","嘉基            ","40,000","0","40,000",
" ",="0050  ","元大台灣50      ","32,000","0","32,000",
" ","2376  ","技嘉            ","31,000","0","31,000",
" ","3008  ","大立光          ","50,000","29,000","21,000",
" ",="0056  ","元大高股息      ","20,000","0","20,000",
" ","2421  ","建準            ","20,000","0","20,000",
" ","6412  ","群電            ","20,000","0","20,000",
" ","3004  ","豐達科          ","19,000","0","19,000",
" ","5871  ","中租-KY         ","17,000","0","17,000",
" ","9958  ","世紀鋼          ","18,000","5,000","13,000",
" ","2395  ","研華            ","10,000","0","10,000",
" ","8454  ","富邦媒          ","9,000","0","9,000",
" ","3653  ","健策            ","5,000","0","5,000",
" ","3406  ","玉晶光          ","4,000","0","4,000",
" ","5269  ","祥碩            ","27,000","25,000","2,000",
" ","2303  ","聯電            ","0","2,940,000","-2,940,000",
" ","2313  ","華通            ","0","981,000","-981,000",
" ","1904  ","正隆            ","0","903,000","-903,000",
" ","1402  ","遠東新          ","0","840,000","-840,000",
" ","3017  ","奇鋐            ","0","840,000","-840,000",
" ","2352  ","佳世達          ","0","835,000","-835,000",
" ","3037  ","欣興            ","150,000","883,000","-733,000",
" ","4142  ","國光生          ","0","700,000","-700,000",
" ","3034  ","聯詠            ","0","580,000","-580,000",
" ","2368  ","金像電          ","0","500,000","-500,000",
" ","2308  ","台達電          ","98,000","590,000","-492,000",
" ","1301  ","台塑            ","0","450,000","-450,000",
" ","6213  ","聯茂            ","10,000","452,000","-442,000",
" ","5264  ","鎧勝-KY         ","0","417,000","-417,000",
" ","2454  ","聯發科          ","0","335,000","-335,000",
" ","6278  ","台表科          ","40,000","362,000","-322,000",
" ","2882  ","國泰金          ","0","300,000","-300,000",
" ","6416  ","瑞祺電通        ","141,000","439,000","-298,000",
" ","2379  ","瑞昱            ","40,000","297,000","-257,000",
" ","9802  ","鈺齊-KY         ","10,000","259,000","-249,000",
" ","4746  ","台耀            ","0","218,000","-218,000",
" ","6269  ","台郡            ","0","204,000","-204,000",
" ","3035  ","智原            ","0","190,000","-190,000",
" ","4958  ","臻鼎-KY         ","0","187,000","-187,000",
" ","2345  ","智邦            ","2,000","154,000","-152,000",
" ","2360  ","致茂            ","0","152,000","-152,000",
" ","1609  ","大亞            ","0","150,000","-150,000",
" ","3661  ","世芯-KY         ","0","126,000","-126,000",
" ","2884  ","玉山金          ","0","120,000","-120,000",
" ","8046  ","南電            ","79,000","188,000","-109,000",
" ","4968  ","立積            ","0","103,000","-103,000",
" ","1210  ","大成            ","0","100,000","-100,000",
" ","1795  ","美時            ","0","100,000","-100,000",
" ","2480  ","敦陽科          ","0","100,000","-100,000",
" ","1590  ","亞德客-KY       ","0","96,000","-96,000",
" ","4977  ","眾達-KY         ","0","51,000","-51,000",
" ","2301  ","光寶科          ","0","50,000","-50,000",
" ","2428  ","興勤            ","0","40,000","-40,000",
" ","3044  ","健鼎            ","0","40,000","-40,000",
" ","3532  ","台勝科          ","0","35,000","-35,000",
" ","8210  ","勤誠            ","0","30,000","-30,000",
" ","4927  ","泰鼎-KY         ","0","26,000","-26,000",
" ","2049  ","上銀            ","0","24,000","-24,000",
" ","6698  ","旭暉應材        ","0","24,000","-24,000",
" ","2882A ","國泰特          ","0","20,000","-20,000",
" ","6271  ","同欣電          ","0","11,000","-11,000",
" ","2887E ","台新戊特        ","0","10,000","-10,000",
" ","1560  ","中砂            ","0","9,000","-9,000",
" ","8464  ","億豐            ","0","6,000","-6,000",
" ","1477  ","聚陽            ","0","2,000","-2,000",
" ","2458  ","義隆            ","0","2,000","-2,000",
" ","2327  ","國巨            ","0","1,000","-1,000",
" ","2382  ","廣達            ","0","1,000","-1,000",
" ","3711  ","日月光投控      ","0","1,000","-1,000",
" ","4938  ","和碩            ","0","1,000","-1,000",
"說明:"
"投信表示本國投資信託基金。"
"＊表示該證券今日有鉅額交易。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

