"109年07月21日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2303  ","聯電            ","6,646,000","316,000","6,330,000",
" ","2313  ","華通            ","5,782,000","16,000","5,766,000",
" ","3231  ","緯創            ","4,405,000","41,000","4,364,000",
" ","3017  ","奇鋐            ","4,059,000","102,000","3,957,000",
" ","2883  ","開發金          ","3,613,000","179,000","3,434,000",
" ","2382  ","廣達            ","3,039,000","37,000","3,002,000",
" ","1102  ","亞泥            ","2,670,000","97,000","2,573,000",
" ","2890  ","永豐金          ","2,431,000","186,000","2,245,000",
" ","9904  ","寶成            ","2,013,000","31,000","1,982,000",
" ","8046  ","南電            ","1,910,000","31,000","1,879,000",
" ","2324  ","仁寶            ","2,170,000","324,000","1,846,000",
" ","8039  ","台虹            ","1,550,000","0","1,550,000",
" ","3037  ","欣興            ","1,531,000","26,000","1,505,000",
" ","2886  ","兆豐金          ","1,673,000","223,000","1,450,000",
" ","3481  ","群創            ","1,394,000","0","1,394,000",
" ","3042  ","晶技            ","1,386,000","50,000","1,336,000",
" ","2892  ","第一金          ","1,461,000","136,000","1,325,000",
" ","3702  ","大聯大          ","1,233,000","15,000","1,218,000",
" ","2891  ","中信金          ","1,581,000","387,000","1,194,000",
" ","2105  ","正新            ","1,200,000","14,000","1,186,000",
" ","2301  ","光寶科          ","884,000","33,000","851,000",
" ","6456  ","GIS-KY          ","1,223,000","403,000","820,000",
" ","3583  ","辛耘            ","807,000","0","807,000",
" ","2347  ","聯強            ","672,000","5,000","667,000",
" ","4938  ","和碩            ","670,000","32,000","638,000",
" ","2408  ","南亞科          ","658,000","21,000","637,000",
" ","2354  ","鴻準            ","600,000","5,000","595,000",
" ","2385  ","群光            ","600,000","6,000","594,000",
" ","2882  ","國泰金          ","717,000","126,000","591,000",
" ","2881  ","富邦金          ","700,000","141,000","559,000",
" ","1101  ","台泥            ","685,000","146,000","539,000",
" ","1303  ","南亞            ","623,000","109,000","514,000",
" ","4904  ","遠傳            ","424,000","29,000","395,000",
" ","2417  ","圓剛            ","374,000","0","374,000",
" ","6278  ","台表科          ","546,000","174,000","372,000",
" ","2377  ","微星            ","350,000","4,000","346,000",
" ","2367  ","燿華            ","327,000","0","327,000",
" ","2383  ","台光電          ","378,000","55,000","323,000",
" ","6269  ","台郡            ","367,000","93,000","274,000",
" ","3045  ","台灣大          ","308,000","46,000","262,000",
" ","6239  ","力成            ","363,000","102,000","261,000",
" ","3189  ","景碩            ","546,000","304,000","242,000",
" ","1589  ","永冠-KY         ","230,000","0","230,000",
" ","2368  ","金像電          ","278,000","49,000","229,000",
" ","3406  ","玉晶光          ","211,000","6,000","205,000",
" ","3661  ","世芯-KY         ","289,000","91,000","198,000",
" ","4532  ","瑞智            ","198,000","0","198,000",
" ","2458  ","義隆            ","210,000","17,000","193,000",
" ","2357  ","華碩            ","195,000","11,000","184,000",
" ","1210  ","大成            ","216,000","36,000","180,000",
" ","2454  ","聯發科          ","204,000","45,000","159,000",
" ","2412  ","中華電          ","269,000","113,000","156,000",
" ","2834  ","臺企銀          ","162,000","28,000","134,000",
" ","2421  ","建準            ","133,000","0","133,000",
" ","1402  ","遠東新          ","177,000","56,000","121,000",
" ","6257  ","矽格            ","118,000","0","118,000",
" ","4977  ","眾達-KY         ","113,000","0","113,000",
" ","5522  ","遠雄            ","109,000","0","109,000",
" ","2504  ","國產            ","741,000","633,000","108,000",
" ","9802  ","鈺齊-KY         ","122,000","28,000","94,000",
" ","6531  ","愛普            ","90,000","0","90,000",
" ","2327  ","國巨            ","85,000","1,000","84,000",
" ","1515  ","力山            ","70,000","0","70,000",
" ","3413  ","京鼎            ","70,000","0","70,000",
" ","5469  ","瀚宇博          ","70,000","0","70,000",
" ","1536  ","和大            ","60,000","0","60,000",
" ","9917  ","中保科          ","60,000","2,000","58,000",
" ","2474  ","可成            ","67,000","10,000","57,000",
" ","1476  ","儒鴻            ","56,000","3,000","53,000",
" ","6230  ","超眾            ","50,000","0","50,000",
" ","1477  ","聚陽            ","76,000","31,000","45,000",
" ","5215  ","科嘉-KY         ","30,000","0","30,000",
" ","2353  ","宏碁            ","42,000","13,000","29,000",
" ","3023  ","信邦            ","36,000","12,000","24,000",
" ","6271  ","同欣電          ","52,000","28,000","24,000",
" ","3443  ","創意            ","20,000","0","20,000",
" ","6669  ","緯穎            ","40,000","26,000","14,000",
" ","2439  ","美律            ","11,000","1,000","10,000",
" ","8499  ","鼎炫-KY         ","10,000","0","10,000",
" ","5269  ","祥碩            ","16,000","8,000","8,000",
" ","6491  ","晶碩            ","4,000","0","4,000",
" ","3376  ","新日興          ","3,000","0","3,000",
" ","2337  ","旺宏            ","1,000","0","1,000",
" ","2344  ","華邦電          ","1,000","0","1,000",
" ","2498  ","宏達電          ","1,000","0","1,000",
" ","2376  ","技嘉            ","35,000","1,609,000","-1,574,000",
" ","6213  ","聯茂            ","0","1,028,000","-1,028,000",
" ","2409  ","友達            ","204,000","1,038,000","-834,000",
" ","2356  ","英業達          ","1,479,000","2,275,000","-796,000",
" ","4935  ","茂林-KY         ","0","630,000","-630,000",
" ","1907  ","永豐餘          ","0","412,000","-412,000",
" ","3014  ","聯陽            ","0","394,000","-394,000",
" ","2379  ","瑞昱            ","4,000","387,000","-383,000",
" ","2330  ","台積電          ","126,000","496,000","-370,000",
" ","4927  ","泰鼎-KY         ","25,000","394,000","-369,000",
" ","1717  ","長興            ","0","268,000","-268,000",
" ","3706  ","神達            ","1,000","267,000","-266,000",
" ","2345  ","智邦            ","200,000","452,000","-252,000",
" ","2108  ","南帝            ","50,000","294,000","-244,000",
" ","5264  ","鎧勝-KY         ","0","229,000","-229,000",
" ","3450  ","聯鈞            ","0","211,000","-211,000",
" ","2885  ","元大金          ","0","196,000","-196,000",
" ","2889  ","國票金          ","0","196,000","-196,000",
" ","9938  ","百和            ","82,000","278,000","-196,000",
" ","2002  ","中鋼            ","0","171,000","-171,000",
" ","1216  ","統一            ","0","161,000","-161,000",
" ","3515  ","華擎            ","0","159,000","-159,000",
" ","8926  ","台汽電          ","0","156,000","-156,000",
" ","2888  ","新光金          ","0","154,000","-154,000",
" ","2884  ","玉山金          ","0","141,000","-141,000",
" ","2492  ","華新科          ","0","140,000","-140,000",
" ","5880  ","合庫金          ","0","135,000","-135,000",
" ","6504  ","南六            ","0","135,000","-135,000",
" ","2880  ","華南金          ","0","129,000","-129,000",
" ","2887  ","台新金          ","0","129,000","-129,000",
" ","2317  ","鴻海            ","0","119,000","-119,000",
" ","2449  ","京元電子        ","0","117,000","-117,000",
" ","3711  ","日月光投控      ","1,000","117,000","-116,000",
" ","9939  ","宏全            ","0","106,000","-106,000",
" ","2723  ","美食-KY         ","0","101,000","-101,000",
" ","2801  ","彰銀            ","0","96,000","-96,000",
" ","1326  ","台化            ","0","82,000","-82,000",
" ","9911  ","櫻花            ","0","79,000","-79,000",
" ","1301  ","台塑            ","0","73,000","-73,000",
" ","3563  ","牧德            ","0","65,000","-65,000",
" ","4958  ","臻鼎-KY         ","0","63,000","-63,000",
" ","5871  ","中租-KY         ","0","60,000","-60,000",
" ","6505  ","台塑化          ","0","57,000","-57,000",
" ","3653  ","健策            ","10,000","66,000","-56,000",
" ","2823  ","中壽            ","0","44,000","-44,000",
" ","3533  ","嘉澤            ","0","43,000","-43,000",
" ","9921  ","巨大            ","0","41,000","-41,000",
" ","1229  ","聯華            ","0","40,000","-40,000",
" ","2618  ","長榮航          ","0","38,000","-38,000",
" ","6670  ","復盛應用        ","32,000","70,000","-38,000",
" ","2360  ","致茂            ","90,000","127,000","-37,000",
" ","4551  ","智伸科          ","14,000","50,000","-36,000",
" ","2207  ","和泰車          ","0","33,000","-33,000",
" ","2233  ","宇隆            ","0","30,000","-30,000",
" ","2308  ","台達電          ","0","29,000","-29,000",
" ","2845  ","遠東銀          ","0","29,000","-29,000",
" ","4119  ","旭富            ","0","29,000","-29,000",
" ","2633  ","台灣高鐵        ","0","28,000","-28,000",
" ","1215  ","卜蜂            ","0","26,000","-26,000",
" ","2603  ","長榮            ","0","24,000","-24,000",
" ","8016  ","矽創            ","0","24,000","-24,000",
" ","6005  ","群益證          ","0","23,000","-23,000",
" ","1504  ","東元            ","0","19,000","-19,000",
" ","2812  ","台中銀          ","0","19,000","-19,000",
" ","4536  ","拓凱            ","0","19,000","-19,000",
" ","3034  ","聯詠            ","0","18,000","-18,000",
" ","6706  ","惠特            ","289,000","307,000","-18,000",
" ","2352  ","佳世達          ","0","16,000","-16,000",
" ","1605  ","華新            ","0","15,000","-15,000",
" ","3008  ","大立光          ","0","14,000","-14,000",
" ","2897  ","王道銀行        ","0","13,000","-13,000",
" ","2867  ","三商壽          ","0","12,000","-12,000",
" ","2227  ","裕日車          ","0","11,000","-11,000",
" ","1434  ","福懋            ","0","10,000","-10,000",
" ","6415  ","矽力-KY         ","6,000","16,000","-10,000",
" ","9914  ","美利達          ","5,000","15,000","-10,000",
" ","5534  ","長虹            ","0","9,000","-9,000",
" ","2849  ","安泰銀          ","0","8,000","-8,000",
" ","2912  ","統一超          ","0","8,000","-8,000",
" ","2855  ","統一證          ","0","7,000","-7,000",
" ","1722  ","台肥            ","0","6,000","-6,000",
" ","2395  ","研華            ","0","6,000","-6,000",
" ","2820  ","華票            ","0","6,000","-6,000",
" ","5876  ","上海商銀        ","0","6,000","-6,000",
" ","1590  ","亞德客-KY       ","0","5,000","-5,000",
" ","2006  ","東和鋼鐵        ","0","5,000","-5,000",
" ","2634  ","漢翔            ","0","5,000","-5,000",
" ","2809  ","京城銀          ","0","5,000","-5,000",
" ","2027  ","大成鋼          ","0","4,000","-4,000",
" ","2542  ","興富發          ","0","4,000","-4,000",
" ","2615  ","萬海            ","0","4,000","-4,000",
" ","2637  ","慧洋-KY         ","0","4,000","-4,000",
" ","3005  ","神基            ","0","4,000","-4,000",
" ","3036  ","文曄            ","0","4,000","-4,000",
" ","6176  ","瑞儀            ","0","4,000","-4,000",
" ","1308  ","亞聚            ","0","3,000","-3,000",
" ","2851  ","中再保          ","0","3,000","-3,000",
" ","3665  ","貿聯-KY         ","0","3,000","-3,000",
" ","4915  ","致伸            ","0","3,000","-3,000",
" ","9945  ","潤泰新          ","0","3,000","-3,000",
" ","2404  ","漢唐            ","0","2,000","-2,000",
" ","2606  ","裕民            ","0","2,000","-2,000",
" ","3044  ","健鼎            ","0","2,000","-2,000",
" ","6285  ","啟碁            ","0","2,000","-2,000",
" ","6412  ","群電            ","0","2,000","-2,000",
" ","8112  ","至上            ","0","2,000","-2,000",
" ","8131  ","福懋科          ","0","2,000","-2,000",
" ","9910  ","豐泰            ","0","2,000","-2,000",
" ","9933  ","中鼎            ","0","2,000","-2,000",
" ","9941  ","裕融            ","0","2,000","-2,000",
" ","2059  ","川湖            ","0","1,000","-1,000",
" ","2915  ","潤泰全          ","0","1,000","-1,000",
" ","3038  ","全台            ","0","1,000","-1,000",
" ","4137  ","麗豐-KY         ","0","1,000","-1,000",
" ","4164  ","承業醫          ","0","1,000","-1,000",
" ","4919  ","新唐            ","0","1,000","-1,000",
" ","6202  ","盛群            ","0","1,000","-1,000",
" ","6409  ","旭隼            ","0","1,000","-1,000",
" ","6414  ","樺漢            ","0","1,000","-1,000",
" ","8341  ","日友            ","0","1,000","-1,000",
" ","8422  ","可寧衛          ","0","1,000","-1,000",
" ","8454  ","富邦媒          ","0","1,000","-1,000",
" ","9919  ","康那香          ","0","1,000","-1,000",
"說明:"
"投信表示本國投資信託基金。"
"＊表示該證券今日有鉅額交易。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

