"109年08月26日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2409  ","友達            ","9,701,000","0","9,701,000",
" ","2610  ","華航            ","6,840,000","0","6,840,000",
" ","2603  ","長榮            ","6,887,000","2,361,000","4,526,000",
" ","2615  ","萬海            ","4,437,000","0","4,437,000",
" ","4915  ","致伸            ","3,719,000","500,000","3,219,000",
" ","6282  ","康舒            ","2,300,000","0","2,300,000",
" ","2448  ","晶電            ","1,552,000","0","1,552,000",
" ","9938  ","百和            ","1,255,000","18,000","1,237,000",
" ","2408  ","南亞科          ","1,003,474","0","1,003,474",
" ","3005  ","神基            ","901,000","0","901,000",
" ","9958  ","世紀鋼          ","815,000","0","815,000",
" ","3645  ","達邁            ","800,000","0","800,000",
" ","3481  ","群創            ","660,000","0","660,000",
" ","1210  ","大成            ","802,000","200,000","602,000",
" ","2233  ","宇隆            ","508,000","0","508,000",
" ","2520  ","冠德            ","490,000","0","490,000",
" ","3596  ","智易            ","478,000","0","478,000",
" ","2231  ","為升            ","452,000","0","452,000",
" ","1605  ","華新            ","414,000","0","414,000",
" ","6288  ","聯嘉            ","400,000","0","400,000",
" ","4536  ","拓凱            ","363,000","0","363,000",
" ","1305  ","華夏            ","355,000","0","355,000",
" ","2421  ","建準            ","392,000","45,000","347,000",
" ","2376  ","技嘉            ","372,000","44,000","328,000",
" ","3576  ","聯合再生        ","300,000","0","300,000",
" ","2347  ","聯強            ","295,000","0","295,000",
" ","3665  ","貿聯-KY         ","270,000","0","270,000",
" ","5288  ","豐祥-KY         ","262,000","0","262,000",
" ","6706  ","惠特            ","250,000","0","250,000",
" ","4935  ","茂林-KY         ","227,000","0","227,000",
" ","1909  ","榮成            ","219,000","0","219,000",
" ","2049  ","上銀            ","200,000","1,000","199,000",
" ","2883  ","開發金          ","193,000","0","193,000",
" ","2809  ","京城銀          ","187,000","0","187,000",
" ","2301  ","光寶科          ","185,000","2,000","183,000",
" ","8454  ","富邦媒          ","170,000","0","170,000",
" ","2324  ","仁寶            ","159,000","0","159,000",
" ","6285  ","啟碁            ","464,000","310,000","154,000",
" ","5269  ","祥碩            ","152,000","0","152,000",
" ","2885  ","元大金          ","146,000","0","146,000",
" ","3406  ","玉晶光          ","155,000","13,000","142,000",
" ","2820  ","華票            ","141,000","0","141,000",
" ","2882  ","國泰金          ","203,926","70,000","133,926",
" ","3026  ","禾伸堂          ","130,000","0","130,000",
" ","2474  ","可成            ","129,919","0","129,919",
" ","2889  ","國票金          ","125,000","0","125,000",
" ","2108  ","南帝            ","123,000","0","123,000",
" ","3044  ","健鼎            ","119,000","0","119,000",
" ","1907  ","永豐餘          ","109,000","0","109,000",
" ","2006  ","東和鋼鐵        ","105,000","0","105,000",
" ","2385  ","群光            ","100,000","0","100,000",
" ","1722  ","台肥            ","75,000","0","75,000",
" ","2881  ","富邦金          ","73,684","0","73,684",
" ","3231  ","緯創            ","71,000","4,000","67,000",
" ","2357  ","華碩            ","64,000","0","64,000",
" ","9914  ","美利達          ","60,000","0","60,000",
" ","3045  ","台灣大          ","63,593","5,000","58,593",
" ","6456  ","GIS-KY          ","56,000","0","56,000",
" ","2891  ","中信金          ","53,769","0","53,769",
" ","2608  ","嘉里大榮        ","52,000","0","52,000",
" ","6598  ","ABC-KY          ","52,000","0","52,000",
" ","8150  ","南茂            ","51,000","0","51,000",
" ","1589  ","永冠-KY         ","50,000","0","50,000",
" ","3708  ","上緯投控        ","50,000","0","50,000",
" ","2912  ","統一超          ","45,000","0","45,000",
" ","2404  ","漢唐            ","40,000","0","40,000",
" ","2456  ","奇力新          ","40,000","0","40,000",
" ","3533  ","嘉澤            ","40,000","0","40,000",
" ","6715  ","嘉基            ","40,000","0","40,000",
" ","2458  ","義隆            ","52,000","13,000","39,000",
" ","8131  ","福懋科          ","37,000","0","37,000",
" ","9802  ","鈺齊-KY         ","35,000","0","35,000",
" ","2015  ","豐興            ","32,000","0","32,000",
" ","2451  ","創見            ","31,000","0","31,000",
" ","1326  ","台化            ","28,546","0","28,546",
" ","1301  ","台塑            ","26,849","0","26,849",
" ","3413  ","京鼎            ","25,000","0","25,000",
" ","1102  ","亞泥            ","31,000","8,000","23,000",
" ","5522  ","遠雄            ","23,000","0","23,000",
" ","3004  ","豐達科          ","20,000","0","20,000",
" ","4551  ","智伸科          ","20,000","0","20,000",
" ","6412  ","群電            ","20,000","0","20,000",
" ","8926  ","台汽電          ","20,000","0","20,000",
" ","6176  ","瑞儀            ","18,000","0","18,000",
" ","9917  ","中保科          ","17,000","0","17,000",
" ","8422  ","可寧衛          ","15,000","0","15,000",
" ","5871  ","中租-KY         ","13,701","0","13,701",
