"110年06月24日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2409  ","友達            ","26,554,000","0","26,554,000",
" ","3481  ","群創            ","24,888,000","932,000","23,956,000",
" ","2303  ","聯電            ","6,047,000","75,000","5,972,000",
" ","2603  ","長榮            ","7,998,000","2,752,000","5,246,000",
" ","2368  ","金像電          ","5,175,000","1,060,000","4,115,000",
" ","2441  ","超豐            ","4,413,000","753,000","3,660,000",
" ","3042  ","晶技            ","2,765,000","0","2,765,000",
" ","6269  ","台郡            ","2,342,000","0","2,342,000",
" ","2108  ","南帝            ","1,635,000","0","1,635,000",
" ","2317  ","鴻海            ","1,496,000","26,000","1,470,000",
" ","6271  ","同欣電          ","1,181,000","0","1,181,000",
" ","3006  ","晶豪科          ","1,090,000","0","1,090,000",
" ","2393  ","億光            ","1,066,000","0","1,066,000",
" ","2481  ","強茂            ","838,000","0","838,000",
" ","1536  ","和大            ","683,000","0","683,000",
" ","1434  ","福懋            ","680,000","0","680,000",
" ","2383  ","台光電          ","646,000","1,000","645,000",
" ","8046  ","南電            ","668,000","23,000","645,000",
" ","5285  ","界霖            ","600,000","0","600,000",
" ","2542  ","興富發          ","583,000","0","583,000",
" ","1736  ","喬山            ","500,000","0","500,000",
" ","2233  ","宇隆            ","464,000","0","464,000",
" ","2351  ","順德            ","464,000","150,000","314,000",
" ","4526  ","東台            ","300,000","0","300,000",
" ","5522  ","遠雄            ","256,000","4,000","252,000",
" ","4739  ","康普            ","245,000","0","245,000",
" ","2385  ","群光            ","235,000","0","235,000",
" ","4958  ","臻鼎-KY         ","236,000","2,000","234,000",
" ","2915  ","潤泰全          ","228,000","0","228,000",
" ","2610  ","華航            ","203,000","0","203,000",
" ","2337  ","旺宏            ","199,000","10,000","189,000",
" ","6176  ","瑞儀            ","189,000","2,000","187,000",
" ","3532  ","台勝科          ","171,000","0","171,000",
" ","2344  ","華邦電          ","168,000","12,000","156,000",
" ","6224  ","聚鼎            ","150,000","0","150,000",
" ","2345  ","智邦            ","150,000","1,000","149,000",
" ","3017  ","奇鋐            ","149,000","0","149,000",
" ","6505  ","台塑化          ","122,000","0","122,000",
" ","2062  ","橋椿            ","116,000","0","116,000",
" ","2231  ","為升            ","111,000","0","111,000",
" ","4551  ","智伸科          ","109,000","0","109,000",
" ","3665  ","貿聯-KY         ","93,000","0","93,000",
" ","9939  ","宏全            ","91,000","0","91,000",
" ","2891  ","中信金          ","99,000","10,000","89,000",
" ","4919  ","新唐            ","70,000","0","70,000",
" ","1583  ","程泰            ","65,000","0","65,000",
" ","2884  ","玉山金          ","65,000","0","65,000",
" ","2887  ","台新金          ","56,000","0","56,000",
" ","2880  ","華南金          ","52,000","0","52,000",
" ","5880  ","合庫金          ","52,000","0","52,000",
" ","6781  ","AES-KY          ","52,000","0","52,000",
" ","2106  ","建大            ","51,000","0","51,000",
" ","2455  ","全新            ","51,000","0","51,000",
" ","1319  ","東陽            ","50,000","0","50,000",
" ","1477  ","聚陽            ","56,000","9,000","47,000",
" ","3533  ","嘉澤            ","36,000","0","36,000",
" ","2801  ","彰銀            ","35,000","0","35,000",
" ","1590  ","亞德客-KY       ","37,000","5,000","32,000",
" ","3406  ","玉晶光          ","32,000","0","32,000",
" ","2105  ","正新            ","30,000","0","30,000",
" ","3189  ","景碩            ","29,000","0","29,000",
" ","1303  ","南亞            ","30,000","3,000","27,000",
" ","3413  ","京鼎            ","26,000","0","26,000",
" ","2882  ","國泰金          ","44,000","19,000","25,000",
" ","6669  ","緯穎            ","24,000","0","24,000",
" ","1402  ","遠東新          ","21,000","0","21,000",
" ","2412  ","中華電          ","21,000","0","21,000",
" ","3035  ","智原            ","20,000","0","20,000",
" ","5876  ","上海商銀        ","18,000","0","18,000",
" ","3023  ","信邦            ","17,000","0","17,000",
" ","2353  ","宏碁            ","15,000","0","15,000",
" ","2474  ","可成            ","12,000","0","12,000",
" ","6116  ","彩晶            ","12,000","0","12,000",
" ","2371  ","大同            ","11,000","0","11,000",
" ","6415  ","矽力-KY         ","10,000","0","10,000",
" ","2327  ","國巨            ","7,000","0","7,000",
" ","5871  ","中租-KY         ","7,000","0","7,000",
" ","2354  ","鴻準            ","6,000","0","6,000",
" ","2049  ","上銀            ","5,000","0","5,000",
" ","3706  ","神達            ","5,000","0","5,000",
" ","2395  ","研華            ","4,000","0","4,000",
" ","3714  ","富采            ","4,000","0","4,000",
" ","2207  ","和泰車          ","2,000","0","2,000",
" ","2492  ","華新科          ","3,000","1,000","2,000",
" ","4904  ","遠傳            ","8,000","6,000","2,000",
" ","6213  ","聯茂            ","2,000","0","2,000",
" ","6672  ","騰輝電子-KY     ","2,000","0","2,000",
" ","3014  ","聯陽            ","1,000","0","1,000",
