"109年10月21日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3481  ","群創            ","13,853,000","3,791,000","10,062,000",
" ","2409  ","友達            ","6,095,000","2,196,000","3,899,000",
" ","2303  ","聯電            ","3,682,000","1,257,000","2,425,000",
" ",="0056  ","元大高股息      ","2,195,000","0","2,195,000",
" ","2313  ","華通            ","922,000","0","922,000",
" ","2889  ","國票金          ","771,000","0","771,000",
" ","3703  ","欣陸            ","729,945","0","729,945",
" ","3034  ","聯詠            ","714,000","1,000","713,000",
" ","1102  ","亞泥            ","674,000","13,000","661,000",
" ","3045  ","台灣大          ","582,000","2,000","580,000",
" ","1513  ","中興電          ","893,686","319,000","574,686",
" ","3711  ","日月光投控      ","568,000","5,000","563,000",
" ","2883  ","開發金          ","541,000","21,000","520,000",
" ","2408  ","南亞科          ","519,000","1,000","518,000",
" ","2344  ","華邦電          ","508,565","0","508,565",
" ","2355  ","敬鵬            ","480,000","0","480,000",
" ","6213  ","聯茂            ","444,920","0","444,920",
" ","3042  ","晶技            ","432,000","3,000","429,000",
" ","3702  ","大聯大          ","428,000","0","428,000",
" ","2448  ","晶電            ","500,000","110,000","390,000",
" ","9914  ","美利達          ","385,000","0","385,000",
" ","2890  ","永豐金          ","410,000","33,000","377,000",
" ","1312  ","國喬            ","353,000","0","353,000",
" ","2387  ","精元            ","350,000","0","350,000",
" ","2891  ","中信金          ","565,000","251,000","314,000",
" ","2885  ","元大金          ","337,000","24,400","312,600",
" ","2337  ","旺宏            ","306,777","6,000","300,777",
" ","2886  ","兆豐金          ","317,000","17,000","300,000",
" ","2887  ","台新金          ","308,000","15,000","293,000",
" ","2892  ","第一金          ","307,000","16,000","291,000",
" ","5215  ","科嘉-KY         ","292,000","11,997","280,003",
" ","2880  ","華南金          ","285,000","14,000","271,000",
" ","5880  ","合庫金          ","283,000","15,000","268,000",
" ","6271  ","同欣電          ","263,000","0","263,000",
" ","3376  ","新日興          ","262,000","0","262,000",
" ","9938  ","百和            ","250,000","0","250,000",
" ","2882  ","國泰金          ","253,000","12,000","241,000",
" ","4958  ","臻鼎-KY         ","237,000","0","237,000",
" ","2353  ","宏碁            ","482,924","254,000","228,924",
" ","1477  ","聚陽            ","223,000","0","223,000",
" ","2801  ","彰銀            ","217,000","10,000","207,000",
" ","2108  ","南帝            ","201,175","0","201,175",
" ","2542  ","興富發          ","196,774","0","196,774",
" ","2439  ","美律            ","190,000","0","190,000",
" ","2511  ","太子            ","185,304","0","185,304",
" ","2383  ","台光電          ","250,000","73,000","177,000",
" ","2881  ","富邦金          ","220,000","52,000","168,000",
" ","1304  ","台聚            ","151,900","0","151,900",
" ","2347  ","聯強            ","150,000","0","150,000",
" ","2834  ","臺企銀          ","153,000","7,000","146,000",
" ","2412  ","中華電          ","149,000","6,000","143,000",
" ","1216  ","統一            ","141,000","7,000","134,000",
" ","1444  ","力麗            ","127,218","0","127,218",
" ","9802  ","鈺齊-KY         ","203,000","80,000","123,000",
" ","1326  ","台化            ","128,000","6,000","122,000",
" ","2915  ","潤泰全          ","118,000","0","118,000",
" ","2324  ","仁寶            ","120,000","7,000","113,000",
" ","1590  ","亞德客-KY       ","115,000","5,000","110,000",
" ","2888  ","新光金          ","117,000","18,000","99,000",
" ","1609  ","大亞            ","90,231","0","90,231",
" ","2027  ","大成鋼          ","90,000","0","90,000",
" ","2401  ","凌陽            ","82,705","0","82,705",
" ","2812  ","台中銀          ","80,000","0","80,000",
" ","4551  ","智伸科          ","77,000","0","77,000",
" ","4766  ","南寶            ","75,000","0","75,000",
" ","6670  ","復盛應用        ","74,000","0","74,000",
" ","5521  ","工信            ","73,197","0","73,197",
" ","6582  ","申豐            ","72,000","0","72,000",
" ","4906  ","正文            ","70,000","0","70,000",
" ","2233  ","宇隆            ","65,000","0","65,000",
" ","5534  ","長虹            ","61,000","0","61,000",
" ","2340  ","光磊            ","59,992","0","59,992",
" ","3010  ","華立            ","53,000","0","53,000",
" ","1904  ","正隆            ","166,162","115,000","51,162",
" ","9933  ","中鼎            ","50,406","0","50,406",
" ","2884  ","玉山金          ","366,000","316,000","50,000",
" ","1532  ","勤美            ","46,139","0","46,139",
" ","1215  ","卜蜂            ","45,000","0","45,000",
" ","6669  ","緯穎            ","45,000","0","45,000",
" ","2376  ","技嘉            ","83,000","49,077","33,923",
" ","2442  ","新美齊          ","33,180","0","33,180",
" ",="0050  ","元大台灣50      ","33,000","0","33,000",
" ","1309  ","台達化          ","31,671","0","31,671",
" ","1519  ","華城            ","31,133","0","31,133",
" ","1109  ","信大            ","30,774","0","30,774",
" ","2009  ","第一銅          ","29,410","0","29,410",
" ","8028  ","昇陽半導體      ","27,000","0","27,000",
" ","2486  ","一詮            ","26,838","0","26,838",
" ","1612  ","宏泰            ","26,388","0","26,388",
" ","5471  ","松翰            ","24,311","0","24,311",
" ","4934  ","太極            ","24,193","0","24,193",
" ","3533  ","嘉澤            ","24,000","0","24,000",
" ","9921  ","巨大            ","48,000","28,859","19,141",
" ","3050  ","鈺德            ","18,902","0","18,902",
" ","2038  ","海光            ","18,771","0","18,771",
" ","2302  ","麗正            ","17,000","0","17,000",
" ","3443  ","創意            ","24,000","8,378","15,622",
" ","2493  ","揚博            ","15,208","0","15,208",
" ","5203  ","訊連            ","15,000","0","15,000",
" ","4155  ","訊映            ","13,263","0","13,263",
" ","8374  ","羅昇            ","10,516","0","10,516",
" ","5871  ","中租-KY         ","12,000","2,000","10,000",
" ","6224  ","聚鼎            ","9,950","0","9,950",
" ","6165  ","捷泰            ","9,071","0","9,071",
" ","8112  ","至上            ","9,000","0","9,000",
" ","2540  ","愛山林          ","8,992","0","8,992",
" ","1786  ","科妍            ","8,834","0","8,834",
" ","3530  ","晶相光          ","8,004","0","8,004",
" ","3596  ","智易            ","8,000","0","8,000",
" ","1526  ","日馳            ","7,155","0","7,155",
" ","2548  ","華固            ","7,000","0","7,000",
" ","3679  ","新至陞          ","6,262","0","6,262",
" ","6491  ","晶碩            ","6,000","0","6,000",
" ","3413  ","京鼎            ","5,000","0","5,000",
" ","4968  ","立積            ","4,321","0","4,321",
" ","6531  ","愛普            ","4,031","0","4,031",
" ","5269  ","祥碩            ","24,000","21,262","2,738",
" ","2454  ","聯發科          ","5,000","4,000","1,000",
" ","1517  ","利奇            ","993","0","993",
" ","2002  ","中鋼            ","0","6,319,000","-6,319,000",
" ","1303  ","南亞            ","0","2,818,000","-2,818,000",
" ","1402  ","遠東新          ","0","1,957,000","-1,957,000",
" ","8046  ","南電            ","41,000","1,872,295","-1,831,295",
" ","2382  ","廣達            ","0","1,504,000","-1,504,000",
" ","2618  ","長榮航          ","0","1,498,000","-1,498,000",
" ","9904  ","寶成            ","0","1,381,000","-1,381,000",
" ","6176  ","瑞儀            ","200,000","1,383,489","-1,183,489",
" ","4938  ","和碩            ","0","942,000","-942,000",
" ","8215  ","明基材          ","0","731,889","-731,889",
" ","2481  ","強茂            ","0","666,000","-666,000",
" ","2504  ","國產            ","187,921","800,000","-612,079",
" ","3037  ","欣興            ","280,000","879,225","-599,225",
" ","2357  ","華碩            ","5,000","569,000","-564,000",
" ","6239  ","力成            ","0","563,000","-563,000",
" ","1536  ","和大            ","0","484,334","-484,334",
" ","2006  ","東和鋼鐵        ","0","474,000","-474,000",
" ","1762  ","中化生          ","0","450,000","-450,000",
" ","6285  ","啟碁            ","70,000","489,000","-419,000",
" ","2458  ","義隆            ","0","402,304","-402,304",
" ","1305  ","華夏            ","0","400,000","-400,000",
" ","3189  ","景碩            ","0","379,000","-379,000",
" ","3231  ","緯創            ","0","266,277","-266,277",
" ","1310  ","台苯            ","0","247,000","-247,000",
" ","6477  ","安集            ","0","239,000","-239,000",
" ","2379  ","瑞昱            ","0","231,000","-231,000",
" ","4927  ","泰鼎-KY         ","50,000","254,000","-204,000",
" ","2615  ","萬海            ","0","201,000","-201,000",
" ","6251  ","定穎            ","0","185,000","-185,000",
" ","1909  ","榮成            ","0","164,000","-164,000",
" ","3014  ","聯陽            ","0","155,000","-155,000",
" ","2351  ","順德            ","26,067","181,000","-154,933",
" ","1717  ","長興            ","0","152,000","-152,000",
" ","6706  ","惠特            ","0","150,000","-150,000",
" ","6141  ","柏承            ","163,000","312,000","-149,000",
" ","6443  ","元晶            ","0","144,000","-144,000",
" ","2013  ","中鋼構          ","18,401","157,000","-138,599",
" ","3515  ","華擎            ","0","120,000","-120,000",
" ","9907  ","統一實          ","139,904","250,000","-110,096",
" ","1440  ","南紡            ","0","108,357","-108,357",
" ","3661  ","世芯-KY         ","6,000","109,608","-103,608",
" ","9945  ","潤泰新          ","0","102,763","-102,763",
" ","1515  ","力山            ","0","101,000","-101,000",
" ","3017  ","奇鋐            ","0","100,000","-100,000",
" ","2345  ","智邦            ","0","86,000","-86,000",
" ","5434  ","崇越            ","0","83,000","-83,000",
" ","3406  ","玉晶光          ","0","77,069","-77,069",
" ","2308  ","台達電          ","0","68,000","-68,000",
" ","3708  ","上緯投控        ","0","68,000","-68,000",
" ","9910  ","豐泰            ","8,000","75,000","-67,000",
" ","2451  ","創見            ","0","61,000","-61,000",
" ","6230  ","超眾            ","0","59,000","-59,000",
" ","8150  ","南茂            ","0","53,857","-53,857",
" ","6278  ","台表科          ","33,000","84,185","-51,185",
" ","3044  ","健鼎            ","0","49,519","-49,519",
" ","1476  ","儒鴻            ","0","48,000","-48,000",
" ","2330  ","台積電          ","30,000","78,000","-48,000",
" ","2905  ","三商            ","0","45,479","-45,479",
