"109年07月28日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2883  ","開發金          ","2,589,000","131,000","2,458,000",
" ","3037  ","欣興            ","1,895,000","33,000","1,862,000",
" ","2890  ","永豐金          ","1,742,000","99,000","1,643,000",
" ","2324  ","仁寶            ","1,554,000","65,000","1,489,000",
" ","2448  ","晶電            ","1,444,000","6,000","1,438,000",
" ","6239  ","力成            ","1,068,000","24,000","1,044,000",
" ","2303  ","聯電            ","1,382,000","389,000","993,000",
" ","2892  ","第一金          ","1,047,000","122,000","925,000",
" ","6176  ","瑞儀            ","834,000","2,000","832,000",
" ","3189  ","景碩            ","802,000","0","802,000",
" ","3034  ","聯詠            ","810,000","22,000","788,000",
" ","3231  ","緯創            ","791,000","39,000","752,000",
" ","8046  ","南電            ","752,000","0","752,000",
" ","2382  ","廣達            ","909,000","168,000","741,000",
" ","9904  ","寶成            ","765,000","25,000","740,000",
" ","2886  ","兆豐金          ","859,000","132,000","727,000",
" ","2105  ","正新            ","659,000","8,000","651,000",
" ","2301  ","光寶科          ","633,000","10,000","623,000",
" ","3702  ","大聯大          ","624,000","14,000","610,000",
" ","3042  ","晶技            ","603,000","0","603,000",
" ","3711  ","日月光投控      ","603,000","120,000","483,000",
" ","2347  ","聯強            ","482,000","8,000","474,000",
" ","2408  ","南亞科          ","472,000","18,000","454,000",
" ","4938  ","和碩            ","480,000","33,000","447,000",
" ","3653  ","健策            ","571,000","132,000","439,000",
" ","2881  ","富邦金          ","503,000","76,000","427,000",
" ","2882  ","國泰金          ","514,000","90,000","424,000",
" ","2354  ","鴻準            ","414,000","0","414,000",
" ","1303  ","南亞            ","447,000","57,000","390,000",
" ","2387  ","精元            ","364,000","0","364,000",
" ","6196  ","帆宣            ","360,000","0","360,000",
" ","2385  ","群光            ","349,000","6,000","343,000",
" ","4904  ","遠傳            ","365,000","40,000","325,000",
" ","1101  ","台泥            ","308,000","56,000","252,000",
" ","1589  ","永冠-KY         ","194,000","0","194,000",
" ","3045  ","台灣大          ","220,000","44,000","176,000",
" ","2412  ","中華電          ","193,000","49,000","144,000",
" ","2884  ","玉山金          ","190,000","48,000","142,000",
" ","3533  ","嘉澤            ","162,000","31,000","131,000",
" ","1604  ","聲寶            ","120,000","0","120,000",
" ","3413  ","京鼎            ","116,000","0","116,000",
" ","2520  ","冠德            ","100,000","0","100,000",
" ","6251  ","定穎            ","100,000","0","100,000",
" ","2357  ","華碩            ","139,000","42,000","97,000",
" ","4958  ","臻鼎-KY         ","102,000","15,000","87,000",
" ","2327  ","國巨            ","78,000","0","78,000",
" ","2454  ","聯發科          ","183,000","105,000","78,000",
" ","1773  ","勝一            ","77,000","0","77,000",
" ",="0056  ","元大高股息      ","50,000","0","50,000",
" ","9958  ","世紀鋼          ","50,000","0","50,000",
" ","3044  ","健鼎            ","40,000","0","40,000",
" ","1537  ","廣隆            ","39,000","0","39,000",
" ","6715  ","嘉基            ","38,000","0","38,000",
" ","2379  ","瑞昱            ","35,000","13,000","22,000",
" ","6257  ","矽格            ","21,000","0","21,000",
" ","1760  ","寶齡富錦        ","20,000","0","20,000",
" ","3661  ","世芯-KY         ","60,000","43,000","17,000",
" ","4968  ","立積            ","14,000","0","14,000",
" ","3708  ","上緯投控        ","10,000","0","10,000",
" ","1476  ","儒鴻            ","11,000","2,000","9,000",
" ","5269  ","祥碩            ","5,000","0","5,000",
" ","8454  ","富邦媒          ","1,000","0","1,000",
" ","2409  ","友達            ","0","3,046,000","-3,046,000",
" ","5264  ","鎧勝-KY         ","0","2,671,000","-2,671,000",
" ","2891  ","中信金          ","1,133,000","2,937,000","-1,804,000",
" ","2330  ","台積電          ","260,000","1,788,000","-1,528,000",
" ","3481  ","群創            ","0","1,500,000","-1,500,000",
" ","2368  ","金像電          ","0","1,195,000","-1,195,000",
" ","2455  ","全新            ","0","885,000","-885,000",
" ","6278  ","台表科          ","0","860,000","-860,000",
" ","3017  ","奇鋐            ","0","824,000","-824,000",
" ","1312  ","國喬            ","0","729,000","-729,000",
" ","8150  ","南茂            ","0","665,000","-665,000",
" ","3035  ","智原            ","0","640,000","-640,000",
" ","6213  ","聯茂            ","0","627,000","-627,000",
" ",="006205","富邦上証        ","0","555,000","-555,000",
" ","2308  ","台達電          ","12,000","522,000","-510,000",
" ","6456  ","GIS-KY          ","18,000","478,000","-460,000",
" ","4746  ","台耀            ","0","300,000","-300,000",
" ","6504  ","南六            ","0","290,000","-290,000",
" ","4927  ","泰鼎-KY         ","0","276,000","-276,000",
" ","2317  ","鴻海            ","0","270,000","-270,000",
" ","6491  ","晶碩            ","0","270,000","-270,000",
" ","9910  ","豐泰            ","0","249,000","-249,000",
" ","2377  ","微星            ","244,000","483,000","-239,000",
" ","2313  ","華通            ","0","226,000","-226,000",
" ","2345  ","智邦            ","0","223,000","-223,000",
" ","2002  ","中鋼            ","0","205,000","-205,000",
" ","2006  ","東和鋼鐵        ","0","203,000","-203,000",
" ","2603  ","長榮            ","0","173,000","-173,000",
" ","1515  ","力山            ","0","163,000","-163,000",
" ","2376  ","技嘉            ","365,000","522,000","-157,000",
" ","6414  ","樺漢            ","0","155,000","-155,000",
" ","9938  ","百和            ","0","155,000","-155,000",
" ","2428  ","興勤            ","0","150,000","-150,000",
" ","3406  ","玉晶光          ","0","146,000","-146,000",
" ","2360  ","致茂            ","14,000","158,000","-144,000",
" ","3665  ","貿聯-KY         ","0","134,000","-134,000",
" ","6698  ","旭暉應材        ","15,000","140,000","-125,000",
" ","2392  ","正崴            ","0","120,000","-120,000",
" ","2228  ","劍麟            ","0","106,000","-106,000",
" ","2885  ","元大金          ","0","105,000","-105,000",
" ","3450  ","聯鈞            ","0","104,000","-104,000",
" ","5288  ","豐祥-KY         ","0","101,000","-101,000",
" ","6202  ","盛群            ","0","100,000","-100,000",
" ","2458  ","義隆            ","0","99,000","-99,000",
" ","6271  ","同欣電          ","0","98,000","-98,000",
" ","5880  ","合庫金          ","0","96,000","-96,000",
" ","2887  ","台新金          ","0","95,000","-95,000",
" ","2880  ","華南金          ","0","92,000","-92,000",
" ","4977  ","眾達-KY         ","0","91,000","-91,000",
" ","2888  ","新光金          ","0","89,000","-89,000",
" ","1227  ","佳格            ","0","85,000","-85,000",
" ",="0052  ","富邦科技        ","0","80,000","-80,000",
" ","3515  ","華擎            ","0","72,000","-72,000",
" ","2356  ","英業達          ","1,274,000","1,344,000","-70,000",
" ","2801  ","彰銀            ","0","68,000","-68,000",
" ","2882A ","國泰特          ","0","66,000","-66,000",
" ","1402  ","遠東新          ","0","65,000","-65,000",
" ","2492  ","華新科          ","0","63,000","-63,000",
" ","2881A ","富邦特          ","0","63,000","-63,000",
" ","1795  ","美時            ","0","61,000","-61,000",
" ","2504  ","國產            ","0","56,000","-56,000",
" ","2834  ","臺企銀          ","0","53,000","-53,000",
" ","5469  ","瀚宇博          ","20,000","67,000","-47,000",
" ","1216  ","統一            ","0","46,000","-46,000",
" ","2887E ","台新戊特        ","0","44,000","-44,000",
" ","6269  ","台郡            ","0","41,000","-41,000",
" ","1326  ","台化            ","0","40,000","-40,000",
" ","2239  ","英利-KY         ","0","40,000","-40,000",
" ","1477  ","聚陽            ","0","35,000","-35,000",
" ","9802  ","鈺齊-KY         ","0","35,000","-35,000",
" ","9914  ","美利達          ","0","35,000","-35,000",
" ","2838A ","聯邦銀甲特      ","0","34,000","-34,000",
" ","6505  ","台塑化          ","0","34,000","-34,000",
" ","2049  ","上銀            ","0","32,000","-32,000",
" ","6669  ","緯穎            ","3,000","34,000","-31,000",
" ",="0050  ","元大台灣50      ","0","30,000","-30,000",
" ","2353  ","宏碁            ","0","30,000","-30,000",
" ","2449  ","京元電子        ","0","30,000","-30,000",
" ","2536  ","宏普            ","0","30,000","-30,000",
" ","4133  ","亞諾法          ","0","30,000","-30,000",
" ","2618  ","長榮航          ","0","29,000","-29,000",
" ","2823  ","中壽            ","0","25,000","-25,000",
" ","8462  ","柏文            ","0","22,000","-22,000",
" ","1590  ","亞德客-KY       ","0","21,000","-21,000",
" ","1536  ","和大            ","0","20,000","-20,000",
" ","1102  ","亞泥            ","0","19,000","-19,000",
" ","1301  ","台塑            ","0","19,000","-19,000",
" ","2344  ","華邦電          ","0","19,000","-19,000",
" ","2845  ","遠東銀          ","0","18,000","-18,000",
" ","2633  ","台灣高鐵        ","0","17,000","-17,000",
" ","2812  ","台中銀          ","0","16,000","-16,000",
" ","6005  ","群益證          ","0","16,000","-16,000",
" ","3376  ","新日興          ","0","15,000","-15,000",
" ","3443  ","創意            ","37,000","52,000","-15,000",
" ","2352  ","佳世達          ","0","13,000","-13,000",
