"109年08月28日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2610  ","華航            ","6,555,000","914","6,554,086",
" ","6285  ","啟碁            ","3,112,000","0","3,112,000",
" ","2409  ","友達            ","3,056,000","0","3,056,000",
" ","8215  ","明基材          ","2,852,000","0","2,852,000",
" ","1904  ","正隆            ","2,455,000","0","2,455,000",
" ","1909  ","榮成            ","1,217,000","0","1,217,000",
" ","2313  ","華通            ","1,100,000","0","1,100,000",
" ","3711  ","日月光投控      ","1,054,000","29,000","1,025,000",
" ","3005  ","神基            ","1,004,000","0","1,004,000",
" ","3481  ","群創            ","1,001,000","0","1,001,000",
" ","2603  ","長榮            ","2,068,000","1,161,000","907,000",
" ","2609  ","陽明            ","860,000","0","860,000",
" ","2520  ","冠德            ","800,000","0","800,000",
" ","8016  ","矽創            ","772,000","0","772,000",
" ","6504  ","南六            ","570,000","0","570,000",
" ","5469  ","瀚宇博          ","500,000","0","500,000",
" ","2353  ","宏碁            ","459,000","0","459,000",
" ","2006  ","東和鋼鐵        ","367,000","0","367,000",
" ","4551  ","智伸科          ","367,000","6,000","361,000",
" ","2548  ","華固            ","300,000","0","300,000",
" ","5215  ","科嘉-KY         ","279,000","0","279,000",
" ","3596  ","智易            ","278,000","0","278,000",
" ","2474  ","可成            ","264,000","0","264,000",
" ","6196  ","帆宣            ","382,000","156,000","226,000",
" ","9938  ","百和            ","220,000","0","220,000",
" ","2233  ","宇隆            ","209,000","0","209,000",
" ","2108  ","南帝            ","205,000","0","205,000",
" ","2106  ","建大            ","200,000","0","200,000",
" ","6288  ","聯嘉            ","200,000","0","200,000",
" ","1477  ","聚陽            ","254,000","57,000","197,000",
" ","4536  ","拓凱            ","197,000","0","197,000",
" ","3515  ","華擎            ","260,000","91,000","169,000",
" ","1476  ","儒鴻            ","168,000","0","168,000",
" ","1515  ","力山            ","166,000","0","166,000",
" ","2382  ","廣達            ","164,000","0","164,000",
" ","2330  ","台積電          ","246,000","84,000","162,000",
" ","3042  ","晶技            ","150,000","0","150,000",
" ","2387  ","精元            ","149,000","0","149,000",
" ","3533  ","嘉澤            ","137,000","0","137,000",
" ","9958  ","世紀鋼          ","130,000","0","130,000",
" ","1319  ","東陽            ","128,000","0","128,000",
" ","2049  ","上銀            ","111,000","0","111,000",
" ","1589  ","永冠-KY         ","102,000","0","102,000",
" ","3014  ","聯陽            ","100,000","0","100,000",
" ","2448  ","晶電            ","93,000","0","93,000",
" ","2383  ","台光電          ","190,000","100,000","90,000",
" ","1598  ","岱宇            ","88,000","0","88,000",
" ","6670  ","復盛應用        ","88,000","0","88,000",
" ","3645  ","達邁            ","80,000","0","80,000",
" ","3665  ","貿聯-KY         ","80,000","0","80,000",
" ","2439  ","美律            ","79,000","0","79,000",
" ",="0050  ","元大台灣50      ","70,000","0","70,000",
" ","2456  ","奇力新          ","60,000","0","60,000",
" ","1210  ","大成            ","57,000","0","57,000",
" ","2481  ","強茂            ","131,000","75,000","56,000",
" ","5269  ","祥碩            ","49,000","1,000","48,000",
" ","1736  ","喬山            ","45,000","0","45,000",
" ","5203  ","訊連            ","45,000","0","45,000",
" ","5288  ","豐祥-KY         ","43,000","0","43,000",
" ","3708  ","上緯投控        ","50,000","11,000","39,000",
" ","6598  ","ABC-KY          ","38,000","0","38,000",
" ","3231  ","緯創            ","32,000","0","32,000",
" ","6669  ","緯穎            ","31,000","0","31,000",
" ","8454  ","富邦媒          ","31,000","0","31,000",
" ","2357  ","華碩            ","28,000","0","28,000",
" ","1326  ","台化            ","26,000","1,000","25,000",
" ","2231  ","為升            ","25,000","0","25,000",
" ","6412  ","群電            ","20,000","0","20,000",
" ","2301  ","光寶科          ","18,000","0","18,000",
" ","2324  ","仁寶            ","14,000","0","14,000",
" ","2891  ","中信金          ","14,000","0","14,000",
" ","2395  ","研華            ","12,000","0","12,000",
" ","2883  ","開發金          ","12,000","0","12,000",
" ","2002  ","中鋼            ","10,000","0","10,000",
" ","2884  ","玉山金          ","10,000","0","10,000",
" ","2888  ","新光金          ","10,000","0","10,000",
" ","2344  ","華邦電          ","9,000","0","9,000",
" ","2880  ","華南金          ","9,000","0","9,000",
" ","2885  ","元大金          ","9,000","0","9,000",
" ","2886  ","兆豐金          ","9,000","0","9,000",
" ","8464  ","億豐            ","9,000","0","9,000",
" ","2887  ","台新金          ","8,000","0","8,000",
" ","2890  ","永豐金          ","8,000","0","8,000",
" ","4938  ","和碩            ","8,000","0","8,000",
" ","5880  ","合庫金          ","8,000","0","8,000",
" ","2385  ","群光            ","7,000","0","7,000",
" ","2882  ","國泰金          ","7,000","0","7,000",
" ","2337  ","旺宏            ","6,000","0","6,000",
" ","2345  ","智邦            ","6,000","0","6,000",
" ","2801  ","彰銀            ","6,000","0","6,000",
" ","2881  ","富邦金          ","6,000","0","6,000",
" ","1303  ","南亞            ","5,000","0","5,000",
" ","2347  ","聯強            ","5,000","0","5,000",
" ","2352  ","佳世達          ","5,000","0","5,000",
" ","2892  ","第一金          ","8,000","3,000","5,000",
" ","3023  ","信邦            ","5,000","0","5,000",
" ","5534  ","長虹            ","5,000","0","5,000",
" ","9910  ","豐泰            ","5,000","0","5,000",
" ","2408  ","南亞科          ","4,000","0","4,000",
" ","6505  ","台塑化          ","4,000","0","4,000",
" ","2404  ","漢唐            ","3,000","0","3,000",
" ","2412  ","中華電          ","3,000","0","3,000",
" ","2449  ","京元電子        ","3,000","0","3,000",
" ","2458  ","義隆            ","3,000","0","3,000",
" ","2823  ","中壽            ","3,000","0","3,000",
" ","3702  ","大聯大          ","5,000","2,000","3,000",
" ","3706  ","神達            ","3,000","0","3,000",
" ","4977  ","眾達-KY         ","3,000","0","3,000",
" ","6176  ","瑞儀            ","3,000","0","3,000",
" ","6239  ","力成            ","3,000","0","3,000",
" ","2498  ","宏達電          ","2,000","0","2,000",
" ","2633  ","台灣高鐵        ","2,000","0","2,000",
" ","2812  ","台中銀          ","2,000","0","2,000",
