"109年08月20日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2603  ","長榮            ","7,346,000","0","7,346,000",
" ",="00632R","元大台灣50反1   ","3,159,000","0","3,159,000",
" ","1101  ","台泥            ","2,344,000","0","2,344,000",
" ","2610  ","華航            ","2,300,000","0","2,300,000",
" ","2352  ","佳世達          ","2,001,000","0","2,001,000",
" ","2474  ","可成            ","1,611,000","24,000","1,587,000",
" ","2408  ","南亞科          ","1,505,000","6,000","1,499,000",
" ","6598  ","ABC-KY          ","982,000","0","982,000",
" ","2448  ","晶電            ","900,000","0","900,000",
" ","3231  ","緯創            ","900,000","0","900,000",
" ","1305  ","華夏            ","694,000","0","694,000",
" ","2382  ","廣達            ","641,000","4,000","637,000",
" ","3708  ","上緯投控        ","510,000","0","510,000",
" ","2615  ","萬海            ","500,000","0","500,000",
" ","2383  ","台光電          ","551,000","105,000","446,000",
" ","1215  ","卜蜂            ","430,000","0","430,000",
" ","2377  ","微星            ","422,000","2,000","420,000",
" ","1102  ","亞泥            ","373,000","0","373,000",
" ","3596  ","智易            ","321,000","0","321,000",
" ","9941  ","裕融            ","300,000","0","300,000",
" ","8016  ","矽創            ","275,000","0","275,000",
" ","2357  ","華碩            ","221,000","0","221,000",
" ","3016  ","嘉晶            ","200,000","0","200,000",
" ","9802  ","鈺齊-KY         ","195,000","0","195,000",
" ","9910  ","豐泰            ","192,000","0","192,000",
" ","5288  ","豐祥-KY         ","165,000","0","165,000",
" ","1589  ","永冠-KY         ","164,000","0","164,000",
" ","4958  ","臻鼎-KY         ","420,000","259,000","161,000",
" ","4536  ","拓凱            ","172,000","20,000","152,000",
" ","2049  ","上銀            ","110,000","0","110,000",
" ","1598  ","岱宇            ","99,000","0","99,000",
" ","5880  ","合庫金          ","99,000","0","99,000",
" ","6591  ","動力-KY         ","89,000","0","89,000",
" ","6715  ","嘉基            ","88,000","0","88,000",
" ","9958  ","世紀鋼          ","82,000","0","82,000",
" ",="0050  ","元大台灣50      ","80,000","0","80,000",
" ","1477  ","聚陽            ","74,000","0","74,000",
