"109年12月01日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3481  ","群創            ","49,006,000","0","49,006,000",
" ","2409  ","友達            ","43,028,000","2,800,000","40,228,000",
" ","6116  ","彩晶            ","5,000,000","0","5,000,000",
" ","2618  ","長榮航          ","4,883,000","0","4,883,000",
" ","2337  ","旺宏            ","4,131,000","0","4,131,000",
" ","2344  ","華邦電          ","2,967,000","0","2,967,000",
" ","1802  ","台玻            ","2,764,000","0","2,764,000",
" ","1909  ","榮成            ","2,414,000","0","2,414,000",
" ","1101  ","台泥            ","2,655,000","277,000","2,378,000",
" ","2408  ","南亞科          ","2,687,000","943,000","1,744,000",
" ","3545  ","敦泰            ","1,445,000","0","1,445,000",
" ","8150  ","南茂            ","715,000","30,000","685,000",
" ","2492  ","華新科          ","633,000","0","633,000",
" ","2327  ","國巨            ","773,000","142,000","631,000",
" ","1309  ","台達化          ","600,000","0","600,000",
" ","3231  ","緯創            ","583,000","32,000","551,000",
" ","6269  ","台郡            ","502,000","0","502,000",
" ","2301  ","光寶科          ","539,000","82,000","457,000",
" ","2377  ","微星            ","426,000","9,000","417,000",
" ","2049  ","上銀            ","331,000","0","331,000",
" ","1301  ","台塑            ","512,000","188,000","324,000",
" ","6209  ","今國光          ","311,000","0","311,000",
" ","2375  ","凱美            ","300,000","0","300,000",
" ","1477  ","聚陽            ","280,000","0","280,000",
" ","6271  ","同欣電          ","384,000","120,970","263,030",
" ","1305  ","華夏            ","234,000","0","234,000",
" ","2884  ","玉山金          ","216,000","0","216,000",
" ","2330  ","台積電          ","246,300","35,000","211,300",
" ","2312  ","金寶            ","200,000","0","200,000",
" ","2887  ","台新金          ","184,000","4,000","180,000",
" ","2880  ","華南金          ","176,000","4,000","172,000",
" ","2105  ","正新            ","171,000","0","171,000",
" ","5880  ","合庫金          ","175,000","4,000","171,000",
" ","3376  ","新日興          ","286,000","120,000","166,000",
" ","2308  ","台達電          ","152,000","0","152,000",
" ","1519  ","華城            ","125,000","0","125,000",
" ","2801  ","彰銀            ","118,000","2,000","116,000",
" ","2886  ","兆豐金          ","547,000","445,000","102,000",
" ","2027  ","大成鋼          ","1,051,000","950,000","101,000",
" ","2031  ","新光鋼          ","100,000","0","100,000",
" ","2231  ","為升            ","100,000","0","100,000",
" ","3042  ","晶技            ","100,000","0","100,000",
" ","8028  ","昇陽半導體      ","100,000","0","100,000",
" ","2002  ","中鋼            ","95,000","0","95,000",
" ","2834  ","臺企銀          ","91,000","3,000","88,000",
" ","2317  ","鴻海            ","75,000","0","75,000",
" ","3653  ","健策            ","75,000","0","75,000",
" ","2376  ","技嘉            ","70,000","0","70,000",
" ","2888  ","新光金          ","74,000","4,000","70,000",
" ",="0056  ","元大高股息      ","67,000","0","67,000",
" ","6505  ","台塑化          ","59,000","0","59,000",
" ",="0050  ","元大台灣50      ","56,000","6,000","50,000",
" ","2201  ","裕隆            ","250,000","200,000","50,000",
" ","2481  ","強茂            ","50,000","0","50,000",
" ","3711  ","日月光投控      ","46,000","1,000","45,000",
" ","2351  ","順德            ","35,000","0","35,000",
" ","2812  ","台中銀          ","33,000","0","33,000",
" ","1216  ","統一            ","85,000","56,000","29,000",
" ","2823  ","中壽            ","20,000","1,000","19,000",
" ","2633  ","台灣高鐵        ","14,000","0","14,000",
" ","2845  ","遠東銀          ","14,000","0","14,000",
" ","6005  ","群益證          ","13,000","0","13,000",
" ","1504  ","東元            ","11,000","0","11,000",
" ","1717  ","長興            ","11,000","0","11,000",
" ","1904  ","正隆            ","90,000","82,000","8,000",
" ","3034  ","聯詠            ","27,000","22,000","5,000",
" ","8112  ","至上            ","5,000","0","5,000",
" ","2912  ","統一超          ","4,000","0","4,000",
" ","2360  ","致茂            ","3,000","0","3,000",
" ","2379  ","瑞昱            ","3,000","0","3,000",
" ","2897  ","王道銀行        ","3,000","0","3,000",
" ","5269  ","祥碩            ","5,000","2,000","3,000",
" ","5876  ","上海商銀        ","4,000","1,000","3,000",
" ","9910  ","豐泰            ","3,000","0","3,000",
" ","2345  ","智邦            ","3,000","1,000","2,000",
" ","2548  ","華固            ","2,000","0","2,000",
" ","2606  ","裕民            ","2,000","0","2,000",
" ","2867  ","三商壽          ","2,000","0","2,000",
" ","3010  ","華立            ","2,000","0","2,000",
" ","1215  ","卜蜂            ","1,000","0","1,000",
" ","1476  ","儒鴻            ","1,000","0","1,000",
" ","2227  ","裕日車          ","1,000","0","1,000",
" ","2634  ","漢翔            ","1,000","0","1,000",
" ","2809  ","京城銀          ","1,000","0","1,000",
" ","2849  ","安泰銀          ","1,000","0","1,000",
" ","2851  ","中再保          ","1,000","0","1,000",
" ","2855  ","統一證          ","1,000","0","1,000",
" ","3023  ","信邦            ","1,000","0","1,000",
" ","3706  ","神達            ","1,000","0","1,000",
" ","4119  ","旭富            ","1,000","0","1,000",
" ","4915  ","致伸            ","1,000","0","1,000",
" ","6415  ","矽力-KY         ","1,000","0","1,000",
" ","2891  ","中信金          ","336,000","8,785,000","-8,449,000",
" ","2609  ","陽明            ","0","4,950,000","-4,950,000",
" ","2615  ","萬海            ","4,000","4,391,000","-4,387,000",
" ","9904  ","寶成            ","16,000","4,259,000","-4,243,000",
" ","3017  ","奇鋐            ","1,000","3,721,000","-3,720,000",
" ","3702  ","大聯大          ","18,000","3,400,000","-3,382,000",
" ","3037  ","欣興            ","15,000","2,284,000","-2,269,000",
" ","2303  ","聯電            ","2,004,000","4,029,000","-2,025,000",
" ","2324  ","仁寶            ","68,000","1,887,000","-1,819,000",
" ","6239  ","力成            ","4,000","1,688,000","-1,684,000",
" ","2603  ","長榮            ","54,000","1,614,000","-1,560,000",
" ","2313  ","華通            ","107,000","1,666,000","-1,559,000",
" ","3189  ","景碩            ","0","1,498,000","-1,498,000",
" ","2890  ","永豐金          ","191,000","1,655,000","-1,464,000",
" ","2881  ","富邦金          ","137,000","1,456,000","-1,319,000",
" ","1402  ","遠東新          ","31,000","1,251,000","-1,220,000",
" ","2883  ","開發金          ","255,000","1,321,000","-1,066,000",
" ","2006  ","東和鋼鐵        ","1,000","917,000","-916,000",
" ","1513  ","中興電          ","50,000","908,000","-858,000",
" ","6213  ","聯茂            ","0","807,000","-807,000",
" ","3005  ","神基            ","1,000","692,000","-691,000",
" ","5215  ","科嘉-KY         ","0","570,425","-570,425",
" ","1303  ","南亞            ","43,000","584,000","-541,000",
" ","8215  ","明基材          ","0","500,000","-500,000",
" ","2882  ","國泰金          ","156,000","641,000","-485,000",
" ","6257  ","矽格            ","0","475,000","-475,000",
" ","2356  ","英業達          ","19,000","427,000","-408,000",
" ","3406  ","玉晶光          ","6,000","414,000","-408,000",
" ","2412  ","中華電          ","84,000","491,000","-407,000",
" ","3338  ","泰碩            ","0","333,000","-333,000",
" ","2454  ","聯發科          ","69,000","397,000","-328,000",
" ","4958  ","臻鼎-KY         ","51,000","367,000","-316,000",
" ","8046  ","南電            ","41,000","347,000","-306,000",
" ","2885  ","元大金          ","206,000","509,000","-303,000",
" ","2892  ","第一金          ","186,000","479,000","-293,000",
" ","3596  ","智易            ","0","239,000","-239,000",
" ","3045  ","台灣大          ","36,000","252,000","-216,000",
" ","3665  ","貿聯-KY         ","0","216,000","-216,000",
" ","1589  ","永冠-KY         ","0","207,912","-207,912",
" ","1762  ","中化生          ","0","200,000","-200,000",
" ","2881A ","富邦特          ","0","200,000","-200,000",
" ","6414  ","樺漢            ","0","190,000","-190,000",
" ","2458  ","義隆            ","1,000","176,000","-175,000",
" ","4904  ","遠傳            ","13,000","182,000","-169,000",
" ","2108  ","南帝            ","0","158,000","-158,000",
" ","4938  ","和碩            ","16,000","171,000","-155,000",
" ","2889  ","國票金          ","28,000","169,000","-141,000",
" ","9802  ","鈺齊-KY         ","17,000","157,000","-140,000",
" ","1722  ","台肥            ","3,000","130,000","-127,000",
" ","5243  ","乙盛-KY         ","0","127,000","-127,000",
" ","2820  ","華票            ","2,000","127,000","-125,000",
" ","1907  ","永豐餘          ","20,000","140,000","-120,000",
" ","1605  ","華新            ","0","118,000","-118,000",
" ","1210  ","大成            ","0","104,000","-104,000",
" ","3702A ","大聯大甲特      ","0","100,000","-100,000",
" ","6285  ","啟碁            ","1,000","100,000","-99,000",
" ","2353  ","宏碁            ","15,000","111,000","-96,000",
" ","2474  ","可成            ","412,000","508,000","-96,000",
" ","1102  ","亞泥            ","41,000","134,000","-93,000",
" ","3008  ","大立光          ","1,000","76,000","-75,000",
" ","2882A ","國泰特          ","0","64,000","-64,000",
" ","2385  ","群光            ","3,000","66,000","-63,000",
" ","1326  ","台化            ","75,000","132,000","-57,000",
" ","2352  ","佳世達          ","2,000","52,000","-50,000",
" ","2421  ","建準            ","0","50,000","-50,000",
" ","9914  ","美利達          ","0","49,000","-49,000",
" ","2608  ","嘉里大榮        ","0","46,000","-46,000",
" ","9958  ","世紀鋼          ","0","44,000","-44,000",
" ","2354  ","鴻準            ","0","43,000","-43,000",
" ","9945  ","潤泰新          ","0","43,000","-43,000",
" ","2368  ","金像電          ","0","40,000","-40,000",
" ","2451  ","創見            ","0","40,000","-40,000",
" ","3443  ","創意            ","0","40,000","-40,000",
" ","4968  ","立積            ","0","39,000","-39,000",
" ","2542  ","興富發          ","0","38,000","-38,000",
" ","6491  ","晶碩            ","0","38,000","-38,000",
" ","6278  ","台表科          ","15,000","52,000","-37,000",
" ","2015  ","豐興            ","0","36,000","-36,000",
" ","5522  ","遠雄            ","0","36,000","-36,000",
" ","1434  ","福懋            ","5,000","40,000","-35,000",
" ","2723  ","美食-KY         ","30,000","65,000","-35,000",
" ","3708  ","上緯投控        ","0","35,000","-35,000",
" ","2348  ","海悅            ","0","33,000","-33,000",
" ","6706  ","惠特            ","253,000","286,000","-33,000",
" ","3036  ","文曄            ","1,000","33,000","-32,000",
" ","9917  ","中保科          ","1,000","33,000","-32,000",
" ","8926  ","台汽電          ","1,000","32,000","-31,000",
" ","1229  ","聯華            ","1,000","31,000","-30,000",
" ","8131  ","福懋科          ","1,000","27,000","-26,000",
" ","9933  ","中鼎            ","0","26,000","-26,000",
" ","2449  ","京元電子        ","7,000","31,000","-24,000",
" ","2357  ","華碩            ","5,000","27,000","-22,000",
" ","4551  ","智伸科          ","0","22,000","-22,000",
" ","5534  ","長虹            ","2,000","24,000","-22,000",
" ","6669  ","緯穎            ","0","22,000","-22,000",
" ","2441  ","超豐            ","0","20,000","-20,000",
" ","9939  ","宏全            ","0","17,000","-17,000",
" ","3533  ","嘉澤            ","0","16,000","-16,000",
" ","9941  ","裕融            ","0","16,000","-16,000",
" ","6670  ","復盛應用        ","0","15,000","-15,000",
" ","9938  ","百和            ","0","14,000","-14,000",
" ","2915  ","潤泰全          ","4,000","16,000","-12,000",
" ","3661  ","世芯-KY         ","1,000","13,000","-12,000",
" ","8422  ","可寧衛          ","0","12,000","-12,000",
" ","4536  ","拓凱            ","0","10,000","-10,000",
" ","2887E ","台新戊特        ","0","9,000","-9,000",
" ","5434  ","崇越            ","0","9,000","-9,000",
" ","6176  ","瑞儀            ","0","9,000","-9,000",
" ","2395  ","研華            ","2,000","10,000","-8,000",
" ","3044  ","健鼎            ","0","8,000","-8,000",
" ","4935  ","茂林-KY         ","0","7,000","-7,000",
" ","2404  ","漢唐            ","0","4,000","-4,000",
" ","6409  ","旭隼            ","0","4,000","-4,000",
" ","2382  ","廣達            ","114,000","117,000","-3,000",
" ","9941A ","裕融甲特        ","0","2,000","-2,000",
" ","2347  ","聯強            ","89,000","90,000","-1,000",
" ","5871  ","中租-KY         ","8,000","9,000","-1,000",
"說明:"
"投信表示本國投資信託基金。"
"＊表示該證券今日有鉅額交易。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

