"109年12月09日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3481  ","群創            ","31,308,000","0","31,308,000",
" ","2603  ","長榮            ","7,794,000","25,000","7,769,000",
" ","2615  ","萬海            ","7,420,000","0","7,420,000",
" ","2609  ","陽明            ","5,000,000","0","5,000,000",
" ","2317  ","鴻海            ","4,193,000","0","4,193,000",
" ","2337  ","旺宏            ","4,022,000","0","4,022,000",
" ","2492  ","華新科          ","2,303,000","0","2,303,000",
" ","2027  ","大成鋼          ","2,113,000","128,000","1,985,000",
" ","2408  ","南亞科          ","2,398,000","602,000","1,796,000",
" ","2455  ","全新            ","1,531,000","0","1,531,000",
" ","2368  ","金像電          ","1,336,000","0","1,336,000",
" ","2481  ","強茂            ","1,309,000","0","1,309,000",
" ","2330  ","台積電          ","1,725,900","600,000","1,125,900",
" ","3231  ","緯創            ","987,000","100,000","887,000",
" ","2327  ","國巨            ","873,000","2,000","871,000",
" ","2356  ","英業達          ","1,118,000","366,000","752,000",
" ","2324  ","仁寶            ","1,468,000","732,000","736,000",
" ","4938  ","和碩            ","740,000","25,000","715,000",
" ","2382  ","廣達            ","996,000","289,000","707,000",
" ","2338  ","光罩            ","706,000","0","706,000",
" ","6213  ","聯茂            ","676,000","15,000","661,000",
" ","3034  ","聯詠            ","740,000","110,000","630,000",
" ","2448  ","晶電            ","600,000","0","600,000",
" ","3545  ","敦泰            ","588,000","0","588,000",
" ","3532  ","台勝科          ","571,000","0","571,000",
" ","4904  ","遠傳            ","794,000","243,000","551,000",
" ","2105  ","正新            ","503,000","0","503,000",
" ",="0050  ","元大台灣50      ","498,000","0","498,000",
" ","3045  ","台灣大          ","745,000","278,000","467,000",
" ","3006  ","晶豪科          ","450,000","0","450,000",
" ","3035  ","智原            ","390,000","0","390,000",
" ","4968  ","立積            ","442,000","74,000","368,000",
" ","3702  ","大聯大          ","541,000","210,000","331,000",
" ","3653  ","健策            ","277,000","0","277,000",
