"109年11月24日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2409  ","友達            ","12,666,000","2,254,000","10,412,000",
" ","2344  ","華邦電          ","5,603,000","0","5,603,000",
" ","6443  ","元晶            ","3,043,000","0","3,043,000",
" ","2368  ","金像電          ","2,804,000","0","2,804,000",
" ","3037  ","欣興            ","2,128,000","143,000","1,985,000",
" ","2303  ","聯電            ","2,179,000","293,000","1,886,000",
" ","1309  ","台達化          ","1,562,000","0","1,562,000",
" ","2449  ","京元電子        ","1,203,000","0","1,203,000",
" ","2352  ","佳世達          ","1,006,000","0","1,006,000",
" ","1513  ","中興電          ","926,000","5,000","921,000",
" ","2375  ","凱美            ","849,000","0","849,000",
" ","2456  ","奇力新          ","811,000","0","811,000",
" ","3189  ","景碩            ","795,000","84,000","711,000",
" ","6285  ","啟碁            ","694,000","5,000","689,000",
" ","2327  ","國巨            ","683,000","0","683,000",
" ","2408  ","南亞科          ","813,000","159,000","654,000",
" ","2337  ","旺宏            ","788,000","300,000","488,000",
" ","8046  ","南電            ","968,000","500,000","468,000",
" ","1802  ","台玻            ","400,000","0","400,000",
" ","1477  ","聚陽            ","340,000","0","340,000",
" ","3533  ","嘉澤            ","264,000","1,000","263,000",
" ",="00633L","富邦上証正2     ","261,000","0","261,000",
" ","2006  ","東和鋼鐵        ","251,000","0","251,000",
" ","8261  ","富鼎            ","251,000","0","251,000",
" ","2606  ","裕民            ","201,000","0","201,000",
" ","2034  ","允強            ","200,000","0","200,000",
" ","2603  ","長榮            ","158,000","0","158,000",
" ","4137  ","麗豐-KY         ","135,000","0","135,000",
" ","5388  ","中磊            ","129,000","0","129,000",
" ","9938  ","百和            ","130,000","2,000","128,000",
" ","1215  ","卜蜂            ","126,000","0","126,000",
" ","6153  ","嘉聯益          ","117,000","0","117,000",
" ","2330  ","台積電          ","118,000","13,000","105,000",
" ","2231  ","為升            ","100,000","0","100,000",
" ","3044  ","健鼎            ","76,000","0","76,000",
" ","2481  ","強茂            ","50,000","0","50,000",
" ",="0056  ","元大高股息      ","47,000","0","47,000",
" ","1795  ","美時            ","35,000","0","35,000",
" ","2723  ","美食-KY         ","30,000","2,000","28,000",
" ","6415  ","矽力-KY         ","20,000","0","20,000",
" ","2880  ","華南金          ","19,000","0","19,000",
" ","2317  ","鴻海            ","17,000","0","17,000",
" ","2002  ","中鋼            ","16,000","0","16,000",
" ","2801  ","彰銀            ","16,000","0","16,000",
" ","2884  ","玉山金          ","15,000","0","15,000",
" ","2885  ","元大金          ","15,000","0","15,000",
" ","3443  ","創意            ","15,000","3,000","12,000",
" ","5880  ","合庫金          ","12,000","0","12,000",
" ","2887  ","台新金          ","11,000","0","11,000",
" ","2454  ","聯發科          ","32,000","23,000","9,000",
" ","2610  ","華航            ","8,000","0","8,000",
" ","2855  ","統一證          ","8,000","0","8,000",
" ","6005  ","群益證          ","8,000","0","8,000",
" ","1103  ","嘉泥            ","7,000","0","7,000",
" ","1907  ","永豐餘          ","7,000","0","7,000",
" ","2514  ","龍邦            ","7,000","0","7,000",
" ","8110  ","華東            ","7,000","0","7,000",
" ","1102  ","亞泥            ","6,000","0","6,000",
" ","1442  ","名軒            ","6,000","0","6,000",
" ","2823  ","中壽            ","6,000","0","6,000",
" ","3049  ","和鑫            ","6,000","0","6,000",
" ","1434  ","福懋            ","5,000","0","5,000",
" ","2107  ","厚生            ","5,000","0","5,000",
" ","2329  ","華泰            ","5,000","0","5,000",
" ","2888  ","新光金          ","5,000","0","5,000",
" ","5876  ","上海商銀        ","5,000","0","5,000",
" ","1229  ","聯華            ","4,000","0","4,000",
" ","1310  ","台苯            ","4,000","0","4,000",
" ","2023  ","燁輝            ","4,000","0","4,000",
" ","2812  ","台中銀          ","4,000","0","4,000",
" ","2845  ","遠東銀          ","4,000","0","4,000",
" ","2889  ","國票金          ","4,000","0","4,000",
" ","5269  ","祥碩            ","4,000","0","4,000",
" ","6139  ","亞翔            ","4,000","0","4,000",
" ","6282  ","康舒            ","4,000","0","4,000",
" ","8070  ","長華*           ","4,000","0","4,000",
" ","2504  ","國產            ","201,000","197,715","3,285",
" ","1227  ","佳格            ","3,000","0","3,000",
" ","1464  ","得力            ","3,000","0","3,000",
" ","1604  ","聲寶            ","3,000","0","3,000",
" ","2014  ","中鴻            ","3,000","0","3,000",
" ","2105  ","正新            ","3,000","0","3,000",
" ","2312  ","金寶            ","3,000","0","3,000",
" ","2328  ","廣宇            ","3,000","0","3,000",
" ","2367  ","燿華            ","3,000","0","3,000",
" ","3036  ","文曄            ","3,000","0","3,000",
" ","4766  ","南寶            ","3,000","0","3,000",
" ","6191  ","精成科          ","3,000","0","3,000",
" ","8926  ","台汽電          ","3,000","0","3,000",
" ","9933  ","中鼎            ","3,000","0","3,000",
" ","1109  ","信大            ","2,000","0","2,000",
" ","1313  ","聯成            ","2,000","0","2,000",
" ","1504  ","東元            ","2,000","0","2,000",
" ","1522  ","堤維西          ","2,000","0","2,000",
" ","1527  ","鑽全            ","2,000","0","2,000",
" ","1605  ","華新            ","2,000","0","2,000",
" ","1909  ","榮成            ","2,000","0","2,000",
" ","2108  ","南帝            ","2,000","0","2,000",
" ","2308  ","台達電          ","3,000","1,000","2,000",
" ","2338  ","光罩            ","2,000","0","2,000",
" ","2353  ","宏碁            ","2,000","0","2,000",
" ","2392  ","正崴            ","2,000","0","2,000",
" ","2441  ","超豐            ","2,000","0","2,000",
" ","2524  ","京城            ","2,000","0","2,000",
" ","2605  ","新興            ","2,000","0","2,000",
" ","3030  ","德律            ","2,000","0","2,000",
" ","3056  ","總太            ","2,000","0","2,000",
" ","3607  ","谷崧            ","2,000","0","2,000",
" ","4942  ","嘉彰            ","2,000","0","2,000",
" ","6120  ","達運            ","2,000","0","2,000",
" ","6251  ","定穎            ","2,000","0","2,000",
" ","8112  ","至上            ","2,000","0","2,000",
" ","9934  ","成霖            ","2,000","0","2,000",
" ","9945  ","潤泰新          ","2,000","0","2,000",
" ","1104  ","環泥            ","1,000","0","1,000",
" ","1307  ","三芳            ","1,000","0","1,000",
" ","1315  ","達新            ","1,000","0","1,000",
" ","1319  ","東陽            ","1,000","0","1,000",
" ","1451  ","年興            ","1,000","0","1,000",
" ","1532  ","勤美            ","1,000","0","1,000",
" ","1537  ","廣隆            ","1,000","0","1,000",
" ","1560  ","中砂            ","1,000","0","1,000",
" ","1702  ","南僑            ","1,000","0","1,000",
" ","1710  ","東聯            ","1,000","0","1,000",
" ","1712  ","興農            ","1,000","0","1,000",
" ","1717  ","長興            ","1,000","0","1,000",
" ","1722  ","台肥            ","1,000","0","1,000",
" ","1736  ","喬山            ","1,000","0","1,000",
" ","1789  ","神隆            ","1,000","0","1,000",
" ","2015  ","豐興            ","1,000","0","1,000",
" ","2031  ","新光鋼          ","1,000","0","1,000",
" ","2062  ","橋椿            ","1,000","0","1,000",
" ","2101  ","南港            ","1,000","0","1,000",
" ","2102  ","泰豐            ","1,000","0","1,000",
" ","2104  ","國際中橡        ","1,000","0","1,000",
" ","2106  ","建大            ","1,000","0","1,000",
" ","2207  ","和泰車          ","1,000","0","1,000",
" ","2227  ","裕日車          ","1,000","0","1,000",
" ","2332  ","友訊            ","1,000","0","1,000",
" ","2340  ","光磊            ","1,000","0","1,000",
" ","2362  ","藍天            ","1,000","0","1,000",
" ","2374  ","佳能            ","1,000","0","1,000",
" ","2379  ","瑞昱            ","1,000","0","1,000",
" ","2395  ","研華            ","1,000","0","1,000",
" ","2439  ","美律            ","1,000","0","1,000",
" ","2448  ","晶電            ","1,000","0","1,000",
" ","2458  ","義隆            ","1,000","0","1,000",
" ","2464  ","盟立            ","1,000","0","1,000",
" ","2480  ","敦陽科          ","1,000","0","1,000",
" ","2485  ","兆赫            ","1,000","0","1,000",
" ","2498  ","宏達電          ","1,000","0","1,000",
" ","2505  ","國揚            ","1,000","0","1,000",
" ","2548  ","華固            ","1,000","0","1,000",
" ","2618  ","長榮航          ","1,000","0","1,000",
" ","2634  ","漢翔            ","1,000","0","1,000",
" ","2834  ","臺企銀          ","1,000","0","1,000",
" ","2912  ","統一超          ","1,000","0","1,000",
" ","2915  ","潤泰全          ","1,000","0","1,000",
" ","3003  ","健和興          ","1,000","0","1,000",
" ","3010  ","華立            ","1,000","0","1,000",
" ","3014  ","聯陽            ","1,000","0","1,000",
" ","3060  ","銘異            ","1,000","0","1,000",
" ","3617  ","碩天            ","1,000","0","1,000",
" ","3706  ","神達            ","1,000","0","1,000",
" ","4108  ","懷特            ","1,000","0","1,000",
" ","4526  ","東台            ","1,000","0","1,000",
" ","4915  ","致伸            ","1,000","0","1,000",
" ","4919  ","新唐            ","1,000","0","1,000",
" ","5434  ","崇越            ","1,000","0","1,000",
" ","5469  ","瀚宇博          ","1,000","0","1,000",
" ","5534  ","長虹            ","1,000","0","1,000",
" ","6176  ","瑞儀            ","1,000","0","1,000",
" ","6214  ","精誠            ","1,000","0","1,000",
" ","6283  ","淳安            ","1,000","0","1,000",
" ","8105  ","凌巨            ","1,000","0","1,000",
" ","8131  ","福懋科          ","1,000","0","1,000",
" ","8210  ","勤誠            ","1,000","0","1,000",
" ","8213  ","志超            ","1,000","0","1,000",
" ","8422  ","可寧衛          ","1,000","0","1,000",
" ","9911  ","櫻花            ","1,000","0","1,000",
" ","9917  ","中保科          ","1,000","0","1,000",
" ","9939  ","宏全            ","1,000","0","1,000",
" ","3481  ","群創            ","11,000","5,496,000","-5,485,000",
" ","1312  ","國喬            ","166,000","4,751,000","-4,585,000",
" ","1301  ","台塑            ","9,000","1,685,000","-1,676,000",
" ","2615  ","萬海            ","2,000","1,200,000","-1,198,000",
" ","8215  ","明基材          ","2,000","1,200,000","-1,198,000",
" ","9958  ","世紀鋼          ","0","1,063,000","-1,063,000",
" ","2883  ","開發金          ","8,000","1,053,000","-1,045,000",
" ","1101  ","台泥            ","9,000","1,050,000","-1,041,000",
" ","4142  ","國光生          ","0","1,000,000","-1,000,000",
" ","9904  ","寶成            ","3,000","990,000","-987,000",
" ","2383  ","台光電          ","0","913,000","-913,000",
" ","2891  ","中信金          ","28,000","828,000","-800,000",
" ","4958  ","臻鼎-KY         ","245,000","1,014,000","-769,000",
" ","2890  ","永豐金          ","0","765,000","-765,000",
" ","2313  ","華通            ","314,000","1,058,000","-744,000",
" ","1904  ","正隆            ","5,000","730,000","-725,000",
" ","6269  ","台郡            ","1,000","686,000","-685,000",
" ","2881  ","富邦金          ","15,000","634,000","-619,000",
" ","2324  ","仁寶            ","0","583,000","-583,000",
" ","2882  ","國泰金          ","16,000","513,000","-497,000",
" ","3231  ","緯創            ","4,000","467,000","-463,000",
" ","2356  ","英業達          ","1,000","455,000","-454,000",
" ","4968  ","立積            ","0","450,000","-450,000",
" ","2633  ","台灣高鐵        ","2,000","450,000","-448,000",
" ","2201  ","裕隆            ","0","411,000","-411,000",
" ","2636  ","台驊投控        ","0","400,000","-400,000",
" ","2892  ","第一金          ","16,000","395,000","-379,000",
" ","2492  ","華新科          ","1,000","358,000","-357,000",
" ","3596  ","智易            ","1,000","358,000","-357,000",
" ","3017  ","奇鋐            ","1,000","343,000","-342,000",
" ","9802  ","鈺齊-KY         ","0","332,590","-332,590",
" ","2357  ","華碩            ","1,000","323,000","-322,000",
" ","2376  ","技嘉            ","1,000","323,000","-322,000",
" ","3338  ","泰碩            ","0","306,000","-306,000",
" ","1402  ","遠東新          ","5,000","310,000","-305,000",
