"109年07月15日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2324  ","仁寶            ","9,331,000","34,000","9,297,000",
" ","2368  ","金像電          ","8,512,000","616,000","7,896,000",
" ","1102  ","亞泥            ","3,149,000","151,000","2,998,000",
" ","3045  ","台灣大          ","2,757,000","24,571","2,732,429",
" ","2883  ","開發金          ","2,671,000","118,000","2,553,000",
" ","3042  ","晶技            ","1,911,000","1,000","1,910,000",
" ","2890  ","永豐金          ","1,792,000","135,000","1,657,000",
" ","2915  ","潤泰全          ","1,523,000","0","1,523,000",
" ","6257  ","矽格            ","1,500,000","0","1,500,000",
" ","2504  ","國產            ","1,700,000","300,000","1,400,000",
" ","3017  ","奇鋐            ","1,167,000","0","1,167,000",
" ","2356  ","英業達          ","1,556,000","451,000","1,105,000",
" ","2520  ","冠德            ","1,022,000","0","1,022,000",
" ","1227  ","佳格            ","1,000,000","0","1,000,000",
" ","4904  ","遠傳            ","1,000,000","20,806","979,194",
" ","5876  ","上海商銀        ","1,000,000","22,320","977,680",
" ","9904  ","寶成            ","1,005,000","49,000","956,000",
" ","2892  ","第一金          ","1,077,000","122,000","955,000",
" ","1101  ","台泥            ","1,000,000","46,972","953,028",
" ","1402  ","遠東新          ","1,000,000","66,000","934,000",
" ","2891  ","中信金          ","1,166,000","280,560","885,440",
" ","3702  ","大聯大          ","832,000","4,000","828,000",
" ","3231  ","緯創            ","814,000","24,000","790,000",
" ","2886  ","兆豐金          ","887,000","110,810","776,190",
" ","3481  ","群創            ","700,000","0","700,000",
" ","2105  ","正新            ","677,000","31,000","646,000",
" ","2301  ","光寶科          ","652,000","20,000","632,000",
" ","6269  ","台郡            ","628,000","4,000","624,000",
" ","6213  ","聯茂            ","619,000","0","619,000",
" ","9933  ","中鼎            ","528,000","0","528,000",
" ","2347  ","聯強            ","495,000","0","495,000",
" ","4938  ","和碩            ","496,000","24,000","472,000",
" ","2408  ","南亞科          ","485,000","14,462","470,538",
" ","2385  ","群光            ","449,000","7,000","442,000",
" ","2360  ","致茂            ","442,000","6,000","436,000",
" ","2354  ","鴻準            ","426,000","3,709","422,291",
" ","6271  ","同欣電          ","428,000","6,000","422,000",
" ","1477  ","聚陽            ","506,000","100,000","406,000",
" ","2881  ","富邦金          ","517,000","121,602","395,398",
" ","9802  ","鈺齊-KY         ","389,000","0","389,000",
" ","3515  ","華擎            ","384,000","0","384,000",
