"109年08月12日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2368  ","金像電          ","4,179,000","94,000","4,085,000",
" ","3189  ","景碩            ","2,054,000","0","2,054,000",
" ","9938  ","百和            ","1,971,000","0","1,971,000",
" ","3711  ","日月光投控      ","1,533,000","323,000","1,210,000",
" ","2387  ","精元            ","1,011,000","0","1,011,000",
" ","2886  ","兆豐金          ","947,000","0","947,000",
" ","2615  ","萬海            ","801,000","0","801,000",
" ","3017  ","奇鋐            ","735,000","0","735,000",
" ","2376  ","技嘉            ","908,266","187,000","721,266",
" ","2105  ","正新            ","635,000","0","635,000",
" ","2504  ","國產            ","700,000","159,000","541,000",
" ","2408  ","南亞科          ","567,000","95,000","472,000",
" ","2883  ","開發金          ","469,000","0","469,000",
" ","2809  ","京城銀          ","445,000","0","445,000",
" ","2885  ","元大金          ","436,000","0","436,000",
" ","9802  ","鈺齊-KY         ","409,000","0","409,000",
" ","6176  ","瑞儀            ","341,240","0","341,240",
" ","2890  ","永豐金          ","328,000","0","328,000",
" ","1589  ","永冠-KY         ","281,000","0","281,000",
" ","2330  ","台積電          ","288,000","34,000","254,000",
" ","2603  ","長榮            ","234,000","0","234,000",
" ","2383  ","台光電          ","262,000","35,000","227,000",
" ","2324  ","仁寶            ","199,000","0","199,000",
" ","2882  ","國泰金          ","151,000","0","151,000",
" ","6531  ","愛普            ","150,030","0","150,030",
" ","2377  ","微星            ","163,000","14,000","149,000",
" ","2439  ","美律            ","146,000","0","146,000",
" ","2881  ","富邦金          ","142,000","0","142,000",
" ","2301  ","光寶科          ","138,000","0","138,000",
" ","2002  ","中鋼            ","125,000","0","125,000",
" ","2884  ","玉山金          ","125,000","0","125,000",
" ","1476  ","儒鴻            ","144,000","20,000","124,000",
" ","2888  ","新光金          ","124,000","0","124,000",
" ","2317  ","鴻海            ","116,000","0","116,000",
" ","1303  ","南亞            ","114,000","0","114,000",
" ","2887  ","台新金          ","111,000","0","111,000",
" ","4938  ","和碩            ","111,000","1,000","110,000",
" ","2880  ","華南金          ","105,000","0","105,000",
" ","5880  ","合庫金          ","104,000","0","104,000",
" ","3231  ","緯創            ","103,482","0","103,482",
" ","4551  ","智伸科          ","100,000","0","100,000",
" ","9904  ","寶成            ","100,000","0","100,000",
" ","2347  ","聯強            ","98,000","0","98,000",
" ","3702  ","大聯大          ","94,000","0","94,000",
" ","2454  ","聯發科          ","108,000","16,000","92,000",
" ","2421  ","建準            ","90,000","0","90,000",
" ","2382  ","廣達            ","78,000","3,000","75,000",
" ",="0050  ","元大台灣50      ","73,000","0","73,000",
