"109年07月31日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2201  ","裕隆            ","4,174,000","0","4,174,000",
" ","6443  ","元晶            ","3,744,000","0","3,744,000",
" ","2892  ","第一金          ","2,210,000","0","2,210,000",
" ","2886  ","兆豐金          ","2,175,000","0","2,175,000",
" ","1101  ","台泥            ","1,553,000","0","1,553,000",
" ","2855  ","統一證          ","1,500,000","0","1,500,000",
" ","6176  ","瑞儀            ","1,275,000","21,000","1,254,000",
" ","3037  ","欣興            ","1,136,000","19,000","1,117,000",
" ","3673  ","TPK-KY          ","1,050,000","0","1,050,000",
" ","1605  ","華新            ","1,000,000","0","1,000,000",
" ","2383  ","台光電          ","909,000","5,000","904,000",
" ","3034  ","聯詠            ","851,000","9,000","842,000",
" ","2382  ","廣達            ","840,000","4,000","836,000",
" ","1477  ","聚陽            ","828,000","0","828,000",
" ","4142  ","國光生          ","666,000","0","666,000",
" ","2308  ","台達電          ","810,000","200,000","610,000",
" ","8046  ","南電            ","551,000","0","551,000",
" ","2421  ","建準            ","520,000","0","520,000",
" ","2883  ","開發金          ","512,000","0","512,000",
" ","1216  ","統一            ","503,000","0","503,000",
" ","3044  ","健鼎            ","430,000","0","430,000",
" ","6269  ","台郡            ","558,000","155,000","403,000",
" ","2809  ","京城銀          ","350,000","0","350,000",
" ","2890  ","永豐金          ","346,000","0","346,000",
" ","2324  ","仁寶            ","318,000","0","318,000",
" ","3042  ","晶技            ","916,000","619,000","297,000",
" ","2356  ","英業達          ","259,000","0","259,000",
" ","2387  ","精元            ","224,000","0","224,000",
" ","2303  ","聯電            ","490,000","281,000","209,000",
" ","3653  ","健策            ","205,000","0","205,000",
" ","6456  ","GIS-KY          ","189,000","0","189,000",
" ","2301  ","光寶科          ","175,000","0","175,000",
" ","3231  ","緯創            ","164,000","0","164,000",
" ","3711  ","日月光投控      ","216,000","54,000","162,000",
" ","9904  ","寶成            ","154,000","0","154,000",
" ","4968  ","立積            ","144,000","0","144,000",
" ","2377  ","微星            ","142,000","0","142,000",
" ","2105  ","正新            ","128,000","0","128,000",
" ","2882  ","國泰金          ","105,000","0","105,000",
" ","2881  ","富邦金          ","102,000","0","102,000",
" ","4938  ","和碩            ","103,000","3,000","100,000",
" ","2347  ","聯強            ","99,000","0","99,000",
" ","2408  ","南亞科          ","95,000","0","95,000",
" ","1303  ","南亞            ","90,000","0","90,000",
" ","8464  ","億豐            ","88,000","0","88,000",
" ","9914  ","美利達          ","89,000","1,000","88,000",
" ","2354  ","鴻準            ","81,000","0","81,000",
" ","4904  ","遠傳            ","72,000","0","72,000",
" ","2385  ","群光            ","70,000","0","70,000",
