"109年07月17日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2883  ","開發金          ","9,099,000","143,000","8,956,000",
" ","2890  ","永豐金          ","6,139,000","2,317,000","3,822,000",
" ","2891  ","中信金          ","4,010,000","257,000","3,753,000",
" ","2892  ","第一金          ","3,687,000","99,000","3,588,000",
" ","3231  ","緯創            ","3,109,000","50,669","3,058,331",
" ","2886  ","兆豐金          ","3,021,000","164,000","2,857,000",
" ","9904  ","寶成            ","2,262,000","24,000","2,238,000",
" ","4938  ","和碩            ","1,758,000","20,000","1,738,000",
" ","2882  ","國泰金          ","1,832,000","118,000","1,714,000",
" ","2881  ","富邦金          ","1,799,000","99,000","1,700,000",
" ","2301  ","光寶科          ","1,664,000","10,000","1,654,000",
" ","2408  ","南亞科          ","1,658,000","16,000","1,642,000",
" ","2368  ","金像電          ","1,743,000","108,000","1,635,000",
" ","2347  ","聯強            ","1,432,000","0","1,432,000",
" ","2354  ","鴻準            ","1,410,000","0","1,410,000",
" ","1303  ","南亞            ","1,382,000","68,000","1,314,000",
" ","2377  ","微星            ","1,269,000","3,000","1,266,000",
" ","2520  ","冠德            ","1,245,000","0","1,245,000",
" ","2382  ","廣達            ","1,457,000","346,000","1,111,000",
" ","2105  ","正新            ","891,000","1,000","890,000",
" ","3702  ","大聯大          ","832,000","7,000","825,000",
" ","2449  ","京元電子        ","803,000","4,000","799,000",
" ","3017  ","奇鋐            ","748,000","1,000","747,000",
" ","2376  ","技嘉            ","743,000","5,505","737,495",
" ","2330  ","台積電          ","1,087,000","405,000","682,000",
" ","2412  ","中華電          ","677,000","84,000","593,000",
" ","6239  ","力成            ","891,000","306,000","585,000",
" ","9802  ","鈺齊-KY         ","564,000","0","564,000",
" ","2385  ","群光            ","502,000","8,000","494,000",
" ","2357  ","華碩            ","492,000","4,000","488,000",
" ","6278  ","台表科          ","396,000","11,067","384,933",
" ","1102  ","亞泥            ","340,000","34,000","306,000",
" ","6257  ","矽格            ","300,000","3,691","296,309",
" ","1101  ","台泥            ","344,000","75,000","269,000",
" ","2303  ","聯電            ","380,000","112,000","268,000",
" ","3583  ","辛耘            ","261,000","0","261,000",
" ","1589  ","永冠-KY         ","230,000","0","230,000",
" ","8046  ","南電            ","219,000","2,398","216,602",
" ","2327  ","國巨            ","214,000","0","214,000",
" ","2006  ","東和鋼鐵        ","200,000","4,000","196,000",
" ","3035  ","智原            ","150,000","0","150,000",
" ","5469  ","瀚宇博          ","146,000","0","146,000",
" ","6456  ","GIS-KY          ","128,000","0","128,000",
" ","3443  ","創意            ","118,000","709","117,291",
" ","2313  ","華通            ","200,000","93,000","107,000",
" ","6698  ","旭暉應材        ","100,000","0","100,000",
" ","2454  ","聯發科          ","117,000","19,000","98,000",
" ","4958  ","臻鼎-KY         ","119,000","21,000","98,000",
" ","6416  ","瑞祺電通        ","89,000","0","89,000",
" ","4927  ","泰鼎-KY         ","83,000","0","83,000",
" ","6271  ","同欣電          ","67,000","0","67,000",
" ","3034  ","聯詠            ","73,000","9,000","64,000",
" ","9914  ","美利達          ","45,000","0","45,000",
" ","9910  ","豐泰            ","42,000","0","42,000",
" ","2324  ","仁寶            ","73,000","37,000","36,000",
" ","3708  ","上緯投控        ","35,000","0","35,000",
" ","3257  ","虹冠電          ","31,283","0","31,283",
" ","1590  ","亞德客-KY       ","32,000","1,000","31,000",
" ","3042  ","晶技            ","58,000","27,000","31,000",
" ","1477  ","聚陽            ","30,000","1,000","29,000",
" ","4551  ","智伸科          ","23,000","0","23,000",
" ","2888  ","新光金          ","83,000","61,000","22,000",
" ","3406  ","玉晶光          ","30,000","8,005","21,995",
" ","1717  ","長興            ","18,000","0","18,000",
" ","5269  ","祥碩            ","17,000","1,382","15,618",
" ","2455  ","全新            ","15,000","0","15,000",
" ","5288  ","豐祥-KY         ","15,000","0","15,000",
" ","2615  ","萬海            ","7,000","0","7,000",
" ","1504  ","東元            ","14,000","8,000","6,000",
" ","2049  ","上銀            ","6,000","3,000","3,000",
" ","2606  ","裕民            ","3,000","0","3,000",
" ","1476  ","儒鴻            ","3,000","1,000","2,000",
" ","6414  ","樺漢            ","1,011","0","1,011",
" ","1605  ","華新            ","1,000","0","1,000",
" ","2362  ","藍天            ","1,000","0","1,000",
" ","3019  ","亞光            ","1,000","0","1,000",
" ","3045  ","台灣大          ","16,000","15,000","1,000",
" ","4968  ","立積            ","313","0","313",
" ","6531  ","愛普            ","135","0","135",
" ","8499  ","鼎炫-KY         ","74","0","74",
" ","6706  ","惠特            ","89,000","780,000","-691,000",
" ","2409  ","友達            ","0","680,000","-680,000",
" ","2481  ","強茂            ","0","630,000","-630,000",
" ","6213  ","聯茂            ","0","575,000","-575,000",
" ","3189  ","景碩            ","0","357,000","-357,000",
" ","3661  ","世芯-KY         ","0","319,656","-319,656",
" ","3711  ","日月光投控      ","20,000","326,000","-306,000",
" ",="006205","富邦上証        ","0","300,000","-300,000",
" ","5264  ","鎧勝-KY         ","0","237,000","-237,000",
" ","4536  ","拓凱            ","40,223","269,000","-228,777",
" ","1904  ","正隆            ","0","199,000","-199,000",
" ","2723  ","美食-KY         ","0","178,000","-178,000",
" ","8210  ","勤誠            ","0","177,000","-177,000",
" ",="0056  ","元大高股息      ","0","156,000","-156,000",
" ","2345  ","智邦            ","11,000","166,000","-155,000",
" ","3669  ","圓展            ","0","150,000","-150,000",
" ","8081  ","致新            ","0","150,000","-150,000",
" ","5215  ","科嘉-KY         ","0","148,944","-148,944",
" ","3653  ","健策            ","0","148,000","-148,000",
" ","6504  ","南六            ","0","135,370","-135,370",
" ","4935  ","茂林-KY         ","5,000","120,000","-115,000",
" ","2884  ","玉山金          ","0","108,000","-108,000",
" ","6669  ","緯穎            ","0","106,000","-106,000",
" ","2353  ","宏碁            ","0","97,000","-97,000",
" ","3533  ","嘉澤            ","0","96,000","-96,000",
" ","2880  ","華南金          ","14,000","98,000","-84,000",
" ","5880  ","合庫金          ","23,000","102,000","-79,000",
" ","1536  ","和大            ","0","78,889","-78,889",
" ","6230  ","超眾            ","0","73,000","-73,000",
" ","2542  ","興富發          ","0","70,000","-70,000",
" ","2887  ","台新金          ","31,000","98,000","-67,000",
" ","3004  ","豐達科          ","0","61,000","-61,000",
" ","2392  ","正崴            ","0","60,000","-60,000",
" ","2228  ","劍麟            ","0","56,000","-56,000",
" ","6269  ","台郡            ","30,000","84,000","-54,000",
" ","1326  ","台化            ","20,000","72,000","-52,000",
" ","2360  ","致茂            ","20,000","69,239","-49,239",
" ","9921  ","巨大            ","7,000","53,442","-46,442",
" ","2801  ","彰銀            ","30,000","74,000","-44,000",
" ","2474  ","可成            ","1,000","44,000","-43,000",
" ","6505  ","台塑化          ","0","43,000","-43,000",
" ","1301  ","台塑            ","0","38,000","-38,000",
" ","3563  ","牧德            ","0","38,000","-38,000",
" ","2885  ","元大金          ","70,000","107,000","-37,000",
" ","2823  ","中壽            ","0","36,000","-36,000",
" ","2356  ","英業達          ","3,000","35,000","-32,000",
" ","5534  ","長虹            ","0","32,000","-32,000",
" ","1216  ","統一            ","32,000","61,000","-29,000",
" ","2812  ","台中銀          ","0","27,000","-27,000",
" ","2834  ","臺企銀          ","25,000","51,000","-26,000",
" ","8016  ","矽創            ","0","24,000","-24,000",
" ","2618  ","長榮航          ","12,000","33,000","-21,000",
" ","1760  ","寶齡富錦        ","0","20,000","-20,000",
" ","3450  ","聯鈞            ","0","20,000","-20,000",
" ","2603  ","長榮            ","0","18,000","-18,000",
" ","4904  ","遠傳            ","0","14,000","-14,000",
" ","2504  ","國產            ","0","13,205","-13,205",
" ","2912  ","統一超          ","0","13,000","-13,000",
" ","3037  ","欣興            ","29,000","40,996","-11,996",
" ","1440  ","南紡            ","0","11,772","-11,772",
" ","1434  ","福懋            ","0","11,000","-11,000",
" ","2317  ","鴻海            ","1,000","12,000","-11,000",
" ","3413  ","京鼎            ","115,000","126,000","-11,000",
" ","2845  ","遠東銀          ","3,000","13,000","-10,000",
" ","2867  ","三商壽          ","0","9,000","-9,000",
" ","2897  ","王道銀行        ","0","9,000","-9,000",
" ","6176  ","瑞儀            ","0","8,954","-8,954",
" ","2308  ","台達電          ","10,000","18,000","-8,000",
" ","9933  ","中鼎            ","0","7,342","-7,342",
" ","9945  ","潤泰新          ","0","7,206","-7,206",
" ","2352  ","佳世達          ","0","7,000","-7,000",
" ","3044  ","健鼎            ","0","6,976","-6,976",
" ","2855  ","統一證          ","0","6,000","-6,000",
" ","8150  ","南茂            ","0","5,704","-5,704",
" ","2458  ","義隆            ","0","5,076","-5,076",
" ","2820  ","華票            ","0","5,000","-5,000",
" ","2849  ","安泰銀          ","0","5,000","-5,000",
" ","8454  ","富邦媒          ","0","5,000","-5,000",
" ","2905  ","三商            ","0","4,835","-4,835",
" ","3008  ","大立光          ","0","4,500","-4,500",
" ","1229  ","聯華            ","0","4,000","-4,000",
" ","2809  ","京城銀          ","0","4,000","-4,000",
" ","3005  ","神基            ","0","4,000","-4,000",
" ","3706  ","神達            ","0","4,000","-4,000",
" ","2102  ","泰豐            ","0","3,564","-3,564",
" ","1604  ","聲寶            ","0","3,202","-3,202",
" ","3673  ","TPK-KY          ","0","3,036","-3,036",
" ","1310  ","台苯            ","0","3,000","-3,000",
" ","2492  ","華新科          ","0","3,000","-3,000",
" ","2634  ","漢翔            ","0","3,000","-3,000",
