"109年10月27日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2337  ","旺宏            ","8,741,000","521,000","8,220,000",
" ","3481  ","群創            ","4,409,000","0","4,409,000",
" ","1312  ","國喬            ","3,710,000","176,000","3,534,000",
" ","3545  ","敦泰            ","2,754,000","0","2,754,000",
" ","1309  ","台達化          ","2,570,000","410,000","2,160,000",
" ","2303  ","聯電            ","1,907,000","18,000","1,889,000",
" ","2027  ","大成鋼          ","731,000","0","731,000",
" ","3515  ","華擎            ","563,000","0","563,000",
" ","1513  ","中興電          ","502,000","0","502,000",
" ","2103  ","台橡            ","437,000","0","437,000",
" ","2108  ","南帝            ","410,000","0","410,000",
" ","6213  ","聯茂            ","364,000","0","364,000",
" ","4551  ","智伸科          ","360,000","0","360,000",
" ","2006  ","東和鋼鐵        ","354,000","0","354,000",
" ","3406  ","玉晶光          ","191,000","1,000","190,000",
" ","2357  ","華碩            ","340,000","180,000","160,000",
" ","1504  ","東元            ","150,000","0","150,000",
" ","9958  ","世紀鋼          ","128,000","0","128,000",
" ","4927  ","泰鼎-KY         ","120,000","0","120,000",
" ","3711  ","日月光投控      ","358,000","245,000","113,000",
" ","9802  ","鈺齊-KY         ","111,000","0","111,000",
" ","2327  ","國巨            ","110,000","1,000","109,000",
" ",="0056  ","元大高股息      ","100,000","0","100,000",
" ","2344  ","華邦電          ","100,000","0","100,000",
" ","2387  ","精元            ","100,000","0","100,000",
" ","3596  ","智易            ","99,000","0","99,000",
" ","6278  ","台表科          ","96,000","0","96,000",
" ","1305  ","華夏            ","80,000","0","80,000",
" ","3708  ","上緯投控        ","66,000","5,000","61,000",
" ","4190  ","佐登-KY         ","60,000","0","60,000",
" ","9914  ","美利達          ","58,000","0","58,000",
" ","3044  ","健鼎            ","232,000","204,000","28,000",
" ","1589  ","永冠-KY         ","25,000","0","25,000",
" ","2340  ","光磊            ","25,000","0","25,000",
" ","2330  ","台積電          ","48,000","26,000","22,000",
" ","6669  ","緯穎            ","16,000","0","16,000",
" ","1476  ","儒鴻            ","14,000","0","14,000",
" ","1590  ","亞德客-KY       ","15,000","1,000","14,000",
" ","2347  ","聯強            ","139,000","125,000","14,000",
" ","2231  ","為升            ","13,000","0","13,000",
" ","2456  ","奇力新          ","10,000","0","10,000",
" ","8028  ","昇陽半導體      ","10,000","0","10,000",
" ","2441  ","超豐            ","8,000","0","8,000",
" ","4536  ","拓凱            ","5,000","0","5,000",
" ","6415  ","矽力-KY         ","5,000","0","5,000",
" ","3037  ","欣興            ","28,000","10,246,000","-10,218,000",
" ","2408  ","南亞科          ","50,000","2,500,000","-2,450,000",
" ","2891  ","中信金          ","0","2,300,000","-2,300,000",
" ","2504  ","國產            ","0","1,727,459","-1,727,459",
" ","6269  ","台郡            ","0","1,020,000","-1,020,000",
" ","2615  ","萬海            ","0","1,000,000","-1,000,000",
" ","1609  ","大亞            ","0","889,000","-889,000",
" ","6285  ","啟碁            ","114,000","784,000","-670,000",
" ","3189  ","景碩            ","85,000","745,000","-660,000",
" ","2633  ","台灣高鐵        ","0","655,000","-655,000",
" ","2313  ","華通            ","0","639,000","-639,000",
" ","2382  ","廣達            ","0","531,000","-531,000",
" ","2520  ","冠德            ","0","514,000","-514,000",
" ","2368  ","金像電          ","0","480,000","-480,000",
" ","1605  ","華新            ","0","421,000","-421,000",
" ","1904  ","正隆            ","110,000","500,000","-390,000",
" ","1301  ","台塑            ","0","369,000","-369,000",
" ","2345  ","智邦            ","0","352,000","-352,000",
" ","2324  ","仁寶            ","0","333,000","-333,000",
" ","3017  ","奇鋐            ","624,000","956,000","-332,000",
" ","8046  ","南電            ","0","329,000","-329,000",
" ","2455  ","全新            ","0","314,000","-314,000",
" ","3042  ","晶技            ","0","300,000","-300,000",
" ",="0050  ","元大台灣50      ","68,000","354,000","-286,000",
" ","1101  ","台泥            ","0","281,000","-281,000",
" ","6257  ","矽格            ","0","280,000","-280,000",
" ","2356  ","英業達          ","0","279,000","-279,000",
" ","6239  ","力成            ","50,000","308,000","-258,000",
" ","3661  ","世芯-KY         ","0","239,000","-239,000",
" ","3231  ","緯創            ","0","217,000","-217,000",
" ","4935  ","茂林-KY         ","0","205,000","-205,000",
" ","2377  ","微星            ","0","202,000","-202,000",
" ","1210  ","大成            ","0","200,000","-200,000",
" ","2809  ","京城銀          ","0","200,000","-200,000",
" ","3014  ","聯陽            ","0","200,000","-200,000",
" ","6443  ","元晶            ","0","200,000","-200,000",
" ","6477  ","安集            ","0","186,000","-186,000",
" ","3376  ","新日興          ","0","183,000","-183,000",
" ","1434  ","福懋            ","0","173,000","-173,000",
" ","5871  ","中租-KY         ","0","169,000","-169,000",
" ","1102  ","亞泥            ","0","167,000","-167,000",
" ","3450  ","聯鈞            ","0","163,000","-163,000",
" ","2379  ","瑞昱            ","0","159,000","-159,000",
" ","3702  ","大聯大          ","0","159,000","-159,000",
" ","2449  ","京元電子        ","0","157,000","-157,000",
" ","2886  ","兆豐金          ","0","156,000","-156,000",
" ","3665  ","貿聯-KY         ","0","140,000","-140,000",
" ","2376  ","技嘉            ","0","138,000","-138,000",
" ","1909  ","榮成            ","540,000","677,000","-137,000",
" ","3533  ","嘉澤            ","0","126,000","-126,000",
" ","2451  ","創見            ","0","114,000","-114,000",
" ","6598  ","ABC-KY          ","0","109,000","-109,000",
" ","4938  ","和碩            ","0","100,000","-100,000",
" ","2421  ","建準            ","0","98,000","-98,000",
" ","3034  ","聯詠            ","28,000","126,000","-98,000",
" ","9933  ","中鼎            ","0","97,000","-97,000",
" ","2201  ","裕隆            ","0","96,655","-96,655",
" ","4968  ","立積            ","0","95,000","-95,000",
" ","2603  ","長榮            ","0","86,000","-86,000",
" ","6456  ","GIS-KY          ","0","78,000","-78,000",
" ","8081  ","致新            ","0","75,000","-75,000",
" ","2385  ","群光            ","0","74,000","-74,000",
" ","3005  ","神基            ","0","74,000","-74,000",
" ","2915  ","潤泰全          ","0","71,000","-71,000",
" ","2448  ","晶電            ","0","60,000","-60,000",
" ","5269  ","祥碩            ","0","60,000","-60,000",
" ","6416  ","瑞祺電通        ","0","60,000","-60,000",
" ","6670  ","復盛應用        ","0","60,000","-60,000",
" ","6176  ","瑞儀            ","0","58,000","-58,000",
" ","1560  ","中砂            ","0","57,000","-57,000",
" ","6505  ","台塑化          ","0","53,000","-53,000",
" ","5871A ","中租-KY甲特     ","0","48,783","-48,783",
" ","2458  ","義隆            ","0","38,000","-38,000",
" ","1477  ","聚陽            ","4,000","32,000","-28,000",
" ","2439  ","美律            ","0","26,000","-26,000",
" ","2383  ","台光電          ","0","25,000","-25,000",
" ","2492  ","華新科          ","0","23,000","-23,000",
" ","2404  ","漢唐            ","0","22,000","-22,000",
" ","3008  ","大立光          ","0","19,000","-19,000",
" ","1537  ","廣隆            ","0","15,000","-15,000",
" ","2454  ","聯發科          ","4,000","13,000","-9,000",
" ","6491  ","晶碩            ","0","7,000","-7,000",
" ","1598  ","岱宇            ","0","6,000","-6,000",
" ","5471  ","松翰            ","9,000","15,000","-6,000",
" ","5215  ","科嘉-KY         ","0","5,000","-5,000",
" ","2301  ","光寶科          ","131,000","133,000","-2,000",
" ","6414  ","樺漢            ","0","1,671","-1,671",
" ","1717  ","長興            ","0","1,000","-1,000",
" ","4958  ","臻鼎-KY         ","0","1,000","-1,000",
"說明:"
"投信表示本國投資信託基金。"
"＊表示該證券今日有鉅額交易。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

