"109年12月16日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3481  ","群創            ","4,345,000","0","4,345,000",
" ","2368  ","金像電          ","3,329,000","127,000","3,202,000",
" ","2344  ","華邦電          ","2,705,000","0","2,705,000",
" ","2618  ","長榮航          ","2,200,000","0","2,200,000",
" ","2408  ","南亞科          ","1,834,000","150,000","1,684,000",
" ","2303  ","聯電            ","2,031,000","400,000","1,631,000",
" ","1216  ","統一            ","1,582,000","0","1,582,000",
" ","2002  ","中鋼            ","1,300,000","0","1,300,000",
" ","3037  ","欣興            ","1,241,000","0","1,241,000",
" ","2027  ","大成鋼          ","1,032,000","0","1,032,000",
" ","2890  ","永豐金          ","926,000","0","926,000",
" ","3545  ","敦泰            ","918,000","0","918,000",
" ","6005  ","群益證          ","857,000","0","857,000",
" ","2324  ","仁寶            ","841,000","0","841,000",
" ","2887  ","台新金          ","771,000","0","771,000",
" ","1802  ","台玻            ","701,000","0","701,000",
" ","3034  ","聯詠            ","611,000","0","611,000",
" ","2352  ","佳世達          ","438,000","0","438,000",
" ","8016  ","矽創            ","426,000","0","426,000",
" ","2448  ","晶電            ","889,000","513,000","376,000",
" ","8028  ","昇陽半導體      ","419,000","49,000","370,000",
" ","2330  ","台積電          ","377,000","14,000","363,000",
" ","2317  ","鴻海            ","351,000","0","351,000",
" ","2610  ","華航            ","333,000","0","333,000",
" ","2606  ","裕民            ","328,000","0","328,000",
" ","2412  ","中華電          ","270,000","0","270,000",
" ","2337  ","旺宏            ","369,000","100,000","269,000",
" ","8046  ","南電            ","302,000","60,000","242,000",
" ","2392  ","正崴            ","240,000","0","240,000",
" ","1102  ","亞泥            ","238,000","0","238,000",
" ","5469  ","瀚宇博          ","229,000","0","229,000",
" ","4915  ","致伸            ","220,000","0","220,000",
" ","2387  ","精元            ","200,000","0","200,000",
" ","3189  ","景碩            ","192,000","0","192,000",
" ","6213  ","聯茂            ","260,000","77,000","183,000",
" ","3045  ","台灣大          ","173,000","0","173,000",
" ","4938  ","和碩            ","159,000","0","159,000",
" ","6214  ","精誠            ","157,000","0","157,000",
" ","2006  ","東和鋼鐵        ","154,000","0","154,000",
" ","1909  ","榮成            ","150,000","0","150,000",
" ","2481  ","強茂            ","146,000","0","146,000",
" ","2915  ","潤泰全          ","435,000","296,000","139,000",
" ","1326  ","台化            ","134,000","0","134,000",
" ","1232  ","大統益          ","107,000","0","107,000",
" ","2883  ","開發金          ","107,000","0","107,000",
" ","3533  ","嘉澤            ","113,000","34,000","79,000",
" ","2327  ","國巨            ","71,000","5,000","66,000",
" ","2014  ","中鴻            ","65,000","0","65,000",
" ","2455  ","全新            ","95,000","30,000","65,000",
" ","2891  ","中信金          ","60,000","0","60,000",
" ","3006  ","晶豪科          ","50,000","0","50,000",
" ","2049  ","上銀            ","48,000","0","48,000",
" ",="0050  ","元大台灣50      ","43,000","0","43,000",
" ",="0052  ","富邦科技        ","43,000","0","43,000",
" ","2492  ","華新科          ","651,000","608,000","43,000",
" ","1476  ","儒鴻            ","36,000","0","36,000",
" ","3661  ","世芯-KY         ","35,000","0","35,000",
" ","9914  ","美利達          ","42,000","10,000","32,000",
" ","5269  ","祥碩            ","26,000","0","26,000",
" ","4967  ","十銓            ","20,000","0","20,000",
" ","8150  ","南茂            ","16,000","0","16,000",
" ","6239  ","力成            ","15,000","0","15,000",
" ","3231  ","緯創            ","13,000","0","13,000",
" ","8462  ","柏文            ","13,000","0","13,000",
" ","2458  ","義隆            ","11,000","0","11,000",
" ","6491  ","晶碩            ","10,000","0","10,000",
" ","2881  ","富邦金          ","8,000","0","8,000",
" ","2345  ","智邦            ","6,000","0","6,000",
" ","1101  ","台泥            ","5,000","0","5,000",
" ","2353  ","宏碁            ","2,000","0","2,000",
" ","2454  ","聯發科          ","1,000","0","1,000",
" ","1605  ","華新            ","0","6,631,000","-6,631,000",
" ","3017  ","奇鋐            ","0","2,475,000","-2,475,000",
" ","2409  ","友達            ","404,000","2,007,000","-1,603,000",
" ","1722  ","台肥            ","0","1,051,000","-1,051,000",
" ","2820  ","華票            ","0","971,000","-971,000",
" ","2382  ","廣達            ","1,000","817,000","-816,000",
" ","2108  ","南帝            ","0","795,000","-795,000",
" ","1210  ","大成            ","0","743,000","-743,000",
" ","2603  ","長榮            ","1,285,000","1,961,000","-676,000",
" ","2449  ","京元電子        ","0","663,000","-663,000",
" ","2885  ","元大金          ","0","643,000","-643,000",
" ","1907  ","永豐餘          ","80,000","713,000","-633,000",
" ","4927  ","泰鼎-KY         ","0","557,000","-557,000",
" ","2451  ","創見            ","1,000","555,000","-554,000",
" ","2809  ","京城銀          ","0","554,000","-554,000",
" ","2206  ","三陽工業        ","0","450,000","-450,000",
" ","6285  ","啟碁            ","31,000","456,000","-425,000",
" ","1904  ","正隆            ","0","416,000","-416,000",
" ","9933  ","中鼎            ","0","400,000","-400,000",
" ","2375  ","凱美            ","0","380,000","-380,000",
" ","3042  ","晶技            ","0","379,000","-379,000",
" ","1402  ","遠東新          ","0","372,000","-372,000",
" ","6176  ","瑞儀            ","0","367,000","-367,000",
" ","2377  ","微星            ","0","362,000","-362,000",
" ","3005  ","神基            ","0","308,000","-308,000",
" ","2376  ","技嘉            ","1,000","301,000","-300,000",
" ","9958  ","世紀鋼          ","0","299,000","-299,000",
" ","1305  ","華夏            ","0","288,000","-288,000",
" ","8926  ","台汽電          ","0","284,000","-284,000",
" ","2882  ","國泰金          ","0","266,000","-266,000",
