"109年09月15日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2303  ","聯電            ","18,837,000","5,010,228","13,826,772",
" ","2409  ","友達            ","2,441,000","11,192","2,429,808",
" ","5471  ","松翰            ","1,702,000","0","1,702,000",
" ","3189  ","景碩            ","1,498,000","61,420","1,436,580",
" ","3042  ","晶技            ","831,000","211","830,789",
" ","1513  ","中興電          ","787,000","0","787,000",
" ","9958  ","世紀鋼          ","808,000","30,897","777,103",
" ","8215  ","明基材          ","741,000","0","741,000",
" ","2368  ","金像電          ","639,000","1,594","637,406",
" ","3481  ","群創            ","545,000","7,167","537,833",
" ","3661  ","世芯-KY         ","530,000","0","530,000",
" ","3037  ","欣興            ","526,000","13,798","512,202",
" ","6213  ","聯茂            ","550,000","104,474","445,526",
" ","2383  ","台光電          ","335,000","201","334,799",
" ","1762  ","中化生          ","328,000","0","328,000",
" ","8046  ","南電            ","373,000","56,878","316,122",
" ","3515  ","華擎            ","324,000","50,511","273,489",
" ","6706  ","惠特            ","272,000","0","272,000",
" ","2340  ","光磊            ","250,000","0","250,000",
" ","4927  ","泰鼎-KY         ","225,000","0","225,000",
" ","6670  ","復盛應用        ","249,000","30,553","218,447",
" ","2408  ","南亞科          ","202,000","4,095","197,905",
" ","2885  ","元大金          ","171,000","12,292","158,708",
" ","6491  ","晶碩            ","137,000","0","137,000",
" ","6278  ","台表科          ","136,000","294","135,706",
" ","1305  ","華夏            ","109,000","0","109,000",
" ","4551  ","智伸科          ","104,000","0","104,000",
" ","3708  ","上緯投控        ","102,000","0","102,000",
" ","2421  ","建準            ","100,000","0","100,000",
" ","2891  ","中信金          ","112,000","12,472","99,528",
" ","3704  ","合勤控          ","80,000","0","80,000",
" ",="0052  ","富邦科技        ","76,000","0","76,000",
" ","3406  ","玉晶光          ","76,000","147","75,853",
" ","2231  ","為升            ","73,000","538","72,462",
" ","2881  ","富邦金          ","79,000","6,660","72,340",
" ","2633  ","台灣高鐵        ","75,000","3,041","71,959",
" ","2353  ","宏碁            ","75,000","3,698","71,302",
" ","2351  ","順德            ","71,000","0","71,000",
" ","6269  ","台郡            ","69,000","406","68,594",
" ","8028  ","昇陽半導體      ","62,000","0","62,000",
" ","3645  ","達邁            ","59,000","0","59,000",
" ","4968  ","立積            ","54,000","0","54,000",
" ","6285  ","啟碁            ","603,000","551,367","51,633",
" ","2417  ","圓剛            ","50,000","0","50,000",
" ","2308  ","台達電          ","51,000","1,879","49,121",
" ","3711  ","日月光投控      ","51,000","3,745","47,255",
" ","3563  ","牧德            ","37,000","0","37,000",
" ","2317  ","鴻海            ","45,000","8,428","36,572",
" ","6533  ","晶心科          ","35,000","0","35,000",
" ","3034  ","聯詠            ","55,000","20,626","34,374",
" ","2382  ","廣達            ","90,000","57,902","32,098",
" ","9802  ","鈺齊-KY         ","28,000","0","28,000",
" ","3669  ","圓展            ","27,000","0","27,000",
" ","5871  ","中租-KY         ","27,000","0","27,000",
" ","2207  ","和泰車          ","27,000","363","26,637",
" ","2345  ","智邦            ","22,000","340","21,660",
" ","2313  ","華通            ","122,000","100,749","21,251",
" ","5215  ","科嘉-KY         ","18,000","0","18,000",
" ","4938  ","和碩            ","19,000","2,460","16,540",
