"109年12月03日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3481  ","群創            ","21,443,000","0","21,443,000",
" ","2409  ","友達            ","14,158,000","500,000","13,658,000",
" ","2610  ","華航            ","13,629,000","530,000","13,099,000",
" ","2303  ","聯電            ","5,821,000","568,000","5,253,000",
" ","2408  ","南亞科          ","3,420,000","512,000","2,908,000",
" ","8150  ","南茂            ","3,000,000","397,000","2,603,000",
" ","1101  ","台泥            ","2,334,000","394,000","1,940,000",
" ","2337  ","旺宏            ","2,358,000","618,000","1,740,000",
" ","2027  ","大成鋼          ","1,240,000","15,000","1,225,000",
" ","6271  ","同欣電          ","1,027,000","0","1,027,000",
" ","1301  ","台塑            ","948,000","89,000","859,000",
" ","2351  ","順德            ","647,000","0","647,000",
" ","8028  ","昇陽半導體      ","622,000","0","622,000",
" ","6443  ","元晶            ","619,000","0","619,000",
" ","2481  ","強茂            ","580,000","0","580,000",
" ","3545  ","敦泰            ","557,000","0","557,000",
" ","2031  ","新光鋼          ","500,000","0","500,000",
" ","2474  ","可成            ","485,000","13,000","472,000",
" ","3042  ","晶技            ","800,000","432,000","368,000",
" ","2344  ","華邦電          ","360,000","0","360,000",
" ","1536  ","和大            ","351,000","0","351,000",
" ","6278  ","台表科          ","343,000","0","343,000",
" ","6239  ","力成            ","344,000","6,000","338,000",
" ","4976  ","佳凌            ","315,000","0","315,000",
" ","2327  ","國巨            ","299,000","0","299,000",
" ","1477  ","聚陽            ","333,000","60,000","273,000",
" ","3034  ","聯詠            ","232,000","12,000","220,000",
" ","3413  ","京鼎            ","208,000","0","208,000",
" ","1802  ","台玻            ","200,000","0","200,000",
" ","2492  ","華新科          ","180,000","0","180,000",
" ","2002  ","中鋼            ","150,000","0","150,000",
" ","2727  ","王品            ","150,000","0","150,000",
" ","1590  ","亞德客-KY       ","127,000","0","127,000",
" ","1476  ","儒鴻            ","125,000","0","125,000",
" ","2014  ","中鴻            ","115,000","0","115,000",
" ","2105  ","正新            ","100,000","0","100,000",
" ","2106  ","建大            ","100,000","0","100,000",
" ","2375  ","凱美            ","100,000","0","100,000",
" ","3711  ","日月光投控      ","197,000","104,000","93,000",
" ","2345  ","智邦            ","90,000","0","90,000",
" ",="0050  ","元大台灣50      ","78,000","0","78,000",
" ","3583  ","辛耘            ","65,000","0","65,000",
" ","2379  ","瑞昱            ","62,000","0","62,000",
" ","3376  ","新日興          ","80,000","20,000","60,000",
" ","3532  ","台勝科          ","60,000","0","60,000",
" ","1598  ","岱宇            ","50,000","0","50,000",
" ","8464  ","億豐            ","43,000","0","43,000",
" ","2231  ","為升            ","37,000","0","37,000",
" ","4137  ","麗豐-KY         ","30,000","1,000","29,000",
" ","4977  ","眾達-KY         ","134,000","105,000","29,000",
" ","1326  ","台化            ","105,000","77,000","28,000",
" ","4919  ","新唐            ","25,000","0","25,000",
" ","2049  ","上銀            ","20,000","0","20,000",
" ","3661  ","世芯-KY         ","85,000","65,000","20,000",
" ","5269  ","祥碩            ","20,000","2,000","18,000",
" ","8261  ","富鼎            ","15,000","0","15,000",
" ","2330  ","台積電          ","28,000","15,000","13,000",
" ","3008  ","大立光          ","12,000","0","12,000",
" ","2886  ","兆豐金          ","450,000","444,000","6,000",
" ","2707  ","晶華            ","5,000","0","5,000",
" ","2603  ","長榮            ","133,000","4,104,000","-3,971,000",
" ","2504  ","國產            ","0","3,936,581","-3,936,581",
" ","8046  ","南電            ","528,000","3,408,000","-2,880,000",
" ","2387  ","精元            ","0","2,212,000","-2,212,000",
" ","2883  ","開發金          ","0","1,725,000","-1,725,000",
" ","2448  ","晶電            ","50,000","1,623,000","-1,573,000",
" ","3702  ","大聯大          ","0","1,531,000","-1,531,000",
" ","2615  ","萬海            ","50,000","1,530,000","-1,480,000",
" ","3037  ","欣興            ","408,000","1,870,000","-1,462,000",
" ","2882  ","國泰金          ","0","1,317,000","-1,317,000",
" ","2890  ","永豐金          ","0","1,315,000","-1,315,000",
" ","1513  ","中興電          ","47,000","1,314,000","-1,267,000",
" ","2324  ","仁寶            ","0","1,073,000","-1,073,000",
" ","4915  ","致伸            ","0","922,000","-922,000",
" ","2313  ","華通            ","100,000","1,001,000","-901,000",
" ","1305  ","華夏            ","0","863,000","-863,000",
" ","2356  ","英業達          ","0","795,000","-795,000",
" ","2891  ","中信金          ","0","719,000","-719,000",
" ","3017  ","奇鋐            ","0","716,000","-716,000",
" ","1102  ","亞泥            ","0","693,000","-693,000",
" ","2892  ","第一金          ","0","626,000","-626,000",
" ","3005  ","神基            ","0","621,000","-621,000",
" ","2881  ","富邦金          ","0","526,000","-526,000",
" ","1589  ","永冠-KY         ","0","514,673","-514,673",
" ","9802  ","鈺齊-KY         ","0","478,000","-478,000",
" ","1402  ","遠東新          ","0","467,000","-467,000",
" ","2317  ","鴻海            ","0","381,000","-381,000",
" ","6213  ","聯茂            ","212,000","584,000","-372,000",
" ","3231  ","緯創            ","0","356,000","-356,000",
" ","4551  ","智伸科          ","0","341,000","-341,000",
" ","6269  ","台郡            ","0","330,000","-330,000",
" ","2421  ","建準            ","0","322,000","-322,000",
" ","9938  ","百和            ","0","309,000","-309,000",
" ","4958  ","臻鼎-KY         ","108,000","412,000","-304,000",
" ","1303  ","南亞            ","0","303,000","-303,000",
" ","2354  ","鴻準            ","0","278,000","-278,000",
" ","2301  ","光寶科          ","0","273,000","-273,000",
" ","2412  ","中華電          ","0","253,000","-253,000",
" ","3653  ","健策            ","0","252,000","-252,000",
" ","1762  ","中化生          ","0","250,000","-250,000",
" ","4190  ","佐登-KY         ","0","249,000","-249,000",
" ","4904  ","遠傳            ","0","244,000","-244,000",
" ","5215  ","科嘉-KY         ","0","237,000","-237,000",
" ","2347  ","聯強            ","0","228,000","-228,000",
" ","1210  ","大成            ","0","226,000","-226,000",
