"109年12月23日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2883  ","開發金          ","63,228,000","0","63,228,000",
" ","2542  ","興富發          ","7,654,000","0","7,654,000",
" ","3481  ","群創            ","6,082,000","0","6,082,000",
" ","2609  ","陽明            ","6,000,000","0","6,000,000",
" ","5522  ","遠雄            ","4,538,000","0","4,538,000",
" ","2356  ","英業達          ","3,789,000","0","3,789,000",
" ","3231  ","緯創            ","3,316,000","0","3,316,000",
" ","2347  ","聯強            ","3,254,000","0","3,254,000",
" ","2409  ","友達            ","4,153,000","1,824,000","2,329,000",
" ","2344  ","華邦電          ","2,205,000","0","2,205,000",
" ","2301  ","光寶科          ","2,200,000","0","2,200,000",
" ","2886  ","兆豐金          ","1,970,000","0","1,970,000",
" ","6443  ","元晶            ","1,623,000","0","1,623,000",
" ","4938  ","和碩            ","1,623,000","2,000","1,621,000",
" ","1101  ","台泥            ","977,000","0","977,000",
" ","2382  ","廣達            ","912,000","0","912,000",
" ","3702  ","大聯大          ","866,000","1,000","865,000",
" ","2327  ","國巨            ","639,000","0","639,000",
" ","3006  ","晶豪科          ","493,000","0","493,000",
" ","2481  ","強茂            ","375,000","0","375,000",
" ","6213  ","聯茂            ","356,000","0","356,000",
" ","1309  ","台達化          ","350,000","0","350,000",
" ",="00663L","國泰臺灣加權正2 ","300,000","0","300,000",
" ","2448  ","晶電            ","265,000","0","265,000",
" ","3035  ","智原            ","250,000","0","250,000",
" ","6278  ","台表科          ","247,000","0","247,000",
" ","3037  ","欣興            ","236,000","0","236,000",
" ","2610  ","華航            ","200,000","0","200,000",
" ","8016  ","矽創            ","230,000","30,000","200,000",
" ","2387  ","精元            ","191,000","0","191,000",
" ","3042  ","晶技            ","226,000","50,000","176,000",
" ","4904  ","遠傳            ","169,000","0","169,000",
" ","2606  ","裕民            ","167,000","0","167,000",
" ","2317  ","鴻海            ","153,000","0","153,000",
" ","2368  ","金像電          ","285,000","140,000","145,000",
" ","2383  ","台光電          ","121,000","0","121,000",
" ","9919  ","康那香          ","100,000","0","100,000",
" ","3545  ","敦泰            ","84,000","0","84,000",
" ","2385  ","群光            ","81,000","0","81,000",
" ","6196  ","帆宣            ","80,000","0","80,000",
" ","3533  ","嘉澤            ","68,000","0","68,000",
" ","4958  ","臻鼎-KY         ","73,000","21,000","52,000",
" ","8454  ","富邦媒          ","50,000","0","50,000",
" ","2027  ","大成鋼          ","39,000","0","39,000",
" ","3045  ","台灣大          ","27,000","0","27,000",
" ","2303  ","聯電            ","234,000","208,000","26,000",
" ","3023  ","信邦            ","22,000","0","22,000",
" ","2454  ","聯發科          ","19,000","2,000","17,000",
" ","2881  ","富邦金          ","30,000","13,000","17,000",
" ","1519  ","華城            ","15,000","0","15,000",
" ","2455  ","全新            ","174,000","160,000","14,000",
" ","1590  ","亞德客-KY       ","11,000","0","11,000",
" ","6491  ","晶碩            ","10,000","0","10,000",
" ",="0052  ","富邦科技        ","9,000","0","9,000",
" ","1477  ","聚陽            ","9,000","0","9,000",
" ","2345  ","智邦            ","13,000","4,000","9,000",
" ","2379  ","瑞昱            ","6,000","0","6,000",
" ","2360  ","致茂            ","5,000","0","5,000",
" ","3008  ","大立光          ","1,000","0","1,000",
" ","6669  ","緯穎            ","1,000","0","1,000",
" ","1605  ","華新            ","0","28,459,000","-28,459,000",
" ","2603  ","長榮            ","1,021,000","4,447,000","-3,426,000",
" ","2337  ","旺宏            ","10,000","2,656,000","-2,646,000",
" ","2449  ","京元電子        ","0","2,009,000","-2,009,000",
" ","2809  ","京城銀          ","0","1,756,000","-1,756,000",
" ","3034  ","聯詠            ","127,000","1,874,000","-1,747,000",
" ","2313  ","華通            ","14,000","1,520,000","-1,506,000",
" ","2618  ","長榮航          ","0","1,500,000","-1,500,000",
" ","2492  ","華新科          ","108,000","1,553,000","-1,445,000",
" ","9933  ","中鼎            ","0","1,304,000","-1,304,000",
" ","2376  ","技嘉            ","0","1,084,000","-1,084,000",
" ","3005  ","神基            ","0","1,003,000","-1,003,000",
" ","2915  ","潤泰全          ","0","965,000","-965,000",
" ","2201  ","裕隆            ","0","882,000","-882,000",
" ","6176  ","瑞儀            ","0","795,000","-795,000",
" ","2451  ","創見            ","0","733,000","-733,000",
" ","2324  ","仁寶            ","69,000","784,000","-715,000",
" ","2458  ","義隆            ","0","671,000","-671,000",
" ","2105  ","正新            ","0","600,000","-600,000",
" ","2615  ","萬海            ","1,039,000","1,631,000","-592,000",
" ","1736  ","喬山            ","0","527,000","-527,000",
" ","3711  ","日月光投控      ","1,000","510,000","-509,000",
" ","9914  ","美利達          ","0","501,000","-501,000",
" ","2377  ","微星            ","0","487,000","-487,000",
" ","2351  ","順德            ","0","432,000","-432,000",
" ","1102  ","亞泥            ","0","427,000","-427,000",
" ","2439  ","美律            ","0","342,000","-342,000",
" ","2723  ","美食-KY         ","0","340,000","-340,000",
" ","6239  ","力成            ","10,000","320,000","-310,000",
" ","8046  ","南電            ","0","300,000","-300,000",
" ","3376  ","新日興          ","0","283,194","-283,194",
" ","3661  ","世芯-KY         ","0","274,000","-274,000",
" ","1301  ","台塑            ","42,000","305,000","-263,000",
" ","3044  ","健鼎            ","6,000","247,000","-241,000",
" ","9910  ","豐泰            ","0","233,000","-233,000",
" ","1909  ","榮成            ","0","230,000","-230,000",
" ","2891  ","中信金          ","0","206,000","-206,000",
" ","6285  ","啟碁            ","1,000","200,000","-199,000",
" ","2408  ","南亞科          ","0","193,000","-193,000",
" ","6706  ","惠特            ","0","188,000","-188,000",
" ","2404  ","漢唐            ","0","181,000","-181,000",
" ","2355  ","敬鵬            ","0","180,000","-180,000",
" ","2308  ","台達電          ","0","174,000","-174,000",
" ","9958  ","世紀鋼          ","0","170,000","-170,000",
" ","6269  ","台郡            ","0","168,000","-168,000",
" ","6271  ","同欣電          ","0","159,821","-159,821",
" ","2106  ","建大            ","0","140,000","-140,000",
" ","2338  ","光罩            ","0","130,000","-130,000",
" ","2912  ","統一超          ","0","130,000","-130,000",
" ","2727  ","王品            ","6,000","125,000","-119,000",
" ","2031  ","新光鋼          ","0","100,000","-100,000",
" ","2456  ","奇力新          ","0","100,000","-100,000",
" ","2882  ","國泰金          ","0","100,000","-100,000",
" ","3017  ","奇鋐            ","0","100,000","-100,000",
" ","3189  ","景碩            ","0","98,000","-98,000",
" ","4551  ","智伸科          ","0","98,000","-98,000",
" ","9938  ","百和            ","0","80,000","-80,000",
" ","3443  ","創意            ","0","77,000","-77,000",
" ","2014  ","中鴻            ","90,000","162,000","-72,000",
" ","5215  ","科嘉-KY         ","0","66,000","-66,000",
" ","2231  ","為升            ","0","65,000","-65,000",
" ","6416  ","瑞祺電通        ","0","62,000","-62,000",
" ","2392  ","正崴            ","0","60,000","-60,000",
" ","2207  ","和泰車          ","0","50,000","-50,000",
" ","4927  ","泰鼎-KY         ","0","50,000","-50,000",
" ","9921  ","巨大            ","0","50,000","-50,000",
" ","3406  ","玉晶光          ","18,000","62,000","-44,000",
" ","9802  ","鈺齊-KY         ","0","40,000","-40,000",
" ","2049  ","上銀            ","0","36,088","-36,088",
" ","2887E ","台新戊特        ","0","23,000","-23,000",
" ","3653  ","健策            ","0","23,000","-23,000",
" ","4536  ","拓凱            ","0","22,000","-22,000",
" ","4190  ","佐登-KY         ","0","21,000","-21,000",
" ","2838A ","聯邦銀甲特      ","0","20,000","-20,000",
" ","4915  ","致伸            ","0","20,000","-20,000",
" ","2330  ","台積電          ","61,000","74,000","-13,000",
" ","8081  ","致新            ","0","11,000","-11,000",
" ","2707  ","晶華            ","0","10,000","-10,000",
" ","3596  ","智易            ","0","9,000","-9,000",
" ","6415  ","矽力-KY         ","1,000","10,000","-9,000",
" ","5871  ","中租-KY         ","0","7,000","-7,000",
" ","6414  ","樺漢            ","0","4,621","-4,621",
" ","9941A ","裕融甲特        ","0","4,000","-4,000",
" ","1326  ","台化            ","0","3,000","-3,000",
" ","2395  ","研華            ","0","2,000","-2,000",
" ","5538  ","東明-KY         ","0","2,000","-2,000",
" ","8464  ","億豐            ","0","2,000","-2,000",
" ","1227  ","佳格            ","0","1,000","-1,000",
" ","1589  ","永冠-KY         ","0","809","-809",
"說明:"
"投信表示本國投資信託基金。"
"＊表示該證券今日有鉅額交易。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

