"109年10月13日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","9958  ","世紀鋼          ","2,583,000","35,000","2,548,000",
" ","2408  ","南亞科          ","1,165,000","1,000","1,164,000",
" ","1309  ","台達化          ","764,000","0","764,000",
" ","3596  ","智易            ","644,000","0","644,000",
" ",="0052  ","富邦科技        ","606,000","0","606,000",
" ","3037  ","欣興            ","717,000","322,000","395,000",
" ","3711  ","日月光投控      ","521,000","151,000","370,000",
" ","2455  ","全新            ","358,000","0","358,000",
" ","1476  ","儒鴻            ","350,000","0","350,000",
" ","3653  ","健策            ","344,000","0","344,000",
" ","2330  ","台積電          ","621,000","281,000","340,000",
" ","2387  ","精元            ","295,000","0","295,000",
" ","2603  ","長榮            ","269,000","0","269,000",
" ","1904  ","正隆            ","234,000","0","234,000",
" ","3042  ","晶技            ","197,000","0","197,000",
" ","2027  ","大成鋼          ","150,000","0","150,000",
" ","5215  ","科嘉-KY         ","343,000","198,000","145,000",
" ","2377  ","微星            ","205,000","62,000","143,000",
" ","3708  ","上緯投控        ","141,000","0","141,000",
" ","3376  ","新日興          ","131,000","0","131,000",
" ","2108  ","南帝            ","128,000","0","128,000",
" ","1589  ","永冠-KY         ","121,000","0","121,000",
" ","2351  ","順德            ","120,000","0","120,000",
" ","3189  ","景碩            ","329,000","213,000","116,000",
" ","2393  ","億光            ","108,000","0","108,000",
" ","9914  ","美利達          ","90,000","0","90,000",
" ","6477  ","安集            ","77,000","0","77,000",
" ","6271  ","同欣電          ","76,000","0","76,000",
" ","3017  ","奇鋐            ","60,000","0","60,000",
" ","5269  ","祥碩            ","42,000","0","42,000",
" ","6230  ","超眾            ","33,000","0","33,000",
" ","3443  ","創意            ","30,000","0","30,000",
" ","1760  ","寶齡富錦        ","20,000","0","20,000",
" ",="0050  ","元大台灣50      ","19,000","0","19,000",
" ","2344  ","華邦電          ","19,000","0","19,000",
" ","1210  ","大成            ","17,000","0","17,000",
" ","3231  ","緯創            ","18,000","2,000","16,000",
" ","2353  ","宏碁            ","18,000","3,000","15,000",
" ","2347  ","聯強            ","9,000","0","9,000",
" ","2456  ","奇力新          ","50,000","41,536","8,464",
" ","2352  ","佳世達          ","8,000","0","8,000",
" ","3706  ","神達            ","6,000","0","6,000",
" ","5471  ","松翰            ","6,000","0","6,000",
" ","3515  ","華擎            ","100,000","96,000","4,000",
" ","2385  ","群光            ","4,000","1,000","3,000",
" ","2395  ","研華            ","2,000","0","2,000",
" ","3005  ","神基            ","2,000","0","2,000",
" ","3481  ","群創            ","2,000,000","4,000,000","-2,000,000",
" ","1101  ","台泥            ","0","1,883,000","-1,883,000",
" ","2409  ","友達            ","1,055,000","2,850,000","-1,795,000",
" ","3704  ","合勤控          ","0","1,557,000","-1,557,000",
" ","1909  ","榮成            ","0","1,483,000","-1,483,000",
" ","1304  ","台聚            ","67,000","1,500,000","-1,433,000",
" ","5469  ","瀚宇博          ","0","1,102,000","-1,102,000",
" ","2376  ","技嘉            ","433,000","1,475,000","-1,042,000",
" ","2615  ","萬海            ","0","1,007,000","-1,007,000",
" ","2313  ","華通            ","100,000","1,097,000","-997,000",
" ","2368  ","金像電          ","0","797,000","-797,000",
" ","3016  ","嘉晶            ","0","750,000","-750,000",
" ","6416  ","瑞祺電通        ","0","673,000","-673,000",
" ","2303  ","聯電            ","1,013,000","1,680,000","-667,000",
" ","2458  ","義隆            ","2,000","662,000","-660,000",
" ","4927  ","泰鼎-KY         ","0","620,000","-620,000",
" ","4938  ","和碩            ","12,000","604,000","-592,000",
" ","4958  ","臻鼎-KY         ","128,000","708,000","-580,000",
" ","1102  ","亞泥            ","0","577,000","-577,000",
" ","2324  ","仁寶            ","25,000","574,000","-549,000",
" ","6456  ","GIS-KY          ","0","535,000","-535,000",
" ","2006  ","東和鋼鐵        ","0","532,000","-532,000",
" ","1326  ","台化            ","0","526,000","-526,000",
" ","1305  ","華夏            ","150,000","650,000","-500,000",
" ","2892  ","第一金          ","0","441,000","-441,000",
" ","2383  ","台光電          ","0","406,000","-406,000",
" ","2887  ","台新金          ","0","377,000","-377,000",
" ","2886  ","兆豐金          ","0","369,000","-369,000",
" ","2105  ","正新            ","0","364,000","-364,000",
" ","8215  ","明基材          ","0","328,000","-328,000",
" ","1402  ","遠東新          ","0","323,000","-323,000",
" ","1515  ","力山            ","0","298,000","-298,000",
" ","2382  ","廣達            ","17,000","308,000","-291,000",
" ","6269  ","台郡            ","70,000","350,000","-280,000",
" ","2855  ","統一證          ","0","276,000","-276,000",
" ","4142  ","國光生          ","0","260,000","-260,000",
" ","2356  ","英業達          ","19,000","273,000","-254,000",
" ","1301  ","台塑            ","0","249,000","-249,000",
" ","2345  ","智邦            ","3,000","244,000","-241,000",
" ","6706  ","惠特            ","0","215,000","-215,000",
" ","2357  ","華碩            ","4,000","209,000","-205,000",
" ","2421  ","建準            ","0","200,000","-200,000",
" ","6285  ","啟碁            ","2,000","195,000","-193,000",
" ","4904  ","遠傳            ","0","182,000","-182,000",
" ","2337  ","旺宏            ","11,000","183,000","-172,000",
" ","2520  ","冠德            ","0","171,000","-171,000",
" ","1216  ","統一            ","0","153,000","-153,000",
" ","1736  ","喬山            ","0","150,000","-150,000",
" ","2548  ","華固            ","0","150,000","-150,000",
" ","5876  ","上海商銀        ","0","150,000","-150,000",
" ","1722  ","台肥            ","0","144,000","-144,000",
" ","3702  ","大聯大          ","9,000","150,000","-141,000",
" ","1762  ","中化生          ","0","137,000","-137,000",
" ","8016  ","矽創            ","0","136,000","-136,000",
" ","3034  ","聯詠            ","60,000","184,000","-124,000",
" ","6670  ","復盛應用        ","0","115,000","-115,000",
" ","1227  ","佳格            ","0","108,000","-108,000",
" ","2327  ","國巨            ","0","107,000","-107,000",
" ","2454  ","聯發科          ","83,000","188,000","-105,000",
" ","4977  ","眾達-KY         ","0","104,000","-104,000",
" ","9910  ","豐泰            ","0","101,000","-101,000",
" ","6412  ","群電            ","0","93,000","-93,000",
" ","2915  ","潤泰全          ","0","90,000","-90,000",
" ","2448  ","晶電            ","6,000","94,000","-88,000",
" ","3045  ","台灣大          ","0","61,000","-61,000",
" ","9911  ","櫻花            ","0","60,000","-60,000",
" ","2451  ","創見            ","2,000","61,000","-59,000",
" ","6213  ","聯茂            ","0","54,000","-54,000",
" ","3665  ","貿聯-KY         ","0","51,000","-51,000",
" ","8104  ","錸寶            ","0","50,000","-50,000",
" ","8341  ","日友            ","0","50,000","-50,000",
" ","8046  ","南電            ","0","44,000","-44,000",
" ","3406  ","玉晶光          ","0","42,000","-42,000",
" ","4551  ","智伸科          ","0","42,000","-42,000",
" ","3533  ","嘉澤            ","112,000","153,000","-41,000",
" ","9941  ","裕融            ","0","40,000","-40,000",
" ","6504  ","南六            ","0","34,000","-34,000",
" ","2227  ","裕日車          ","0","30,000","-30,000",
" ","2348  ","海悅            ","0","30,000","-30,000",
" ","2474  ","可成            ","0","24,000","-24,000",
"*","6669  ","緯穎            ","37,000","61,000","-24,000",
" ","1717  ","長興            ","0","23,000","-23,000",
" ","2379  ","瑞昱            ","123,000","144,000","-21,000",
" ","1325  ","恆大            ","0","20,000","-20,000",
" ","2449  ","京元電子        ","7,000","26,000","-19,000",
" ",="00663L","國泰臺灣加權正2 ","0","18,000","-18,000",
" ","6531  ","愛普            ","0","18,000","-18,000",
" ","3008  ","大立光          ","6,000","23,700","-17,700",
" ","1590  ","亞德客-KY       ","65,000","80,000","-15,000",
" ","3661  ","世芯-KY         ","0","15,000","-15,000",
" ","2891  ","中信金          ","0","14,000","-14,000",
" ","2049  ","上銀            ","0","12,530","-12,530",
" ","2308  ","台達電          ","20,000","32,000","-12,000",
" ","6239  ","力成            ","5,000","17,000","-12,000",
" ","2883  ","開發金          ","0","10,000","-10,000",
" ","9921  ","巨大            ","0","10,000","-10,000",
" ","2002  ","中鋼            ","0","9,000","-9,000",
" ","2317  ","鴻海            ","0","9,000","-9,000",
" ","2360  ","致茂            ","0","9,000","-9,000",
" ","2884  ","玉山金          ","0","9,000","-9,000",
" ","2885  ","元大金          ","0","9,000","-9,000",
