"109年08月13日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2317  ","鴻海            ","4,493,000","37,400","4,455,600",
" ","2303  ","聯電            ","3,125,000","775,000","2,350,000",
" ","2376  ","技嘉            ","1,548,000","0","1,548,000",
" ","2387  ","精元            ","1,283,000","0","1,283,000",
" ","2615  ","萬海            ","600,000","0","600,000",
" ","3017  ","奇鋐            ","2,571,000","2,008,000","563,000",
" ","2330  ","台積電          ","667,000","117,000","550,000",
" ","9938  ","百和            ","538,000","0","538,000",
" ","1102  ","亞泥            ","629,000","100,000","529,000",
" ","1312  ","國喬            ","520,000","0","520,000",
" ","9802  ","鈺齊-KY         ","480,000","0","480,000",
" ","3673  ","TPK-KY          ","400,000","0","400,000",
" ","2357  ","華碩            ","376,000","0","376,000",
" ","4927  ","泰鼎-KY         ","420,000","58,000","362,000",
" ","2448  ","晶電            ","364,000","20,000","344,000",
" ","2504  ","國產            ","300,000","0","300,000",
" ","1904  ","正隆            ","267,000","0","267,000",
" ","2883  ","開發金          ","265,000","0","265,000",
" ","8039  ","台虹            ","258,000","0","258,000",
" ","1101  ","台泥            ","242,000","0","242,000",
" ","2888  ","新光金          ","229,000","0","229,000",
" ","2884  ","玉山金          ","228,000","0","228,000",
" ","2002  ","中鋼            ","220,000","0","220,000",
" ","2603  ","長榮            ","220,000","0","220,000",
" ","6414  ","樺漢            ","220,000","0","220,000",
" ","2885  ","元大金          ","213,000","0","213,000",
" ","5871  ","中租-KY         ","212,000","0","212,000",
" ","2886  ","兆豐金          ","210,000","0","210,000",
" ","3044  ","健鼎            ","208,000","0","208,000",
" ","3645  ","達邁            ","208,000","0","208,000",
" ","2377  ","微星            ","202,000","0","202,000",
" ","2890  ","永豐金          ","202,000","0","202,000",
" ","2887  ","台新金          ","198,000","0","198,000",
" ","2892  ","第一金          ","196,000","0","196,000",
" ","5880  ","合庫金          ","188,000","0","188,000",
" ","2382  ","廣達            ","195,000","17,000","178,000",
" ","1303  ","南亞            ","176,000","0","176,000",
" ","2880  ","華南金          ","173,000","0","173,000",
" ","3189  ","景碩            ","210,000","42,000","168,000",
" ","3515  ","華擎            ","164,000","0","164,000",
" ","4551  ","智伸科          ","149,000","0","149,000",
" ","2881  ","富邦金          ","141,000","0","141,000",
" ","2383  ","台光電          ","130,000","1,000","129,000",
" ","6416  ","瑞祺電通        ","128,000","0","128,000",
" ","2801  ","彰銀            ","124,000","0","124,000",
" ","3042  ","晶技            ","122,000","0","122,000",
" ","6191  ","精成科          ","120,000","0","120,000",
" ","2882  ","國泰金          ","160,000","65,000","95,000",
" ","2409  ","友達            ","92,000","0","92,000",
" ","1301  ","台塑            ","87,000","0","87,000",
" ","3533  ","嘉澤            ","90,000","6,000","84,000",
" ","1402  ","遠東新          ","71,000","0","71,000",
" ","2412  ","中華電          ","68,000","0","68,000",
" ","1477  ","聚陽            ","110,000","45,000","65,000",
" ","2454  ","聯發科          ","81,000","16,000","65,000",
" ","5876  ","上海商銀        ","63,000","0","63,000",
" ","1326  ","台化            ","61,000","0","61,000",
" ","1216  ","統一            ","85,000","30,000","55,000",
" ","2823  ","中壽            ","55,000","0","55,000",
" ","2385  ","群光            ","52,000","0","52,000",
" ","2456  ","奇力新          ","45,000","0","45,000",
" ","2348  ","海悅            ","40,000","0","40,000",
" ","2723  ","美食-KY         ","39,000","0","39,000",
" ","2301  ","光寶科          ","38,000","0","38,000",
" ","2308  ","台達電          ","38,000","0","38,000",
" ","2633  ","台灣高鐵        ","37,000","0","37,000",
" ","3711  ","日月光投控      ","71,000","35,000","36,000",
" ","2105  ","正新            ","33,000","0","33,000",
" ","3045  ","台灣大          ","30,000","0","30,000",
" ","8464  ","億豐            ","30,000","0","30,000",
" ","4904  ","遠傳            ","29,000","0","29,000",
" ","6456  ","GIS-KY          ","29,000","0","29,000",
" ","3413  ","京鼎            ","28,000","0","28,000",
" ","2345  ","智邦            ","34,000","8,000","26,000",
" ","6505  ","台塑化          ","25,000","0","25,000",
" ",="0050  ","元大台灣50      ","21,000","0","21,000",
" ","9958  ","世紀鋼          ","20,000","0","20,000",
" ","2408  ","南亞科          ","17,000","0","17,000",
" ","2421  ","建準            ","16,000","0","16,000",
" ",="0052  ","富邦科技        ","15,000","0","15,000",
" ","1476  ","儒鴻            ","115,000","100,000","15,000",
" ","2324  ","仁寶            ","13,000","0","13,000",
" ","8081  ","致新            ","14,000","2,000","12,000",
" ","2344  ","華邦電          ","10,000","0","10,000",
" ","5288  ","豐祥-KY         ","10,000","0","10,000",
" ","6196  ","帆宣            ","10,000","0","10,000",
" ","6491  ","晶碩            ","10,000","0","10,000",
" ","2353  ","宏碁            ","9,000","0","9,000",
" ","2395  ","研華            ","9,000","0","9,000",
" ","3231  ","緯創            ","9,000","0","9,000",
" ","2327  ","國巨            ","8,000","0","8,000",
" ","6257  ","矽格            ","8,000","0","8,000",
" ","2834  ","臺企銀          ","7,000","0","7,000",
" ","3443  ","創意            ","57,000","50,000","7,000",
" ","9910  ","豐泰            ","7,000","0","7,000",
" ","2337  ","旺宏            ","5,000","0","5,000",
" ","3702  ","大聯大          ","5,000","0","5,000",
" ","2347  ","聯強            ","4,000","0","4,000",
" ","2352  ","佳世達          ","4,000","0","4,000",
" ","6669  ","緯穎            ","5,000","1,000","4,000",
" ","3706  ","神達            ","3,000","0","3,000",
" ","2498  ","宏達電          ","2,000","0","2,000",
" ","3406  ","玉晶光          ","3,000","1,000","2,000",
" ","3653  ","健策            ","15,000","13,000","2,000",
" ","2451  ","創見            ","1,000","0","1,000",
" ","2458  ","義隆            ","1,000","0","1,000",
" ","3005  ","神基            ","1,000","0","1,000",
" ","3481  ","群創            ","1,000","0","1,000",
" ","6285  ","啟碁            ","1,000","0","1,000",
" ","3037  ","欣興            ","25,000","2,982,000","-2,957,000",
" ","8046  ","南電            ","0","2,162,000","-2,162,000",
" ","2891  ","中信金          ","350,000","2,000,000","-1,650,000",
" ","2356  ","英業達          ","9,000","1,400,000","-1,391,000",
" ","9914  ","美利達          ","84,000","927,000","-843,000",
" ","2360  ","致茂            ","0","484,000","-484,000",
" ","6213  ","聯茂            ","0","480,000","-480,000",
" ","4958  ","臻鼎-KY         ","75,000","533,000","-458,000",
" ","2368  ","金像電          ","1,073,000","1,519,000","-446,000",
" ","2313  ","華通            ","120,000","538,000","-418,000",
" ","3014  ","聯陽            ","0","390,000","-390,000",
" ","6271  ","同欣電          ","0","329,296","-329,296",
" ","5388  ","中磊            ","0","300,000","-300,000",
" ","2379  ","瑞昱            ","1,000","264,000","-263,000",
" ","3035  ","智原            ","0","261,000","-261,000",
" ","9921  ","巨大            ","0","224,000","-224,000",
" ","2501  ","國建            ","0","179,000","-179,000",
" ","4977  ","眾達-KY         ","0","168,000","-168,000",
" ","1598  ","岱宇            ","0","145,000","-145,000",
" ","5269  ","祥碩            ","12,000","122,000","-110,000",
" ","3583  ","辛耘            ","0","106,000","-106,000",
" ","6412  ","群電            ","0","100,000","-100,000",
" ","6504  ","南六            ","0","100,000","-100,000",
" ","6230  ","超眾            ","0","95,000","-95,000",
" ","6525  ","捷敏-KY         ","0","77,000","-77,000",
" ","4536  ","拓凱            ","71,000","126,000","-55,000",
" ","3669  ","圓展            ","25,000","75,000","-50,000",
" ","3661  ","世芯-KY         ","53,000","91,000","-38,000",
" ","6278  ","台表科          ","20,000","56,000","-36,000",
" ","2707  ","晶華            ","0","30,000","-30,000",
" ","2059  ","川湖            ","0","28,000","-28,000",
" ","2474  ","可成            ","13,000","38,000","-25,000",
" ","2912  ","統一超          ","10,000","35,000","-25,000",
" ","5234  ","達興材料        ","0","25,000","-25,000",
" ","3034  ","聯詠            ","8,000","32,000","-24,000",
" ","3023  ","信邦            ","0","21,000","-21,000",
" ","3008  ","大立光          ","2,000","22,000","-20,000",
" ","6592  ","和潤企業        ","0","20,000","-20,000",
" ","6706  ","惠特            ","0","20,000","-20,000",
" ","1256  ","鮮活果汁-KY     ","0","12,000","-12,000",
" ","2748  ","雲品            ","0","10,000","-10,000",
" ","4935  ","茂林-KY         ","0","3,000","-3,000",
" ","5215  ","科嘉-KY         ","0","3,000","-3,000",
" ","3376  ","新日興          ","0","2,000","-2,000",
" ","3563  ","牧德            ","10,000","12,000","-2,000",
" ","6239  ","力成            ","2,000","4,000","-2,000",
" ","2449  ","京元電子        ","4,000","5,000","-1,000",
" ","2492  ","華新科          ","0","1,000","-1,000",
" ","6269  ","台郡            ","0","1,000","-1,000",
" ","8454  ","富邦媒          ","15,000","16,000","-1,000",
" ","2207  ","和泰車          ","5,000","5,000","0",
"說明:"
"投信表示本國投資信託基金。"
"＊表示該證券今日有鉅額交易。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

