"109年07月29日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3037  ","欣興            ","4,193,000","18,000","4,175,000",
" ","2448  ","晶電            ","3,191,000","0","3,191,000",
" ","2855  ","統一證          ","1,500,000","1,000","1,499,000",
" ","6176  ","瑞儀            ","1,423,000","0","1,423,000",
" ","2387  ","精元            ","1,195,000","0","1,195,000",
" ","2883  ","開發金          ","931,000","5,000","926,000",
" ","1589  ","永冠-KY         ","757,000","0","757,000",
" ","2421  ","建準            ","656,000","0","656,000",
" ","2890  ","永豐金          ","626,000","3,000","623,000",
" ","2313  ","華通            ","1,205,000","605,000","600,000",
" ","2324  ","仁寶            ","555,000","1,000","554,000",
" ","2227  ","裕日車          ","500,000","1,000","499,000",
" ","2356  ","英業達          ","455,000","1,000","454,000",
" ","2891  ","中信金          ","412,000","6,000","406,000",
" ","2892  ","第一金          ","379,000","4,000","375,000",
" ","9938  ","百和            ","370,000","0","370,000",
" ","2101  ","南港            ","326,000","0","326,000",
" ","2886  ","兆豐金          ","311,000","4,000","307,000",
" ","3702  ","大聯大          ","290,000","6,000","284,000",
" ","3231  ","緯創            ","283,000","0","283,000",
" ","2809  ","京城銀          ","278,000","0","278,000",
" ","2308  ","台達電          ","313,000","38,000","275,000",
" ","8046  ","南電            ","270,000","32,000","238,000",
" ","2105  ","正新            ","235,000","0","235,000",
" ","3034  ","聯詠            ","224,000","10,000","214,000",
" ","6251  ","定穎            ","195,000","0","195,000",
" ","3653  ","健策            ","184,000","0","184,000",
" ","2882  ","國泰金          ","187,000","4,000","183,000",
" ","1909  ","榮成            ","180,000","0","180,000",
" ","2881  ","富邦金          ","182,000","3,000","179,000",
" ","2383  ","台光電          ","177,000","4,000","173,000",
" ","2347  ","聯強            ","172,000","0","172,000",
" ","4938  ","和碩            ","172,000","4,000","168,000",
" ","2408  ","南亞科          ","169,000","3,000","166,000",
" ","2301  ","光寶科          ","228,000","65,000","163,000",
" ",="00631L","元大台灣50正2   ","160,000","0","160,000",
" ","1717  ","長興            ","150,000","0","150,000",
" ","1303  ","南亞            ","161,000","14,000","147,000",
" ","2382  ","廣達            ","153,000","6,000","147,000",
" ","2354  ","鴻準            ","148,000","3,000","145,000",
" ","2376  ","技嘉            ","167,000","27,000","140,000",
" ","2458  ","義隆            ","145,000","6,000","139,000",
" ","6239  ","力成            ","149,000","11,000","138,000",
" ","4904  ","遠傳            ","131,000","1,000","130,000",
" ","2385  ","群光            ","125,000","0","125,000",
" ","3189  ","景碩            ","123,000","0","123,000",
" ","9802  ","鈺齊-KY         ","113,000","0","113,000",
" ","1102  ","亞泥            ","106,000","1,000","105,000",
" ","3014  ","聯陽            ","101,000","0","101,000",
" ","3533  ","嘉澤            ","100,000","0","100,000",
" ","1476  ","儒鴻            ","97,000","1,000","96,000",
" ","2377  ","微星            ","85,000","0","85,000",
" ","3044  ","健鼎            ","81,000","0","81,000",
" ","3045  ","台灣大          ","79,000","4,000","75,000",
" ","2454  ","聯發科          ","101,000","28,000","73,000",
" ","3711  ","日月光投控      ","124,000","55,000","69,000",
" ","2412  ","中華電          ","71,000","3,000","68,000",
" ","3708  ","上緯投控        ","60,000","0","60,000",
