"109年07月01日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3042  ","晶技            ","2,957,000","0","2,957,000",
" ","2356  ","英業達          ","2,200,000","13,000","2,187,000",
" ","3189  ","景碩            ","1,976,000","0","1,976,000",
" ","3037  ","欣興            ","1,754,000","3,000","1,751,000",
" ","2891  ","中信金          ","1,000,000","82,000","918,000",
" ","4958  ","臻鼎-KY         ","751,000","1,000","750,000",
" ","6414  ","樺漢            ","728,000","0","728,000",
" ","2451  ","創見            ","672,000","0","672,000",
" ","4927  ","泰鼎-KY         ","575,000","0","575,000",
" ","3231  ","緯創            ","560,000","11,000","549,000",
" ","6269  ","台郡            ","513,000","0","513,000",
" ","2377  ","微星            ","508,000","0","508,000",
" ","3044  ","健鼎            ","497,000","0","497,000",
" ","9914  ","美利達          ","459,000","0","459,000",
" ","2379  ","瑞昱            ","380,000","0","380,000",
" ","2376  ","技嘉            ","332,000","0","332,000",
" ","6176  ","瑞儀            ","315,000","0","315,000",
" ","3035  ","智原            ","303,000","0","303,000",
" ","1402  ","遠東新          ","305,000","16,000","289,000",
" ","3034  ","聯詠            ","279,000","14,000","265,000",
" ","9910  ","豐泰            ","264,000","1,000","263,000",
" ","4536  ","拓凱            ","280,000","30,000","250,000",
" ","3665  ","貿聯-KY         ","208,000","0","208,000",
" ","2383  ","台光電          ","183,000","0","183,000",
" ","3406  ","玉晶光          ","169,000","0","169,000",
" ","3443  ","創意            ","167,000","0","167,000",
" ","4968  ","立積            ","157,000","0","157,000",
" ","2449  ","京元電子        ","140,000","0","140,000",
" ","6196  ","帆宣            ","131,000","0","131,000",
" ","3026  ","禾伸堂          ","130,000","0","130,000",
" ","2330  ","台積電          ","356,000","234,000","122,000",
" ",="0050  ","元大台灣50      ","112,000","0","112,000",
" ","4906  ","正文            ","100,000","0","100,000",
" ","2439  ","美律            ","80,000","0","80,000",
" ","4551  ","智伸科          ","50,000","0","50,000",
" ","2615  ","萬海            ","50,000","4,000","46,000",
" ","4977  ","眾達-KY         ","45,000","0","45,000",
" ","3017  ","奇鋐            ","40,000","0","40,000",
" ","5871  ","中租-KY         ","45,000","6,000","39,000",
" ","2474  ","可成            ","40,000","2,000","38,000",
" ","8046  ","南電            ","295,000","257,000","38,000",
" ",="0056  ","元大高股息      ","25,000","0","25,000",
" ","6491  ","晶碩            ","23,000","0","23,000",
" ","5269  ","祥碩            ","20,000","1,000","19,000",
" ","2049  ","上銀            ","8,000","0","8,000",
" ","2454  ","聯發科          ","27,000","19,000","8,000",
" ","3008  ","大立光          ","5,000","0","5,000",
" ","2347  ","聯強            ","1,000","0","1,000",
" ","9921  ","巨大            ","1,000","0","1,000",
" ","2317  ","鴻海            ","0","2,285,000","-2,285,000",
" ","6271  ","同欣電          ","0","2,170,000","-2,170,000",
" ","2349  ","錸德            ","0","1,441,000","-1,441,000",
" ","2409  ","友達            ","0","1,179,000","-1,179,000",
" ","1216  ","統一            ","0","1,157,000","-1,157,000",
" ","8150  ","南茂            ","0","824,000","-824,000",
" ",="00633L","富邦上証正2     ","0","801,000","-801,000",
" ","2481  ","強茂            ","0","800,000","-800,000",
" ","4935  ","茂林-KY         ","0","721,000","-721,000",
" ","6504  ","南六            ","0","597,000","-597,000",
" ","6251  ","定穎            ","0","508,234","-508,234",
" ","6278  ","台表科          ","370,000","828,000","-458,000",
" ","1477  ","聚陽            ","0","454,000","-454,000",
" ","1210  ","大成            ","0","450,000","-450,000",
" ","9958  ","世紀鋼          ","0","368,000","-368,000",
" ","2201  ","裕隆            ","0","350,000","-350,000",
" ","1760  ","寶齡富錦        ","0","300,000","-300,000",
" ","2327  ","國巨            ","11,000","305,000","-294,000",
" ","2492  ","華新科          ","0","266,000","-266,000",
" ","2633  ","台灣高鐵        ","415,000","674,000","-259,000",
" ","6239  ","力成            ","0","253,000","-253,000",
" ","1101  ","台泥            ","99,000","335,000","-236,000",
" ","5264  ","鎧勝-KY         ","401,000","632,000","-231,000",
" ","2337  ","旺宏            ","0","210,000","-210,000",
" ","2723  ","美食-KY         ","0","200,000","-200,000",
" ","2885  ","元大金          ","0","185,000","-185,000",
" ","3338  ","泰碩            ","40,000","200,000","-160,000",
" ","1102  ","亞泥            ","0","152,000","-152,000",
" ","9802  ","鈺齊-KY         ","0","140,000","-140,000",
" ","3653  ","健策            ","72,000","205,000","-133,000",
" ","1590  ","亞德客-KY       ","0","132,000","-132,000",
" ","2520  ","冠德            ","0","130,000","-130,000",
" ","2448  ","晶電            ","2,525,000","2,647,000","-122,000",
" ","2385  ","群光            ","0","103,000","-103,000",
