"109年09月18日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2303  ","聯電            ","4,982,000","679,000","4,303,000",
" ","3481  ","群創            ","2,863,000","0","2,863,000",
" ","2379  ","瑞昱            ","2,540,000","122,014","2,417,986",
" ","1304  ","台聚            ","2,064,000","0","2,064,000",
" ","3017  ","奇鋐            ","1,377,000","0","1,377,000",
" ","6285  ","啟碁            ","1,089,000","0","1,089,000",
" ","2408  ","南亞科          ","766,000","22,000","744,000",
" ","2615  ","萬海            ","1,001,000","430,000","571,000",
" ","1532  ","勤美            ","536,000","0","536,000",
" ","3189  ","景碩            ","500,000","0","500,000",
" ","9907  ","統一實          ","500,000","0","500,000",
" ","8215  ","明基材          ","460,000","0","460,000",
" ","1717  ","長興            ","426,000","0","426,000",
" ","1312  ","國喬            ","420,000","0","420,000",
" ","1762  ","中化生          ","379,000","0","379,000",
" ","3669  ","圓展            ","340,000","0","340,000",
" ","6141  ","柏承            ","312,000","0","312,000",
" ","6415  ","矽力-KY         ","311,000","10,861","300,139",
" ",="00663L","國泰臺灣加權正2 ","300,000","0","300,000",
" ","3034  ","聯詠            ","320,000","43,000","277,000",
" ","3665  ","貿聯-KY         ","309,000","34,000","275,000",
" ","5871A ","中租-KY甲特     ","250,000","0","250,000",
" ","3042  ","晶技            ","220,000","0","220,000",
" ","1760  ","寶齡富錦        ","210,000","0","210,000",
" ","2376  ","技嘉            ","200,000","1,000","199,000",
" ","8046  ","南電            ","450,000","261,000","189,000",
" ","4968  ","立積            ","167,000","0","167,000",
" ","1326  ","台化            ","261,000","96,000","165,000",
" ","2377  ","微星            ","168,000","15,000","153,000",
" ","3653  ","健策            ","226,000","84,000","142,000",
" ","2351  ","順德            ","139,000","0","139,000",
" ","1515  ","力山            ","193,000","58,000","135,000",
" ","1303  ","南亞            ","280,000","156,000","124,000",
" ",="0052  ","富邦科技        ","100,000","0","100,000",
" ","9958  ","世紀鋼          ","297,000","198,000","99,000",
" ","4927  ","泰鼎-KY         ","96,000","0","96,000",
" ","2464  ","盟立            ","87,000","0","87,000",
" ","3557  ","嘉威            ","68,000","0","68,000",
" ","2383  ","台光電          ","281,000","216,000","65,000",
" ","4190  ","佐登-KY         ","60,000","0","60,000",
" ","4935  ","茂林-KY         ","56,000","0","56,000",
" ","3376  ","新日興          ","55,000","0","55,000",
" ","2421  ","建準            ","50,000","0","50,000",
" ","4958  ","臻鼎-KY         ","92,000","42,000","50,000",
" ","8028  ","昇陽半導體      ","50,000","0","50,000",
" ","3406  ","玉晶光          ","47,000","5,000","42,000",
" ","2231  ","為升            ","33,000","0","33,000",
" ","6416  ","瑞祺電通        ","30,000","0","30,000",
" ","2027  ","大成鋼          ","23,000","0","23,000",
" ","2239  ","英利-KY         ","20,000","0","20,000",
" ","3532  ","台勝科          ","17,000","0","17,000",
" ","3515  ","華擎            ","14,000","0","14,000",
" ","5264  ","鎧勝-KY         ","11,000","0","11,000",
" ","5288  ","豐祥-KY         ","11,000","0","11,000",
" ","6669  ","緯穎            ","13,000","2,000","11,000",
" ","3661  ","世芯-KY         ","9,000","0","9,000",
" ","2385  ","群光            ","8,000","0","8,000",
" ","3231  ","緯創            ","11,000","3,000","8,000",
" ","2409  ","友達            ","13,000","6,000","7,000",
" ","6670  ","復盛應用        ","7,000","0","7,000",
" ","2834  ","臺企銀          ","7,000","1,000","6,000",
" ","1605  ","華新            ","5,000","0","5,000",
" ","2889  ","國票金          ","4,000","0","4,000",
" ","2812  ","台中銀          ","3,000","0","3,000",
" ","6409  ","旭隼            ","3,000","0","3,000",
" ","9904  ","寶成            ","4,000","1,000","3,000",
" ","1229  ","聯華            ","2,000","0","2,000",
" ","1504  ","東元            ","2,000","0","2,000",
" ","1802  ","台玻            ","2,000","0","2,000",
" ","2337  ","旺宏            ","3,000","1,000","2,000",
" ","2344  ","華邦電          ","4,000","2,000","2,000",
" ","2354  ","鴻準            ","2,000","0","2,000",
" ","2356  ","英業達          ","5,000","3,000","2,000",
" ","2439  ","美律            ","2,000","0","2,000",
" ","2618  ","長榮航          ","3,000","1,000","2,000",
" ","2845  ","遠東銀          ","3,000","1,000","2,000",
" ","9945  ","潤泰新          ","2,000","0","2,000",
" ","1434  ","福懋            ","2,000","1,000","1,000",
" ","1536  ","和大            ","1,000","0","1,000",
" ","1789  ","神隆            ","1,000","0","1,000",
" ","2323  ","中環            ","1,000","0","1,000",
" ","2324  ","仁寶            ","6,000","5,000","1,000",
" ","2352  ","佳世達          ","2,000","1,000","1,000",
" ","2353  ","宏碁            ","4,000","3,000","1,000",
" ","2458  ","義隆            ","1,000","0","1,000",
" ","2542  ","興富發          ","1,000","0","1,000",
" ","2809  ","京城銀          ","1,000","0","1,000",
" ","2903  ","遠百            ","1,000","0","1,000",
