"109年10月06日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2303  ","聯電            ","1,693,000","54,000","1,639,000",
" ","8046  ","南電            ","1,296,000","104,000","1,192,000",
" ","3037  ","欣興            ","1,123,000","28,000","1,095,000",
" ","1513  ","中興電          ","1,073,000","0","1,073,000",
" ","2409  ","友達            ","3,399,000","2,450,000","949,000",
" ","2603  ","長榮            ","1,957,000","1,102,000","855,000",
" ","3017  ","奇鋐            ","710,000","0","710,000",
" ","3443  ","創意            ","641,000","0","641,000",
" ","4958  ","臻鼎-KY         ","640,000","3,000","637,000",
" ","2606  ","裕民            ","600,000","0","600,000",
" ","2313  ","華通            ","989,000","412,000","577,000",
" ","2368  ","金像電          ","530,000","0","530,000",
" ","3708  ","上緯投控        ","525,000","0","525,000",
" ","2351  ","順德            ","483,000","0","483,000",
" ","4976  ","佳凌            ","410,000","0","410,000",
" ","9958  ","世紀鋼          ","671,000","295,000","376,000",
" ","6213  ","聯茂            ","335,000","0","335,000",
" ","6443  ","元晶            ","307,000","0","307,000",
" ","2455  ","全新            ","303,000","0","303,000",
" ","6669  ","緯穎            ","273,000","0","273,000",
" ","6477  ","安集            ","238,000","0","238,000",
" ","6285  ","啟碁            ","836,000","600,000","236,000",
" ","2103  ","台橡            ","219,000","0","219,000",
" ",="0056  ","元大高股息      ","200,000","0","200,000",
" ","1589  ","永冠-KY         ","192,000","0","192,000",
" ",="0050  ","元大台灣50      ","145,000","0","145,000",
" ","3189  ","景碩            ","133,000","0","133,000",
" ","2031  ","新光鋼          ","130,000","0","130,000",
" ","2393  ","億光            ","130,000","0","130,000",
" ","2408  ","南亞科          ","125,000","0","125,000",
" ","5215  ","科嘉-KY         ","118,000","0","118,000",
" ","3596  ","智易            ","105,000","0","105,000",
" ","1762  ","中化生          ","101,000","0","101,000",
" ","8039  ","台虹            ","100,000","0","100,000",
" ","2912  ","統一超          ","97,000","0","97,000",
" ","2330  ","台積電          ","114,000","18,000","96,000",
" ","3530  ","晶相光          ","96,000","0","96,000",
" ","4915  ","致伸            ","95,000","0","95,000",
" ","2897  ","王道銀行        ","82,000","0","82,000",
" ","2439  ","美律            ","97,000","22,000","75,000",
" ","9910  ","豐泰            ","65,000","0","65,000",
" ",="0052  ","富邦科技        ","60,000","0","60,000",
" ","2340  ","光磊            ","60,000","0","60,000",
" ","4551  ","智伸科          ","60,000","0","60,000",
" ","4968  ","立積            ","40,000","0","40,000",
" ","6504  ","南六            ","32,000","0","32,000",
" ","2233  ","宇隆            ","30,000","0","30,000",
" ","2891  ","中信金          ","29,000","0","29,000",
" ","3034  ","聯詠            ","31,000","3,000","28,000",
" ","2002  ","中鋼            ","23,000","0","23,000",
" ","2883  ","開發金          ","22,000","0","22,000",
" ","3665  ","貿聯-KY         ","21,000","0","21,000",
