"109年12月15日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3481  ","群創            ","26,137,000","130,000","26,007,000",
" ","2610  ","華航            ","6,660,000","0","6,660,000",
" ","2027  ","大成鋼          ","4,550,000","760,000","3,790,000",
" ","1802  ","台玻            ","2,993,000","0","2,993,000",
" ","2603  ","長榮            ","3,705,000","754,000","2,951,000",
" ","2609  ","陽明            ","2,000,000","0","2,000,000",
" ","2002  ","中鋼            ","1,736,570","0","1,736,570",
" ","2615  ","萬海            ","1,378,000","0","1,378,000",
" ","2891  ","中信金          ","1,033,390","0","1,033,390",
" ","1909  ","榮成            ","970,000","0","970,000",
" ","2330  ","台積電          ","871,700","34,000","837,700",
" ","2006  ","東和鋼鐵        ","766,000","0","766,000",
" ","8016  ","矽創            ","555,000","0","555,000",
" ","8028  ","昇陽半導體      ","550,000","0","550,000",
" ","2368  ","金像電          ","480,000","0","480,000",
" ","2344  ","華邦電          ","450,000","0","450,000",
" ","3037  ","欣興            ","465,000","44,000","421,000",
" ","2481  ","強茂            ","1,128,000","742,000","386,000",
" ","2324  ","仁寶            ","375,000","0","375,000",
" ","2492  ","華新科          ","723,000","357,000","366,000",
" ","6213  ","聯茂            ","296,000","0","296,000",
" ","2014  ","中鴻            ","285,000","0","285,000",
" ","2356  ","英業達          ","285,000","0","285,000",
" ","4904  ","遠傳            ","284,350","0","284,350",
" ","3231  ","緯創            ","252,000","0","252,000",
" ","2408  ","南亞科          ","245,210","0","245,210",
" ","5388  ","中磊            ","233,000","0","233,000",
" ","3045  ","台灣大          ","229,450","4,000","225,450",
" ","4938  ","和碩            ","194,440","0","194,440",
" ","8261  ","富鼎            ","189,000","0","189,000",
" ","2504  ","國產            ","373,000","200,000","173,000",
" ","2034  ","允強            ","150,000","0","150,000",
" ","3702  ","大聯大          ","139,000","0","139,000",
" ","2912  ","統一超          ","132,530","0","132,530",
" ","2915  ","潤泰全          ","242,000","139,000","103,000",
" ",="0050  ","元大台灣50      ","102,000","0","102,000",
" ","3443  ","創意            ","155,000","56,000","99,000",
" ","6214  ","精誠            ","88,000","0","88,000",
" ","6239  ","力成            ","68,000","0","68,000",
" ","1232  ","大統益          ","60,000","0","60,000",
" ","5285  ","界霖            ","60,000","0","60,000",
" ","4968  ","立積            ","59,000","0","59,000",
" ","9921  ","巨大            ","59,000","0","59,000",
" ","2883  ","開發金          ","53,800","0","53,800",
" ","2345  ","智邦            ","49,000","0","49,000",
" ","2884  ","玉山金          ","45,460","0","45,460",
" ","2885  ","元大金          ","43,650","0","43,650",
" ","2886  ","兆豐金          ","43,640","0","43,640",
" ","5269  ","祥碩            ","43,000","0","43,000",
" ","2892  ","第一金          ","40,540","0","40,540",
" ","2723  ","美食-KY         ","40,000","0","40,000",
" ","2890  ","永豐金          ","39,550","0","39,550",
" ","2887  ","台新金          ","39,170","0","39,170",
" ","5880  ","合庫金          ","39,150","0","39,150",
" ","2880  ","華南金          ","39,050","0","39,050",
" ","2882  ","國泰金          ","35,490","0","35,490",
" ","2360  ","致茂            ","35,000","0","35,000",
" ",="0056  ","元大高股息      ","30,000","0","30,000",
" ","2881  ","富邦金          ","30,000","0","30,000",
" ","2801  ","彰銀            ","28,680","0","28,680",
" ","2454  ","聯發科          ","144,020","117,000","27,020",
" ","3034  ","聯詠            ","340,000","313,000","27,000",
" ","2383  ","台光電          ","26,000","0","26,000",
" ","1303  ","南亞            ","23,370","0","23,370",
" ","4967  ","十銓            ","23,000","0","23,000",
" ","6669  ","緯穎            ","22,230","0","22,230",
" ","2314  ","台揚            ","22,000","0","22,000",
" ","1301  ","台塑            ","20,250","0","20,250",
" ","1101  ","台泥            ","19,790","0","19,790",
" ","2412  ","中華電          ","19,350","0","19,350",
" ","1216  ","統一            ","19,050","0","19,050",
" ","3533  ","嘉澤            ","18,000","0","18,000",
" ","1476  ","儒鴻            ","27,000","10,000","17,000",
" ","1402  ","遠東新          ","15,680","0","15,680",
" ","1326  ","台化            ","15,320","0","15,320",
" ","2888  ","新光金          ","13,000","0","13,000",
" ","6505  ","台塑化          ","12,710","0","12,710",
" ","1102  ","亞泥            ","10,310","0","10,310",
" ",="0052  ","富邦科技        ","10,000","0","10,000",
" ","2049  ","上銀            ","10,000","0","10,000",
" ","5876  ","上海商銀        ","8,910","0","8,910",
" ","2633  ","台灣高鐵        ","8,670","0","8,670",
" ","3008  ","大立光          ","8,270","0","8,270",
" ","2834  ","臺企銀          ","8,000","0","8,000",
" ","2301  ","光寶科          ","5,790","0","5,790",
" ","2823  ","中壽            ","5,000","0","5,000",
" ","3023  ","信邦            ","5,000","0","5,000",
" ","3545  ","敦泰            ","5,000","0","5,000",
" ","2105  ","正新            ","4,990","0","4,990",
" ","5871  ","中租-KY         ","4,450","0","4,450",
" ","2812  ","台中銀          ","4,000","0","4,000",
" ","2845  ","遠東銀          ","3,000","0","3,000",
" ","2867  ","三商壽          ","3,000","0","3,000",
" ","2357  ","華碩            ","2,920","0","2,920",
" ","1229  ","聯華            ","2,000","0","2,000",
" ","1504  ","東元            ","2,000","0","2,000",
" ","2352  ","佳世達          ","2,000","0","2,000",
" ","2849  ","安泰銀          ","2,000","0","2,000",
" ","2855  ","統一證          ","2,000","0","2,000",
" ","2897  ","王道銀行        ","2,000","0","2,000",
" ","3706  ","神達            ","2,000","0","2,000",
" ","6005  ","群益證          ","2,000","0","2,000",
" ","9904  ","寶成            ","2,000","0","2,000",
" ","2474  ","可成            ","1,980","0","1,980",
" ","9910  ","豐泰            ","1,200","0","1,200",
" ","2395  ","研華            ","1,120","0","1,120",
" ","2227  ","裕日車          ","1,000","0","1,000",
" ","2480  ","敦陽科          ","1,000","0","1,000",
" ","2634  ","漢翔            ","1,000","0","1,000",
" ","2851  ","中再保          ","1,000","0","1,000",
" ","3036  ","文曄            ","1,000","0","1,000",
" ","4164  ","承業醫          ","1,000","0","1,000",
" ","6412  ","群電            ","1,000","0","1,000",
" ","9919  ","康那香          ","1,000","0","1,000",
" ","2207  ","和泰車          ","870","0","870",
" ","2409  ","友達            ","3,574,000","9,245,000","-5,671,000",
" ","3711  ","日月光投控      ","24,210","3,752,000","-3,727,790",
" ","1605  ","華新            ","0","2,594,000","-2,594,000",
" ","2618  ","長榮航          ","2,305,000","4,866,000","-2,561,000",
" ","2456  ","奇力新          ","33,000","1,905,000","-1,872,000",
" ","2313  ","華通            ","94,000","1,810,000","-1,716,000",
" ","1305  ","華夏            ","0","1,712,000","-1,712,000",
" ","3006  ","晶豪科          ","0","1,622,000","-1,622,000",
" ","3042  ","晶技            ","80,000","1,680,000","-1,600,000",
" ","8150  ","南茂            ","0","1,570,000","-1,570,000",
" ","2338  ","光罩            ","50,000","1,094,000","-1,044,000",
" ","4958  ","臻鼎-KY         ","55,000","1,000,000","-945,000",
" ","1513  ","中興電          ","0","905,000","-905,000",
" ","6285  ","啟碁            ","0","730,000","-730,000",
" ","8046  ","南電            ","10,000","704,000","-694,000",
" ","9958  ","世紀鋼          ","0","602,000","-602,000",
" ","3017  ","奇鋐            ","0","590,000","-590,000",
" ","2303  ","聯電            ","1,213,210","1,789,000","-575,790",
" ","1312  ","國喬            ","0","500,000","-500,000",
" ","3189  ","景碩            ","0","493,000","-493,000",
" ","2337  ","旺宏            ","111,000","600,000","-489,000",
" ","3596  ","智易            ","0","455,000","-455,000",
" ","2820  ","華票            ","2,000","439,000","-437,000",
" ","2377  ","微星            ","26,000","450,000","-424,000",
" ","4906  ","正文            ","0","400,000","-400,000",
" ","1477  ","聚陽            ","21,000","387,000","-366,000",
" ","2449  ","京元電子        ","0","300,000","-300,000",
" ","3576  ","聯合再生        ","0","300,000","-300,000",
" ","2809  ","京城銀          ","2,000","260,000","-258,000",
" ","4915  ","致伸            ","0","244,000","-244,000",
" ","2455  ","全新            ","14,000","257,000","-243,000",
" ","2382  ","廣達            ","258,240","500,000","-241,760",
" ","6706  ","惠特            ","0","201,000","-201,000",
" ","9933  ","中鼎            ","0","188,000","-188,000",
" ","3515  ","華擎            ","0","162,000","-162,000",
" ","4927  ","泰鼎-KY         ","0","162,000","-162,000",
" ","3005  ","神基            ","1,000","144,000","-143,000",
" ","3026  ","禾伸堂          ","0","142,000","-142,000",
" ","2231  ","為升            ","0","140,000","-140,000",
" ","8926  ","台汽電          ","1,000","125,000","-124,000",
" ","2206  ","三陽工業        ","0","120,000","-120,000",
" ","6176  ","瑞儀            ","1,000","114,000","-113,000",
" ","8131  ","福懋科          ","0","108,000","-108,000",
" ","1536  ","和大            ","10,000","117,000","-107,000",
" ","2451  ","創見            ","0","106,000","-106,000",
" ","6271  ","同欣電          ","10,000","110,913","-100,913",
" ","1760  ","寶齡富錦        ","0","92,000","-92,000",
" ","6269  ","台郡            ","0","90,000","-90,000",
" ","2379  ","瑞昱            ","69,290","159,000","-89,710",
" ","5534  ","長虹            ","0","88,000","-88,000",
" ","3406  ","玉晶光          ","7,000","94,000","-87,000",
" ","2308  ","台達電          ","8,880","95,000","-86,120",
" ","2458  ","義隆            ","1,000","75,000","-74,000",
" ","2201  ","裕隆            ","0","70,000","-70,000",
" ","6416  ","瑞祺電通        ","0","70,000","-70,000",
" ","4536  ","拓凱            ","0","68,000","-68,000",
" ","9939  ","宏全            ","0","67,000","-67,000",
" ","1515  ","力山            ","0","60,000","-60,000",
" ","3044  ","健鼎            ","45,000","100,000","-55,000",
" ","3708  ","上緯投控        ","60,000","114,000","-54,000",
" ","1589  ","永冠-KY         ","0","50,000","-50,000",
" ","2441  ","超豐            ","0","50,000","-50,000",
" ","2439  ","美律            ","0","46,000","-46,000",
" ","9802  ","鈺齊-KY         ","35,000","80,000","-45,000",
" ","8422  ","可寧衛          ","0","42,000","-42,000",
" ","2887E ","台新戊特        ","0","40,000","-40,000",
" ","3530  ","晶相光          ","0","36,000","-36,000",
" ","3661  ","世芯-KY         ","0","31,000","-31,000",
" ","2233  ","宇隆            ","0","30,000","-30,000",
" ","6230  ","超眾            ","0","21,000","-21,000",
" ","4977  ","眾達-KY         ","0","18,000","-18,000",
" ","2317  ","鴻海            ","1,086,480","1,104,000","-17,520",
" ","3665  ","貿聯-KY         ","0","17,000","-17,000",
" ","1227  ","佳格            ","0","15,000","-15,000",
" ","3653  ","健策            ","0","10,000","-10,000",
" ","2327  ","國巨            ","14,230","20,000","-5,770",
" ","2888A ","新光金甲特      ","0","4,000","-4,000",
" ","6415  ","矽力-KY         ","12,160","16,000","-3,840",
" ","8464  ","億豐            ","0","2,000","-2,000",
"說明:"
"投信表示本國投資信託基金。"
"＊表示該證券今日有鉅額交易。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
